,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:10.500000000,348.04941892981134,241.68055350231148,323,265,343,222,339,250
1,2021-04-08 18:44:20,2021-04-08 18:44:31.708333363,348.6706550476906,240.7528645460144,323,265,339,250,343,222
2,2021-04-08 18:44:40,2021-04-08 18:44:50.522222190,470.5311769069745,173.68607088868023,484,145,514,187,528,185
3,2021-04-08 18:45:00,2021-04-08 18:45:10.872222165,550.9390698867194,165.68481518178896,524,162,579,168,597,169
4,2021-04-08 18:45:20,2021-04-08 18:45:29.952380965,507.6857834270194,158.29022161691796,484,145,494,169,485,156
5,2021-04-08 18:45:40,2021-04-08 18:45:48.236666624,448.06542025007354,175.19952968222938,492,185,393,169,423,168
6,2021-04-08 18:46:00,2021-04-08 18:46:10.579545408,355.6643422762066,228.63664177856072,339,250,309,254,391,146
7,2021-04-08 18:46:20,2021-04-08 18:46:30.033333349,359.57473001736764,237.0944059342107,414,235,402,247,327,237
8,2021-04-08 18:46:40,2021-04-08 18:46:52.742708320,399.81967182296853,182.60860542198398,402,187,443,186,374,188
9,2021-04-08 18:52:00,2021-04-08 18:52:09.552380928,491.7193454475569,173.77580829067244,467,185,452,166,514,187
10,2021-04-08 18:52:20,2021-04-08 18:52:26.312925111,490.6418070719051,175.527415591849,467,185,494,169,452,166
11,2021-04-08 18:52:40,2021-04-08 18:52:48.656249984,480.4123981415762,163.30778141222484,452,166,494,169,443,186
12,2021-04-08 18:53:00,2021-04-08 18:53:12.208658005,476.822509586055,166.04403783973976,464,162,467,185,512,170
13,2021-04-08 18:53:20,2021-04-08 18:53:28.282918443,504.02145858449325,165.46401750375043,464,162,485,156,484,145
14,2021-04-08 18:53:40,2021-04-08 18:53:49.283333274,472.86499512437894,164.01573328520954,512,170,464,162,494,169
15,2021-04-08 18:48:00,2021-04-08 18:48:09.312499968,377.5273712558589,218.3985189510495,400,219,413,159,327,237
16,2021-04-08 18:48:20,2021-04-08 18:48:29.549999957,642.6498033330256,174.3676702661764,684,178,669,163,413,159
17,2021-04-08 18:48:40,2021-04-08 18:48:53.097222187,440.95832063063904,170.89430214595131,443,186,452,166,440,146
18,2021-04-08 18:49:00,2021-04-08 18:49:06.815476224,436.406834565612,158.01205108142156,393,159,414,146,391,146
19,2021-04-08 18:49:20,2021-04-08 18:49:30.154166720,382.0624405516603,197.77331255915988,386,201,391,146,374,188
20,2021-04-08 18:49:40,2021-04-08 18:49:46.927777792,454.73310239501114,160.18533473359813,440,146,443,186,484,145
21,2021-04-08 18:50:00,2021-04-08 18:50:11.370370389,403.7868092525642,199.69192666980558,413,159,400,219,414,235
22,2021-04-08 18:50:20,2021-04-08 18:50:29.629166656,615.5684994931783,206.05808350140316,608,208,708,209,679,224
23,2021-04-08 18:50:40,2021-04-08 18:50:53.659090880,452.3005807840484,186.213825828282,393,159,374,188,452,166
