,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:04.000000000,385.625608020713,205.701604621222,413,159,400,219,402,247
1,2021-04-08 18:44:05,2021-04-08 18:44:08.000000000,366.79510506030675,219.17119894376287,402,247,327,237,374,188
2,2021-04-08 18:44:10,2021-04-08 18:44:12.277777749,378.51422118228845,206.60942625260247,386,201,402,187,423,168
3,2021-04-08 18:44:15,2021-04-08 18:44:16.250000000,373.2551923620703,210.06689858255567,391,146,414,235,374,188
4,2021-04-08 18:44:20,2021-04-08 18:44:22.250000000,380.5115437825863,200.56712871282912,386,201,402,187,423,168
5,2021-04-08 18:44:25,2021-04-08 18:44:27.900000000,367.2315422758919,218.60309991075917,309,254,467,185,339,250
6,2021-04-08 18:44:30,2021-04-08 18:44:31.604166656,385.6338834087834,197.71667720243704,402,187,393,169,423,168
7,2021-04-08 18:44:35,2021-04-08 18:44:37.125000000,378.4153104177414,200.59300337341392,402,187,423,168,393,169
8,2021-04-08 18:44:40,2021-04-08 18:44:42.638888832,362.2718555285057,215.52426270042838,327,237,323,265,402,187
9,2021-04-08 18:44:45,2021-04-08 18:44:46.416666667,371.0322695697572,206.94738671077178,423,168,402,187,355,234
10,2021-04-08 18:44:50,2021-04-08 18:44:52.777777792,407.3591468781572,186.91685023058145,452,166,443,186,402,187
11,2021-04-08 18:44:55,2021-04-08 18:44:57.354166656,513.7232377545727,168.31276021677232,512,170,467,185,544,169
12,2021-04-08 18:45:00,2021-04-08 18:45:02.250000000,520.004649544177,156.61964422106365,484,145,485,156,527,145
13,2021-04-08 18:45:05,2021-04-08 18:45:07.500000000,517.7138335707011,158.0208689707071,512,170,509,146,484,145
14,2021-04-08 18:45:10,2021-04-08 18:45:11.437499968,504.7016707907115,161.36828179960088,467,185,512,170,509,146
15,2021-04-08 18:45:15,2021-04-08 18:45:16.600000000,513.9696765496353,156.66138649719775,485,156,510,157,484,145
16,2021-04-08 18:45:20,2021-04-08 18:45:22.666666667,523.1413091234518,156.6262045144761,559,156,512,170,544,156
17,2021-04-08 18:45:25,2021-04-08 18:45:27.416666539,512.7762709323405,158.30773276249442,512,170,467,185,509,146
18,2021-04-08 18:45:30,2021-04-08 18:45:31.500000000,523.9950470243757,157.88667262122615,533,162,544,156,544,169
19,2021-04-08 18:45:35,2021-04-08 18:45:37.833333333,504.70105221371307,160.84634159055133,494,169,467,185,512,170
20,2021-04-08 18:45:40,2021-04-08 18:45:43.100000000,410.4644009217509,186.67505324805848,402,187,386,201,423,168
21,2021-04-08 18:45:45,2021-04-08 18:45:46.666666752,406.40884128695006,186.69176405867302,386,201,423,168,374,188
22,2021-04-08 18:45:50,2021-04-08 18:45:52.000000000,386.1626356209856,190.59703455605506,402,187,423,168,386,201
23,2021-04-08 18:45:55,2021-04-08 18:45:56.583333312,359.70060416592247,208.14722347140338,343,222,323,265,391,146
24,2021-04-08 18:46:00,2021-04-08 18:46:01.333333248,366.6021436150071,218.4653035387005,402,247,327,237,374,188
25,2021-04-08 18:46:05,2021-04-08 18:46:06.250000000,378.98058173086343,220.18386358243373,386,235,393,169,414,235
26,2021-04-08 18:46:10,2021-04-08 18:46:12.750000000,365.42186558829025,206.76827132527401,391,146,343,222,374,188
27,2021-04-08 18:46:15,2021-04-08 18:46:15.777777835,357.28085302063107,228.02795811702816,327,237,323,265,414,235
28,2021-04-08 18:46:20,2021-04-08 18:46:22.000000000,345.6361394485135,227.29863667253161,323,265,343,222,339,250
29,2021-04-08 18:46:25,2021-04-08 18:46:28.166666667,403.4160536617966,191.3717424669936,443,186,402,187,386,201
30,2021-04-08 18:46:30,2021-04-08 18:46:31.785714286,543.4243971513152,175.19117531562077,665,198,560,169,637,168
31,2021-04-08 18:46:35,2021-04-08 18:46:37.000000000,383.7462017146313,196.97365789561698,402,187,393,169,423,168
32,2021-04-08 18:46:40,2021-04-08 18:46:41.666666650,364.5873351566318,221.10808864743152,339,250,393,169,414,235
33,2021-04-08 18:46:45,2021-04-08 18:46:47.027777792,368.6667240760208,208.88372925945046,402,187,386,201,393,169
34,2021-04-08 18:46:50,2021-04-08 18:46:52.785714286,371.9513883587232,210.5869023108078,366,220,374,188,339,250
35,2021-04-08 18:46:55,2021-04-08 18:46:56.000000000,357.98704813198486,219.08456979334565,366,220,374,188,402,187
36,2021-04-08 18:52:00,2021-04-08 18:52:02.154761874,488.95468282634465,158.7097973239106,484,145,527,145,492,185
37,2021-04-08 18:52:05,2021-04-08 18:52:06.875000000,488.62333419470326,163.20976795213625,484,145,452,166,467,185
38,2021-04-08 18:52:10,2021-04-08 18:52:11.958333312,490.9665927185585,166.99572356747112,494,169,512,170,467,185
39,2021-04-08 18:52:15,2021-04-08 18:52:16.200000051,481.5315007930963,169.4735163786753,467,185,464,162,492,185
40,2021-04-08 18:52:20,2021-04-08 18:52:21.500000000,491.25950630728903,167.20079526211825,475,169,467,185,494,169
41,2021-04-08 18:52:25,2021-04-08 18:52:26.199999898,480.4929601397839,167.85885973850586,464,162,467,185,475,169
42,2021-04-08 18:52:30,2021-04-08 18:52:31.812500032,516.6804255678139,160.28715596263316,475,169,512,170,509,146
43,2021-04-08 18:52:35,2021-04-08 18:52:37.333333333,492.8234139205739,168.01583084064782,475,169,484,145,467,185
44,2021-04-08 18:52:40,2021-04-08 18:52:42.555555584,467.76059960594137,168.0731642196039,467,185,464,162,452,166
45,2021-04-08 18:52:45,2021-04-08 18:52:47.125000000,500.68191999726184,159.89515672311083,485,156,510,157,527,145
