,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:05.583333376,377.0854563624913,209.72932937376217,386,235,393,169,374,188
1,2021-04-08 18:44:10,2021-04-08 18:44:15.888888917,347.4852672121233,226.91073872320098,309,254,323,265,339,250
2,2021-04-08 18:44:20,2021-04-08 18:44:25.404761920,365.50214976009914,211.8939419032248,423,168,323,265,309,254
3,2021-04-08 18:44:30,2021-04-08 18:44:34.793333350,358.93378986562715,215.1769007885944,374,188,393,169,309,254
4,2021-04-08 18:44:40,2021-04-08 18:44:44.900000000,369.1421332325121,199.5978393790673,374,188,391,146,386,201
5,2021-04-08 18:44:50,2021-04-08 18:44:54.571428535,461.07257105932086,172.9738676317452,475,169,512,170,467,185
6,2021-04-08 18:45:00,2021-04-08 18:45:05.112500032,511.5150332942152,161.0699816129511,484,145,527,145,528,185
7,2021-04-08 18:45:10,2021-04-08 18:45:14.783333376,517.3384099457998,155.8468024581383,484,145,485,156,559,156
8,2021-04-08 18:45:20,2021-04-08 18:45:25.166666667,529.5507311341798,180.36142538963728,528,185,544,187,514,187
9,2021-04-08 18:45:30,2021-04-08 18:45:32.583333376,502.06443939352334,157.90012958285658,494,169,510,157,475,169
10,2021-04-08 18:45:40,2021-04-08 18:45:44.916666624,542.2498726256954,173.79084931368305,660,170,674,186,492,185
11,2021-04-08 18:45:50,2021-04-08 18:45:54.000000000,370.3485756544576,211.9640952495806,402,247,327,237,374,188
12,2021-04-08 18:46:00,2021-04-08 18:46:04.400000000,377.9034000209281,207.4729809724489,413,159,402,247,327,237
13,2021-04-08 18:46:10,2021-04-08 18:46:15.444444416,357.746862980834,233.39606421979028,327,237,323,265,414,235
14,2021-04-08 18:46:20,2021-04-08 18:46:25.666666581,394.5082350345543,184.3475426763763,402,187,393,169,423,168
15,2021-04-08 18:46:30,2021-04-08 18:46:33.666666752,431.5811924454908,172.09640783244618,452,166,402,187,475,169
16,2021-04-08 18:46:40,2021-04-08 18:46:46.250000000,367.5183637190111,201.9927581936883,391,146,386,235,355,209
17,2021-04-08 18:46:50,2021-04-08 18:46:54.549999974,443.8616728908586,167.66841290251458,440,157,464,162,374,188
18,2021-04-08 18:52:00,2021-04-08 18:52:03.055555584,495.5384117705173,161.3160739454229,485,156,484,145,443,186
19,2021-04-08 18:52:10,2021-04-08 18:52:16.020833280,522.3725274613918,161.59485585557167,484,145,510,157,544,169
20,2021-04-08 18:52:20,2021-04-08 18:52:23.333333312,497.2837409348563,158.60943191292884,484,145,527,145,492,185
21,2021-04-08 18:52:30,2021-04-08 18:52:35.178571456,512.0741849117983,152.7027688836166,527,145,484,145,492,185
22,2021-04-08 18:52:40,2021-04-08 18:52:43.090476186,479.68536650557036,164.55640625752216,464,162,452,166,494,169
23,2021-04-08 18:52:50,2021-04-08 18:52:55.125000000,476.87037505179387,164.04187931096723,484,145,452,166,485,156
24,2021-04-08 18:53:00,2021-04-08 18:53:04.944444416,477.5174497717892,167.8754931845093,484,145,452,166,475,169
25,2021-04-08 18:53:10,2021-04-08 18:53:16.499999915,500.4703421668247,159.34282509613965,484,145,527,145,492,185
26,2021-04-08 18:53:20,2021-04-08 18:53:24.615740757,480.37537750229984,163.6755675453093,484,145,475,169,452,166
27,2021-04-08 18:53:30,2021-04-08 18:53:33.033333333,476.9044647879726,173.79096599249465,492,185,464,162,467,185
28,2021-04-08 18:53:40,2021-04-08 18:53:44.164682539,494.96151609500447,165.26231530259594,464,162,494,169,475,169
29,2021-04-08 18:53:50,2021-04-08 18:53:53.562499968,482.3574013973157,168.83710915912508,464,162,467,185,514,187
30,2021-04-08 18:48:00,2021-04-08 18:48:02.700000000,390.7402438803568,215.42433512123128,512,170,309,254,323,265
31,2021-04-08 18:48:10,2021-04-08 18:48:14.500000000,367.15102117328166,220.1427564908758,402,247,327,237,374,188
32,2021-04-08 18:48:20,2021-04-08 18:48:25.000000000,380.63429531927073,216.67322193837438,327,237,414,235,386,235
33,2021-04-08 18:48:30,2021-04-08 18:48:33.749999957,405.9568314994827,214.4423435274117,327,237,637,168,323,265
34,2021-04-08 18:48:40,2021-04-08 18:48:47.222222165,413.77107878373295,169.42520224294768,374,188,414,146,402,187
35,2021-04-08 18:48:50,2021-04-08 18:48:54.833333376,446.27669378172754,174.541090902157,512,170,494,169,443,186
36,2021-04-08 18:49:00,2021-04-08 18:49:03.722222165,446.54234758148635,167.5574345080399,467,185,440,146,464,162
37,2021-04-08 18:49:10,2021-04-08 18:49:16.000000000,476.8776026567161,175.90140682269947,494,169,512,170,467,185
38,2021-04-08 18:49:20,2021-04-08 18:49:23.777777749,455.4430313115487,168.03999029501426,423,168,467,185,494,169
39,2021-04-08 18:49:30,2021-04-08 18:49:34.500000000,452.67922073244847,165.7374190036569,467,185,464,162,440,146
40,2021-04-08 18:49:40,2021-04-08 18:49:41.666666667,496.7819006841797,151.9005915074775,559,156,414,146,544,156
41,2021-04-08 18:49:50,2021-04-08 18:49:53.400000000,343.7125069994425,238.2112160912398,327,237,323,265,386,235
42,2021-04-08 18:50:00,2021-04-08 18:50:01.333333248,370.79802865352116,214.48580705883288,402,247,327,237,393,159
