,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:02.500000000,402,247,,,,,,
1,2021-04-08 18:44:05,2021-04-08 18:44:07.666666752,402,247,,,,,,
2,2021-04-08 18:44:10,2021-04-08 18:44:12.000000000,402,247,,,,,,
3,2021-04-08 18:44:15,2021-04-08 18:44:17.666666667,579,168,,,,,,
4,2021-04-08 18:44:20,2021-04-08 18:44:22.499999872,560,169,,,,,,
5,2021-04-08 18:44:25,2021-04-08 18:44:27.000000000,674,186,,,,,,
6,2021-04-08 18:44:30,2021-04-08 18:44:32.000000000,402,247,,,,,,
7,2021-04-08 18:44:35,2021-04-08 18:44:37.000000256,402,247,,,,,,
8,2021-04-08 18:44:40,2021-04-08 18:44:43.000000000,625,189,,,,,,
9,2021-04-08 18:44:45,2021-04-08 18:44:47.750000000,355,234,,,,,,
10,2021-04-08 18:44:50,2021-04-08 18:44:51.888888832,484,145,,,,,,
11,2021-04-08 18:44:55,2021-04-08 18:44:59.000000000,684,178,,,,,,
12,2021-04-08 18:45:00,2021-04-08 18:45:01.333333333,485,156,,,,,,
13,2021-04-08 18:45:05,2021-04-08 18:45:06.500000000,567,146,,,,,,
14,2021-04-08 18:45:10,2021-04-08 18:45:10.833333333,475,169,,,,,,
15,2021-04-08 18:45:15,2021-04-08 18:45:18.000000000,485,156,,,,,,
16,2021-04-08 18:45:20,2021-04-08 18:45:21.500000000,475,169,,,,,,
17,2021-04-08 18:45:25,2021-04-08 18:45:25.750000000,464,162,,,,,,
18,2021-04-08 18:45:30,2021-04-08 18:45:32.666666667,440,146,,,,,,
19,2021-04-08 18:45:35,2021-04-08 18:45:36.750000000,544,156,,,,,,
20,2021-04-08 18:45:40,2021-04-08 18:45:41.000000000,544,156,,,,,,
21,2021-04-08 18:45:45,2021-04-08 18:45:47.125000000,494,169,,,,,,
22,2021-04-08 18:45:50,2021-04-08 18:45:52.333333333,512,170,,,,,,
23,2021-04-08 18:45:55,2021-04-08 18:45:56.500000000,402,247,,,,,,
24,2021-04-08 18:46:05,2021-04-08 18:46:06.500000000,402,247,,,,,,
25,2021-04-08 18:46:10,2021-04-08 18:46:10.250000000,393,169,,,,,,
26,2021-04-08 18:46:15,2021-04-08 18:46:16.666666667,475,169,,,,,,
27,2021-04-08 18:46:20,2021-04-08 18:46:22.000000000,579,168,,,,,,
28,2021-04-08 18:46:25,2021-04-08 18:46:27.250000000,579,168,,,,,,
29,2021-04-08 18:46:30,2021-04-08 18:46:32.500000000,597,169,,,,,,
30,2021-04-08 18:46:35,2021-04-08 18:46:37.375000064,393,169,,,,,,
31,2021-04-08 18:46:40,2021-04-08 18:46:42.166666752,393,169,,,,,,
32,2021-04-08 18:46:45,2021-04-08 18:46:48.333333333,355,234,,,,,,
33,2021-04-08 18:46:50,2021-04-08 18:46:51.600000000,560,145,,,,,,
34,2021-04-08 18:46:55,2021-04-08 18:46:56.555555669,512,170,,,,,,
35,2021-04-08 18:52:00,2021-04-08 18:52:01.000000000,484,145,,,,,,
36,2021-04-08 18:52:05,2021-04-08 18:52:06.750000000,484,145,,,,,,
37,2021-04-08 18:52:10,2021-04-08 18:52:12.500000000,560,145,,,,,,
38,2021-04-08 18:52:15,2021-04-08 18:52:16.625000064,579,168,,,,,,
39,2021-04-08 18:52:20,2021-04-08 18:52:21.722222165,475,169,,,,,,
40,2021-04-08 18:52:25,2021-04-08 18:52:27.749999957,561,187,,,,,,
41,2021-04-08 18:52:30,2021-04-08 18:52:31.666666752,561,187,,,,,,
42,2021-04-08 18:52:35,2021-04-08 18:52:36.111111168,625,189,,,,,,
43,2021-04-08 18:52:40,2021-04-08 18:52:41.250000000,475,169,,,,,,
44,2021-04-08 18:52:45,2021-04-08 18:52:46.833333333,597,169,,,,,,
45,2021-04-08 18:52:50,2021-04-08 18:52:52.333333333,512,170,,,,,,
46,2021-04-08 18:52:55,2021-04-08 18:52:57.000000000,514,187,,,,,,
47,2021-04-08 18:53:00,2021-04-08 18:53:01.500000000,467,185,,,,,,
48,2021-04-08 18:53:05,2021-04-08 18:53:06.250000000,467,185,,,,,,
49,2021-04-08 18:53:10,2021-04-08 18:53:12.500000000,484,145,,,,,,
50,2021-04-08 18:53:15,2021-04-08 18:53:18.666666667,509,146,,,,,,
51,2021-04-08 18:53:20,2021-04-08 18:53:21.625000000,543,145,,,,,,
52,2021-04-08 18:53:25,2021-04-08 18:53:27.111111083,561,187,,,,,,
53,2021-04-08 18:53:30,2021-04-08 18:53:32.055555584,544,169,,,,,,
54,2021-04-08 18:53:35,2021-04-08 18:53:36.805555541,625,189,,,,,,
55,2021-04-08 18:53:40,2021-04-08 18:53:42.500000000,467,185,,,,,,
56,2021-04-08 18:53:45,2021-04-08 18:53:46.333333333,475,169,,,,,,
57,2021-04-08 18:53:50,2021-04-08 18:53:52.333333333,467,185,,,,,,
58,2021-04-08 18:53:55,2021-04-08 18:53:57.500000000,467,185,,,,,,
59,2021-04-08 18:48:00,2021-04-08 18:48:00.666666752,402,247,,,,,,
60,2021-04-08 18:48:05,2021-04-08 18:48:06.750000128,413,159,,,,,,
61,2021-04-08 18:48:10,2021-04-08 18:48:10.499999872,327,237,,,,,,
62,2021-04-08 18:48:15,2021-04-08 18:48:16.833333333,509,146,,,,,,
63,2021-04-08 18:48:20,2021-04-08 18:48:21.555555584,467,185,,,,,,
64,2021-04-08 18:48:25,2021-04-08 18:48:28.000000000,413,159,,,,,,
