,x,y,x_pf,y_pf,time,av_time
0,391,187,389.88007496785417,188.21447398087324,2021-04-08 18:44:03,2021-04-08 18:44:04.000000000
1,368,211,384.16220799838914,196.0341105428235,2021-04-08 18:44:06,2021-04-08 18:44:08.000000000
2,345,234,370.860185015511,208.81676435555283,2021-04-08 18:44:09,2021-04-08 18:44:10.500000000
3,391,181,378.29533289978565,200.36996075408146,2021-04-08 18:44:12,2021-04-08 18:44:12.500000000
4,388,220,381.70181042456807,206.96287967959964,2021-04-08 18:44:15,2021-04-08 18:44:16.500000000
5,367,219,376.41495884986705,210.8387284647178,2021-04-08 18:44:18,2021-04-08 18:44:20.000000000
6,327,247,361.3237903368283,221.33302771552428,2021-04-08 18:44:21,2021-04-08 18:44:22.000000000
7,382,197,369.10777984428074,212.22960988317735,2021-04-08 18:44:24,2021-04-08 18:44:25.000000085
8,393,200,377.9339617301114,208.08731598021149,2021-04-08 18:44:27,2021-04-08 18:44:28.500000000
9,381,205,379.73975326438483,206.25882757334026,2021-04-08 18:44:30,2021-04-08 18:44:30.874999872
10,327,247,361.66783324352883,219.70820296503356,2021-04-08 18:44:33,2021-04-08 18:44:33.666666667
11,378,208,368.84407852608115,214.21002669132866,2021-04-08 18:44:36,2021-04-08 18:44:36.750000000
12,566,183,421.18254980511284,202.5483713976211,2021-04-08 18:44:39,2021-04-08 18:44:39.750000000
13,344,236,399.21138380233424,212.44254453057437,2021-04-08 18:44:42,2021-04-08 18:44:43.300000000
14,543,162,443.5500549102999,195.16577654278004,2021-04-08 18:44:45,2021-04-08 18:44:45.875000000
15,329,247,407.18672753233716,210.56082270045803,2021-04-08 18:44:48,2021-04-08 18:44:48.500000000
16,373,204,395.2388233095632,207.655009510402,2021-04-08 18:44:51,2021-04-08 18:44:52.222222251
17,392,196,393.23541870607335,204.12161279436995,2021-04-08 18:44:54,2021-04-08 18:44:54.666666667
18,501,170,428.16531342273225,192.10262364972903,2021-04-08 18:44:57,2021-04-08 18:44:58.100000000
19,542,165,461.8783167736743,183.66284167472116,2021-04-08 18:45:00,2021-04-08 18:45:01.166666752
20,513,160,476.2723443179475,174.875902606924,2021-04-08 18:45:03,2021-04-08 18:45:03.666666667
21,501,156,483.72373375805796,166.55941090876155,2021-04-08 18:45:06,2021-04-08 18:45:06.999999915
