,x,y,x_pf,y_pf,time,av_time
0,324,240,320.22130739737446,235.96894133127526,2021-04-08 18:44:00,2021-04-08 18:44:01.500000128
1,326,238,319.24650934591773,232.3883191302817,2021-04-08 18:44:03,2021-04-08 18:44:03.874999936
2,593,191,392.4139314202629,221.89696180409214,2021-04-08 18:44:06,2021-04-08 18:44:07.000000000
3,369,206,386.1952640608991,214.76960435333046,2021-04-08 18:44:09,2021-04-08 18:44:09.833333248
4,389,189,385.510387461314,205.2871329970566,2021-04-08 18:44:12,2021-04-08 18:44:13.500000000
5,407,175,391.8764449745604,195.13792813361934,2021-04-08 18:44:15,2021-04-08 18:44:16.000000000
6,402,177,394.0620200456001,189.65263644962755,2021-04-08 18:44:18,2021-04-08 18:44:18.666666581
7,492,176,427.76703283986393,184.88490005348245,2021-04-08 18:44:21,2021-04-08 18:44:22.250000000
8,573,176,468.3255865207308,181.61326472819013,2021-04-08 18:44:24,2021-04-08 18:44:25.375000064
9,421,194,455.60919383445935,182.38836201570803,2021-04-08 18:44:27,2021-04-08 18:44:28.000000000
10,366,225,428.0408977578994,195.2966859056237,2021-04-08 18:44:30,2021-04-08 18:44:32.000000000
11,540,161,464.88072565051175,181.53375276145823,2021-04-08 18:44:33,2021-04-08 18:44:33.500000000
12,382,184,437.19605356643876,182.49113882334274,2021-04-08 18:44:36,2021-04-08 18:44:36.666666752
13,583,180,488.23226362094135,180.8550527129183,2021-04-08 18:44:39,2021-04-08 18:44:39.500000000
14,498,163,490.0244717953069,172.4896924147502,2021-04-08 18:44:42,2021-04-08 18:44:43.000000000
15,375,201,452.88955289816727,179.13051313975149,2021-04-08 18:44:45,2021-04-08 18:44:46.500000000
16,398,187,437.04784858615005,179.56255967105227,2021-04-08 18:44:48,2021-04-08 18:44:48.833333333
17,460,171,443.8552681000881,175.72364065153522,2021-04-08 18:44:51,2021-04-08 18:44:51.666666667
18,480,169,456.3139783394122,171.26188280503538,2021-04-08 18:44:54,2021-04-08 18:44:54.333333333
19,586,176,498.51503681484996,167.95051375503232,2021-04-08 18:44:57,2021-04-08 18:44:59.000000000
20,506,152,501.80422440990446,159.68384816151848,2021-04-08 18:45:00,2021-04-08 18:45:00.000000000
21,479,156,494.818568770111,156.04949964943887,2021-04-08 18:45:03,2021-04-08 18:45:04.250000000
22,577,177,523.9849389061167,162.67738836172197,2021-04-08 18:45:06,2021-04-08 18:45:07.499999915
23,514,178,520.6063749083808,166.65122793303146,2021-04-08 18:45:09,2021-04-08 18:45:10.250000043
24,540,180,526.2620729116273,169.11312420326456,2021-04-08 18:45:12,2021-04-08 18:45:12.500000000
25,489,176,514.1368960600557,170.7351837214814,2021-04-08 18:45:15,2021-04-08 18:45:17.000000000
26,456,167,494.86816037506645,169.25070180878305,2021-04-08 18:45:18,2021-04-08 18:45:19.750000000
27,478,161,489.0750136666256,164.7174787537514,2021-04-08 18:45:21,2021-04-08 18:45:21.666666667
28,464,160,477.3162691025876,161.01933473452536,2021-04-08 18:45:24,2021-04-08 18:45:25.000000000
29,489,176,480.26241810687156,164.31052505662473,2021-04-08 18:45:27,2021-04-08 18:45:28.000000000
30,460,158,470.1417342626279,161.00989919463782,2021-04-08 18:45:30,2021-04-08 18:45:32.000000000
31,464,160,467.87781753719025,159.3792616958495,2021-04-08 18:45:33,2021-04-08 18:45:34.000000000
32,518,168,483.27824443188194,159.63627492678202,2021-04-08 18:45:36,2021-04-08 18:45:36.333333333
33,513,159,494.35847066838795,158.68319073497602,2021-04-08 18:45:39,2021-04-08 18:45:40.250000000
34,496,172,494.9085722261247,160.93646043689185,2021-04-08 18:45:42,2021-04-08 18:45:42.666666667
35,480,167,487.82800237778923,161.0921587813549,2021-04-08 18:45:45,2021-04-08 18:45:46.500000000
36,444,166,469.2474073292175,162.06550212703462,2021-04-08 18:45:48,2021-04-08 18:45:48.000000000
37,421,150,451.73746313056824,156.2454107150724,2021-04-08 18:45:51,2021-04-08 18:45:52.333333333
38,373,218,425.85746147300176,177.31082405494442,2021-04-08 18:45:54,2021-04-08 18:45:55.500000000
39,335,232,396.28222833625034,196.6324577223218,2021-04-08 18:45:57,2021-04-08 18:45:57.500000000
40,368,212,388.2491584589913,202.60338437184055,2021-04-08 18:46:03,2021-04-08 18:46:05.000000000
41,364,235,380.1790398521347,211.99825417316552,2021-04-08 18:46:06,2021-04-08 18:46:07.500000000
42,363,209,375.341730983979,210.51744436146893,2021-04-08 18:46:09,2021-04-08 18:46:10.166666667
43,328,250,359.87686491405486,221.16151392936797,2021-04-08 18:46:15,2021-04-08 18:46:15.666666667
44,328,250,349.17841219761726,227.16095776192543,2021-04-08 18:46:18,2021-04-08 18:46:19.500000000
45,387,196,362.78437967657226,216.66640715376664,2021-04-08 18:46:21,2021-04-08 18:46:22.166666667
46,492,169,401.78618132489873,200.4101277823654,2021-04-08 18:46:24,2021-04-08 18:46:25.250000064
47,480,168,420.28541262301906,190.45548980400005,2021-04-08 18:46:27,2021-04-08 18:46:28.166666624
48,556,171,455.31807338009077,184.8977952752026,2021-04-08 18:46:30,2021-04-08 18:46:31.166666581
49,515,177,471.9474261852275,179.32216409055724,2021-04-08 18:46:33,2021-04-08 18:46:33.500000000
50,399,183,450.1526171242013,178.53601388720685,2021-04-08 18:46:36,2021-04-08 18:46:37.583333312
51,327,247,412.33787440438766,202.18627539552782,2021-04-08 18:46:39,2021-04-08 18:46:40.250000000
52,328,250,388.01794699646746,215.75036850976682,2021-04-08 18:46:42,2021-04-08 18:46:43.333333333
53,512,161,422.6134864559428,196.6075954180935,2021-04-08 18:46:45,2021-04-08 18:46:46.500000000
54,380,196,407.77737826499924,195.47276064814238,2021-04-08 18:46:48,2021-04-08 18:46:49.500000000
55,338,230,383.4234671429226,207.66636571899483,2021-04-08 18:46:51,2021-04-08 18:46:52.416666624
56,385,192,384.0177553410905,202.56775505412628,2021-04-08 18:46:54,2021-04-08 18:46:55.666666667
57,498,170,417.49173410135006,191.84057935023733,2021-04-08 18:46:57,2021-04-08 18:46:57.333333333
98,368,211,368.41968864626995,210.40334592419902,2021-04-08 18:48:00,2021-04-08 18:48:00.666666752
99,361,212,366.8774814503685,210.97494360362845,2021-04-08 18:48:03,2021-04-08 18:48:05.000000000
100,388,220,374.5147387690862,213.88005633978534,2021-04-08 18:48:06,2021-04-08 18:48:07.333333248
101,327,247,359.81453247367654,222.38657931344113,2021-04-08 18:48:09,2021-04-08 18:48:10.250000000
102,452,171,391.70492583730976,207.04505613073277,2021-04-08 18:48:12,2021-04-08 18:48:13.000000000
103,415,177,398.68308039401796,197.80071599618776,2021-04-08 18:48:15,2021-04-08 18:48:16.250000000
104,399,178,398.0589178234451,190.54623165046905,2021-04-08 18:48:18,2021-04-08 18:48:18.800000000
105,492,175,427.8455069905043,184.39015486886456,2021-04-08 18:48:21,2021-04-08 18:48:22.000000000
106,603,168,476.02999138414157,180.60707060293714,2021-04-08 18:48:24,2021-04-08 18:48:24.500000000
107,487,172,478.7419871521125,176.12292032764827,2021-04-08 18:48:27,2021-04-08 18:48:28.000000000
108,386,213,449.16781307998434,187.95272220262785,2021-04-08 18:48:30,2021-04-08 18:48:31.000000000
109,393,199,428.0589185160677,190.94733370207314,2021-04-08 18:48:33,2021-04-08 18:48:33.000000000
110,472,169,443.2847289058195,182.94069211822864,2021-04-08 18:48:36,2021-04-08 18:48:37.000000000
111,384,180,422.1654091510612,181.5942810523581,2021-04-08 18:48:39,2021-04-08 18:48:40.500000000
112,381,217,404.09759892458544,194.26625717390198,2021-04-08 18:48:42,2021-04-08 18:48:43.000000000
113,365,208,390.08068771937496,199.43677024389905,2021-04-08 18:48:45,2021-04-08 18:48:45.250000000
114,408,179,395.8004018844921,193.69963824108788,2021-04-08 18:48:48,2021-04-08 18:48:48.666666667
115,368,211,384.3652303207955,201.92121082851088,2021-04-08 18:48:51,2021-04-08 18:48:52.000000000
116,481,180,417.4734199308976,190.7185430809111,2021-04-08 18:48:54,2021-04-08 18:48:54.750000000
117,418,153,418.548877941156,177.7228269359805,2021-04-08 18:48:57,2021-04-08 18:48:58.125000000
118,411,178,415.86378223296094,176.74480482551905,2021-04-08 18:49:00,2021-04-08 18:49:00.500000000
119,524,170,452.2633651581799,171.1770756699837,2021-04-08 18:49:03,2021-04-08 18:49:05.000000000
120,466,171,458.2836779984316,169.50028735306574,2021-04-08 18:49:06,2021-04-08 18:49:06.499999872
121,431,153,448.9726533753313,161.62931587936373,2021-04-08 18:49:09,2021-04-08 18:49:09.666666667
122,446,164,448.08013659361916,160.0071790181554,2021-04-08 18:49:12,2021-04-08 18:49:13.375000000
123,396,167,429.186825536735,162.3083982227155,2021-04-08 18:49:15,2021-04-08 18:49:16.500000000
