,x,y,x_pf,y_pf,time,av_time
0,392,211,385.6491228216755,213.2219300386889,2021-04-08 18:44:00,2021-04-08 18:44:01.000000000
1,367,219,377.70782181697905,211.62659438220956,2021-04-08 18:44:03,2021-04-08 18:44:04.000000000
2,485,164,422.0303271121698,179.42027191942327,2021-04-08 18:44:06,2021-04-08 18:44:07.000000000
3,361,212,395.5292323745381,190.46911512999867,2021-04-08 18:44:09,2021-04-08 18:44:09.000000000
4,327,247,371.1665847690493,209.22227013411882,2021-04-08 18:44:12,2021-04-08 18:44:13.250000000
5,327,247,359.38163244250677,219.4513356606689,2021-04-08 18:44:18,2021-04-08 18:44:18.000000000
6,417,174,378.4004220421708,202.4706630837283,2021-04-08 18:44:21,2021-04-08 18:44:22.000000000
7,487,176,406.4329286340594,184.65734909043803,2021-04-08 18:44:24,2021-04-08 18:44:24.666666667
8,436,173,416.345970689493,184.56023168289545,2021-04-08 18:44:27,2021-04-08 18:44:27.500000000
9,505,170,443.95052144541387,176.7378472290847,2021-04-08 18:44:30,2021-04-08 18:44:31.000000000
10,537,178,469.2637121892364,174.27238235543132,2021-04-08 18:44:33,2021-04-08 18:44:35.000000000
11,366,225,428.17160931186277,178.33720006412173,2021-04-08 18:44:36,2021-04-08 18:44:36.666666752
12,494,160,451.0231640989517,164.95534670324508,2021-04-08 18:44:42,2021-04-08 18:44:43.000000000
13,374,218,423.7319301910991,177.11375003241488,2021-04-08 18:44:45,2021-04-08 18:44:46.500000000
14,493,160,451.7862192628439,162.78151341883992,2021-04-08 18:44:48,2021-04-08 18:44:48.500000000
15,429,177,448.4173283960142,172.99961185910982,2021-04-08 18:44:51,2021-04-08 18:44:52.500000000
16,494,168,472.28381187109983,166.05462759196524,2021-04-08 18:44:54,2021-04-08 18:44:55.333333333
17,469,168,469.28632812220246,167.56543110832496,2021-04-08 18:44:57,2021-04-08 18:44:58.166666667
18,510,153,483.4179322579075,158.3843150161977,2021-04-08 18:45:00,2021-04-08 18:45:00.750000000
19,528,169,504.4941389557951,161.98802440141498,2021-04-08 18:45:03,2021-04-08 18:45:04.500000000
20,509,159,503.7544885439358,150.69994557318807,2021-04-08 18:45:06,2021-04-08 18:45:07.166666667
21,524,153,513.4895609528819,152.48716332360863,2021-04-08 18:45:09,2021-04-08 18:45:10.166666624
22,499,155,509.56973108352645,147.49057226245677,2021-04-08 18:45:12,2021-04-08 18:45:12.500000000
23,548,163,524.459863336552,150.2649456430765,2021-04-08 18:45:15,2021-04-08 18:45:15.500000000
24,503,157,517.9062488950345,149.55240542490924,2021-04-08 18:45:18,2021-04-08 18:45:19.500000000
25,503,157,513.3229329616142,147.0092145785828,2021-04-08 18:45:21,2021-04-08 18:45:22.000000000
26,475,176,501.8531590029195,161.80872879529457,2021-04-08 18:45:27,2021-04-08 18:45:29.000000000
