,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:00.000000000,366.8237473817342,219.26253044172265,402,247,327,237,374,188
1,2021-04-08 18:44:03,2021-04-08 18:44:04.000000000,394.25964051187185,210.7312906852445,402,247,400,219,391,146
2,2021-04-08 18:44:06,2021-04-08 18:44:07.250000000,375.7912247435069,212.0606459847973,386,235,393,169,374,188
3,2021-04-08 18:44:09,2021-04-08 18:44:09.500000000,360.45227147976516,214.18618510260876,393,169,374,188,402,187
4,2021-04-08 18:44:12,2021-04-08 18:44:13.500000000,366.80271912033356,219.1959166146011,402,247,327,237,374,188
5,2021-04-08 18:44:15,2021-04-08 18:44:16.000000000,461.1762355167332,176.18127678218804,560,145,366,220,386,201
6,2021-04-08 18:44:18,2021-04-08 18:44:19.166666667,542.0820086657511,161.4969778848727,510,157,560,145,509,146
7,2021-04-08 18:44:21,2021-04-08 18:44:22.500000000,640.7960893447861,180.01077764409797,683,161,485,156,708,209
8,2021-04-08 18:44:24,2021-04-08 18:44:25.333333333,566.1640056700228,168.75431949135915,579,168,560,145,640,187
9,2021-04-08 18:44:27,2021-04-08 18:44:27.375000000,524.3171920342451,172.36001060034022,510,157,559,156,509,146
10,2021-04-08 18:44:30,2021-04-08 18:44:31.000000000,648.4490788860746,208.4591857270311,720,221,629,233,679,224
11,2021-04-08 18:44:33,2021-04-08 18:44:34.000000000,440.7107845946954,192.00900154456662,309,254,327,237,560,145
12,2021-04-08 18:44:36,2021-04-08 18:44:37.333333333,416.1404948925771,193.2991052591324,374,188,393,169,697,175
13,2021-04-08 18:44:39,2021-04-08 18:44:39.000000000,545.342533168319,183.08134624582118,464,162,494,169,720,221
14,2021-04-08 18:44:42,2021-04-08 18:44:43.166666667,649.8338846703926,214.8503201724869,629,233,629,213,720,221
15,2021-04-08 18:44:45,2021-04-08 18:44:45.500000000,443.29340130571404,179.84231796877503,355,209,559,156,355,234
16,2021-04-08 18:44:48,2021-04-08 18:44:49.000000000,450.2459225889283,189.714093932035,443,186,464,162,452,166
17,2021-04-08 18:44:51,2021-04-08 18:44:51.333333333,478.90533377893206,189.78898233650617,634,147,512,170,309,254
18,2021-04-08 18:44:54,2021-04-08 18:44:55.666666581,661.9638963275164,180.37555092607354,683,161,720,221,484,145
19,2021-04-08 18:44:57,2021-04-08 18:44:57.750000000,621.3061566722952,198.64630112791986,720,221,464,162,629,233
20,2021-04-08 18:45:00,2021-04-08 18:45:01.000000000,503.6197690828367,164.54290738966694,484,145,528,185,475,169
21,2021-04-08 18:45:03,2021-04-08 18:45:04.250000000,564.2203272111493,168.7982883159848,514,187,544,169,684,178
22,2021-04-08 18:45:06,2021-04-08 18:45:07.000000000,522.874845432603,172.7231296627408,374,188,393,169,697,175
23,2021-04-08 18:45:09,2021-04-08 18:45:09.500000000,524.7509201087653,168.35577656317378,510,157,467,185,509,146
24,2021-04-08 18:45:12,2021-04-08 18:45:13.333333248,559.1565752016439,170.66228736888067,510,157,527,145,689,202
25,2021-04-08 18:45:15,2021-04-08 18:45:15.500000000,624.0636192448645,195.00868471693568,720,221,386,201,697,175
26,2021-04-08 18:45:18,2021-04-08 18:45:18.500000000,485.59214110810325,165.94792532818317,561,187,393,169,524,162
27,2021-04-08 18:45:21,2021-04-08 18:45:23.000000000,485.5919264482879,165.94307947709996,561,187,393,169,524,162
28,2021-04-08 18:45:24,2021-04-08 18:45:25.000000000,519.8667098535984,175.41351467971606,528,185,544,187,464,162
29,2021-04-08 18:45:27,2021-04-08 18:45:29.000000000,493.3832045401496,174.70799255966455,674,186,374,188,533,162
30,2021-04-08 18:45:30,2021-04-08 18:45:30.000000000,443.144540321626,172.60235456128623,355,234,509,146,485,156
31,2021-04-08 18:45:33,2021-04-08 18:45:34.250000000,492.8690780446329,166.97865412469048,561,187,484,145,528,185
32,2021-04-08 18:45:36,2021-04-08 18:45:37.000000000,519.4258149716516,157.35250832676223,484,145,533,162,544,169
33,2021-04-08 18:45:42,2021-04-08 18:45:43.499999872,547.1344138352714,173.4859233265905,634,156,567,146,629,233
34,2021-04-08 18:45:45,2021-04-08 18:45:46.000000000,605.5411674943531,166.12294687458547,637,168,660,170,674,186
35,2021-04-08 18:45:48,2021-04-08 18:45:48.000000000,490.55935500899994,168.60290935698208,524,162,464,162,485,156
36,2021-04-08 18:45:51,2021-04-08 18:45:51.500000000,377.25988490556693,212.0187061478465,413,159,400,219,402,247
37,2021-04-08 18:45:57,2021-04-08 18:45:59.000000000,366.7244709142199,218.9297773508416,402,247,327,237,374,188
38,2021-04-08 18:46:00,2021-04-08 18:46:01.500000000,369.05000736770586,219.64892412365245,402,247,327,237,374,188
39,2021-04-08 18:46:03,2021-04-08 18:46:04.000000000,368.88803463232233,213.23132345406384,402,247,327,237,374,188
40,2021-04-08 18:46:06,2021-04-08 18:46:06.000000000,377.25988490556693,212.0187061478465,413,159,400,219,402,247
41,2021-04-08 18:46:09,2021-04-08 18:46:10.000000000,368.879209363014,213.21635619237733,402,247,327,237,374,188
42,2021-04-08 18:46:12,2021-04-08 18:46:12.500000000,366.7244709142199,218.9297773508416,402,247,327,237,374,188
43,2021-04-08 18:46:15,2021-04-08 18:46:16.333333333,597.8521843755888,164.06475808407376,582,158,640,187,595,157
44,2021-04-08 18:46:18,2021-04-08 18:46:19.000000000,366.71456318458206,218.89432899374881,402,247,327,237,374,188
45,2021-04-08 18:46:21,2021-04-08 18:46:22.000000000,365.4100964448504,218.80558400671234,393,169,386,201,339,250
46,2021-04-08 18:46:24,2021-04-08 18:46:24.500000000,366.7618320101589,219.0600359586596,402,247,327,237,374,188
47,2021-04-08 18:46:27,2021-04-08 18:46:28.750000000,597.644420084776,179.36071609236328,683,161,485,156,708,209
48,2021-04-08 18:46:30,2021-04-08 18:46:30.750000000,593.7252163355383,169.8157808451627,689,202,510,157,699,213
