,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:09.416666624,327,237,,,,,,
1,2021-04-08 18:44:15,2021-04-08 18:44:24.666666624,327,237,,,,,,
2,2021-04-08 18:44:30,2021-04-08 18:44:39.333333376,374,188,,,,,,
3,2021-04-08 18:44:45,2021-04-08 18:44:53.616666624,443,186,,,,,,
4,2021-04-08 18:45:00,2021-04-08 18:45:08.050000000,510,157,,,,,,
5,2021-04-08 18:45:15,2021-04-08 18:45:24.666666624,484,145,,,,,,
6,2021-04-08 18:45:30,2021-04-08 18:45:37.750000000,484,145,,,,,,
7,2021-04-08 18:45:45,2021-04-08 18:45:51.287500032,494,169,,,,,,
8,2021-04-08 18:46:00,2021-04-08 18:46:05.142857216,413,159,,,,,,
9,2021-04-08 18:46:15,2021-04-08 18:46:23.285714176,327,237,,,,,,
10,2021-04-08 18:46:30,2021-04-08 18:46:37.312499968,327,237,,,,,,
11,2021-04-08 18:46:45,2021-04-08 18:46:52.900000051,374,188,,,,,,
12,2021-04-08 18:52:00,2021-04-08 18:52:07.578571418,475,169,,,,,,
13,2021-04-08 18:52:15,2021-04-08 18:52:21.944444501,528,185,,,,,,
14,2021-04-08 18:52:30,2021-04-08 18:52:35.666666667,528,185,,,,,,
15,2021-04-08 18:52:45,2021-04-08 18:52:52.500000000,528,185,,,,,,
16,2021-04-08 18:53:00,2021-04-08 18:53:06.055555499,544,187,,,,,,
17,2021-04-08 18:53:15,2021-04-08 18:53:22.888888917,527,145,,,,,,
18,2021-04-08 18:53:30,2021-04-08 18:53:36.600000000,484,145,,,,,,
19,2021-04-08 18:53:45,2021-04-08 18:53:52.134920619,443,186,,,,,,
20,2021-04-08 18:48:00,2021-04-08 18:48:07.249999872,413,159,,,,,,
21,2021-04-08 18:48:15,2021-04-08 18:48:21.249999872,413,159,,,,,,
22,2021-04-08 18:48:30,2021-04-08 18:48:36.249999872,413,159,,,,,,
23,2021-04-08 18:48:45,2021-04-08 18:48:51.305555541,374,188,,,,,,
24,2021-04-08 18:49:00,2021-04-08 18:49:07.444444501,443,186,,,,,,
25,2021-04-08 18:49:15,2021-04-08 18:49:21.000000000,413,159,,,,,,
26,2021-04-08 18:49:30,2021-04-08 18:49:39.047619072,443,186,,,,,,
27,2021-04-08 18:49:45,2021-04-08 18:49:48.875000000,475,169,,,,,,
28,2021-04-08 18:50:00,2021-04-08 18:50:07.200000000,327,237,,,,,,
29,2021-04-08 18:50:15,2021-04-08 18:50:22.566666752,327,237,,,,,,
30,2021-04-08 18:50:30,2021-04-08 18:50:36.000000000,414,235,,,,,,
31,2021-04-08 18:50:45,2021-04-08 18:50:54.875000000,494,169,,,,,,
