,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:01.500000000,398.13379682974164,236.68928416794586,402.0,247.0,400.0,219.0,386.0,235.0
1,2021-04-08 18:44:05,2021-04-08 18:44:07.250000000,367.3151930472589,236.27152659924656,386.0,235.0,327.0,237.0,414.0,235.0
2,2021-04-08 18:44:10,2021-04-08 18:44:12.333333248,404.76446924539636,201.53315817585394,413.0,159.0,402.0,247.0,400.0,219.0
3,2021-04-08 18:44:15,2021-04-08 18:44:16.666666752,325.5689590492862,244.90930018977286,309.0,254.0,323.0,265.0,327.0,237.0
4,2021-04-08 18:44:20,2021-04-08 18:44:22.083333376,342.85061824385184,247.8830483246651,327.0,237.0,414.0,235.0,323.0,265.0
5,2021-04-08 18:44:25,2021-04-08 18:44:26.791666688,336.3424189508399,236.97663303268573,323.0,265.0,309.0,254.0,327.0,237.0
6,2021-04-08 18:44:30,2021-04-08 18:44:32.083333312,325.372929661795,245.06958488416535,309.0,254.0,323.0,265.0,327.0,237.0
7,2021-04-08 18:44:35,2021-04-08 18:44:37.125000000,344.20361582447106,243.7795519121015,327.0,237.0,414.0,235.0,323.0,265.0
8,2021-04-08 18:44:40,2021-04-08 18:44:43.166666667,397.3471321835624,206.53365243876738,391.0,146.0,386.0,235.0,414.0,235.0
9,2021-04-08 18:44:45,2021-04-08 18:44:46.666666667,397.6619213512583,163.58834263509706,391.0,146.0,393.0,159.0,413.0,159.0
10,2021-04-08 18:44:50,2021-04-08 18:44:51.625000000,370.1726423581681,207.24181442701703,323.0,265.0,393.0,169.0,374.0,188.0
11,2021-04-08 18:44:55,2021-04-08 18:44:56.800000000,494.58109541534867,167.48297110758344,509.0,146.0,443.0,186.0,524.0,162.0
12,2021-04-08 18:45:00,2021-04-08 18:45:02.111111168,498.0367309414425,156.3044319393136,528.0,185.0,509.0,146.0,464.0,145.0
13,2021-04-08 18:45:05,2021-04-08 18:45:06.833333376,578.4271162488168,178.61416147815703,579.0,168.0,618.0,169.0,561.0,187.0
14,2021-04-08 18:45:10,2021-04-08 18:45:12.833333248,643.0182104456256,190.0773792109341,683.0,161.0,608.0,208.0,629.0,213.0
15,2021-04-08 18:45:15,2021-04-08 18:45:16.500000000,550.1965159114395,177.78063669561126,528.0,185.0,585.0,185.0,533.0,162.0
16,2021-04-08 18:45:20,2021-04-08 18:45:23.750000000,404.6711213801253,215.02950228707954,402.0,247.0,413.0,159.0,400.0,219.0
17,2021-04-08 18:45:25,2021-04-08 18:45:26.750000000,520.2759488675838,167.51792308441716,533.0,162.0,528.0,185.0,524.0,162.0
18,2021-04-08 18:45:30,2021-04-08 18:45:30.875000064,427.7482501482033,147.64261917144123,440.0,146.0,391.0,146.0,414.0,146.0
19,2021-04-08 18:45:35,2021-04-08 18:45:36.000000000,533.0,162.0,,,,,,
20,2021-04-08 18:45:40,2021-04-08 18:45:43.499999872,500.2764390975011,164.28709109849842,533.0,162.0,528.0,185.0,464.0,162.0
21,2021-04-08 18:45:45,2021-04-08 18:45:46.666666667,480.9066408839347,178.95615570038385,492.0,185.0,464.0,162.0,514.0,187.0
22,2021-04-08 18:45:50,2021-04-08 18:45:51.500000000,405.79813695854307,203.39739047737157,413.0,159.0,400.0,219.0,402.0,247.0
23,2021-04-08 18:45:55,2021-04-08 18:45:59.000000000,404.5744428079036,202.28633798350316,413.0,159.0,402.0,247.0,400.0,219.0
24,2021-04-08 18:46:00,2021-04-08 18:46:02.333333504,407.12596119599965,209.16385227178574,413.0,159.0,402.0,247.0,400.0,219.0
25,2021-04-08 18:46:05,2021-04-08 18:46:07.500000000,405.8107932530816,203.2687154595639,413.0,159.0,400.0,219.0,402.0,247.0
26,2021-04-08 18:46:10,2021-04-08 18:46:11.500000000,404.6835165858346,201.8633553754167,413.0,159.0,402.0,247.0,400.0,219.0
27,2021-04-08 18:46:15,2021-04-08 18:46:16.666666667,371.9863329416362,235.78851832048312,327.0,237.0,414.0,235.0,386.0,235.0
28,2021-04-08 18:46:20,2021-04-08 18:46:22.000000000,342.9668246352803,247.88861857123626,327.0,237.0,414.0,235.0,323.0,265.0
29,2021-04-08 18:46:25,2021-04-08 18:46:27.500000000,362.47383332420327,227.16850720853571,386.0,201.0,327.0,237.0,414.0,235.0
30,2021-04-08 18:46:30,2021-04-08 18:46:31.833333376,404.15280698766105,214.91952265635987,413.0,159.0,402.0,247.0,400.0,219.0
31,2021-04-08 18:46:35,2021-04-08 18:46:36.500000128,401.323601564078,209.08764536655548,386.0,201.0,413.0,159.0,402.0,247.0
