,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:13.888888917,560,145,,,,,,
1,2021-04-08 18:44:20,2021-04-08 18:44:27.811428608,674,186,,,,,,
2,2021-04-08 18:44:40,2021-04-08 18:44:49.083333291,559,156,,,,,,
3,2021-04-08 18:45:00,2021-04-08 18:45:07.452381030,559,156,,,,,,
4,2021-04-08 18:45:20,2021-04-08 18:45:28.200000000,484,145,,,,,,
5,2021-04-08 18:45:40,2021-04-08 18:45:48.437499968,512,170,,,,,,
6,2021-04-08 18:46:00,2021-04-08 18:46:13.566666667,467,185,,,,,,
7,2021-04-08 18:46:20,2021-04-08 18:46:28.328282795,544,169,,,,,,
8,2021-04-08 18:46:40,2021-04-08 18:46:50.098076928,560,145,,,,,,
9,2021-04-08 18:52:00,2021-04-08 18:52:12.166666688,567,146,,,,,,
10,2021-04-08 18:52:20,2021-04-08 18:52:29.446428501,561,187,,,,,,
11,2021-04-08 18:52:40,2021-04-08 18:52:47.495833472,494,169,,,,,,
12,2021-04-08 18:53:00,2021-04-08 18:53:11.778787840,544,169,,,,,,
13,2021-04-08 18:53:20,2021-04-08 18:53:26.956339776,514,187,,,,,,
14,2021-04-08 18:53:40,2021-04-08 18:53:49.576388864,494,169,,,,,,
15,2021-04-08 18:48:00,2021-04-08 18:48:12.257575765,614,156,,,,,,
16,2021-04-08 18:48:20,2021-04-08 18:48:24.555555584,514,187,,,,,,
17,2021-04-08 18:48:40,2021-04-08 18:48:50.660606106,595,157,,,,,,
18,2021-04-08 18:49:00,2021-04-08 18:49:09.680555477,560,169,,,,,,
19,2021-04-08 18:49:20,2021-04-08 18:49:32.097619072,597,169,,,,,,
20,2021-04-08 18:49:40,2021-04-08 18:49:44.800000000,492,185,,,,,,
21,2021-04-08 18:50:00,2021-04-08 18:50:08.100000000,393,169,,,,,,
22,2021-04-08 18:50:20,2021-04-08 18:50:26.924242432,543,145,,,,,,
23,2021-04-08 18:50:40,2021-04-08 18:50:51.037499968,544,169,,,,,,
