,id,time,mac,btmac,major,minor,rssi,date,meas_time
0,1617896660,2021-04-08 18:44:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-74.4,2021-04-08,2021-04-08 18:44:03.800000
1,1617896666,2021-04-08 18:44:10,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-66.66666666666667,2021-04-08,2021-04-08 18:44:14.999999744
2,1617896666,2021-04-08 18:44:10,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-71.5,2021-04-08,2021-04-08 18:44:15.500000
3,1617896672,2021-04-08 18:44:20,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-72.0,2021-04-08,2021-04-08 18:44:27
4,1617896672,2021-04-08 18:44:20,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.0,2021-04-08,2021-04-08 18:44:22.666666752
5,1617896678,2021-04-08 18:44:20,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-80.66666666666667,2021-04-08,2021-04-08 18:44:25.666666496
6,1617896678,2021-04-08 18:44:20,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-82.0,2021-04-08,2021-04-08 18:44:29
7,1617896690,2021-04-08 18:44:30,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.83333333333333,2021-04-08,2021-04-08 18:44:34.666666752
8,1617896696,2021-04-08 18:44:40,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-69.5,2021-04-08,2021-04-08 18:44:46.500000
9,1617896696,2021-04-08 18:44:40,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-80.0,2021-04-08,2021-04-08 18:44:46
10,1617896708,2021-04-08 18:44:50,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-81.0,2021-04-08,2021-04-08 18:44:54.999999744
11,1617896708,2021-04-08 18:44:50,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-77.0,2021-04-08,2021-04-08 18:44:52.333333248
12,1617896708,2021-04-08 18:44:50,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-76.0,2021-04-08,2021-04-08 18:44:58
13,1617896714,2021-04-08 18:45:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-81.5,2021-04-08,2021-04-08 18:45:03.750000128
14,1617896720,2021-04-08 18:45:00,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-83.0,2021-04-08,2021-04-08 18:45:08
