,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:08.409090944,380.6666666666667,200.33333333333334,386,201,374,188,402,187
1,2021-04-08 18:44:15,2021-04-08 18:44:23.470000026,380.3333333333333,204.0,423,168,393,169,402,187
2,2021-04-08 18:44:30,2021-04-08 18:44:38.152777813,407.0,185.33333333333334,374,188,393,169,366,220
3,2021-04-08 18:44:45,2021-04-08 18:44:50.628571429,400.1666666666667,186.33333333333334,393,169,423,168,374,188
4,2021-04-08 18:45:00,2021-04-08 18:45:07.278911598,502.6666666666667,160.0,512,170,475,169,484,145
5,2021-04-08 18:45:15,2021-04-08 18:45:21.776785728,486.8333333333333,166.66666666666666,494,169,475,169,464,162
6,2021-04-08 18:45:30,2021-04-08 18:45:37.512500032,502.6666666666667,160.0,484,145,512,170,527,145
7,2021-04-08 18:45:45,2021-04-08 18:45:50.708333248,438.5,174.5,475,169,494,169,393,169
8,2021-04-08 18:46:00,2021-04-08 18:46:09.000000000,361.6666666666667,209.66666666666666,355,209,386,201,366,220
9,2021-04-08 18:46:15,2021-04-08 18:46:22.726190490,357.0,223.33333333333334,423,168,393,169,323,265
10,2021-04-08 18:46:30,2021-04-08 18:46:36.675000021,407.5,183.0,423,168,393,169,402,187
11,2021-04-08 18:46:45,2021-04-08 18:46:51.704629632,371.5,203.5,355,234,393,169,386,201
12,2021-04-08 18:52:00,2021-04-08 18:52:08.571428544,510.5,167.83333333333334,484,145,485,156,512,170
13,2021-04-08 18:52:15,2021-04-08 18:52:22.103174605,543.0,175.0,561,187,544,169,475,169
14,2021-04-08 18:52:30,2021-04-08 18:52:37.142424320,516.5,172.16666666666666,514,187,494,169,475,169
15,2021-04-08 18:52:45,2021-04-08 18:52:50.842857165,503.8333333333333,168.16666666666666,514,187,512,170,494,169
16,2021-04-08 18:53:00,2021-04-08 18:53:05.599999949,526.6666666666666,174.0,512,170,524,162,544,169
17,2021-04-08 18:53:15,2021-04-08 18:53:21.855555533,519.5,161.0,524,162,544,187,512,170
18,2021-04-08 18:53:30,2021-04-08 18:53:34.363095232,506.8333333333333,173.66666666666666,512,170,494,169,492,185
19,2021-04-08 18:53:45,2021-04-08 18:53:50.687272755,508.3333333333333,169.66666666666666,512,170,492,185,524,162
20,2021-04-08 18:48:00,2021-04-08 18:48:10.066666667,332.6666666666667,243.66666666666666,309,254,355,234,327,237
21,2021-04-08 18:48:15,2021-04-08 18:48:21.566666650,403.5,183.16666666666666,402,187,423,168,386,201
22,2021-04-08 18:48:30,2021-04-08 18:48:40.733333299,481.5,175.0,393,169,374,188,402,187
23,2021-04-08 18:48:45,2021-04-08 18:48:52.951388885,400.1666666666667,186.33333333333334,374,188,393,169,402,187
24,2021-04-08 18:49:00,2021-04-08 18:49:07.639999949,423.1666666666667,168.66666666666666,402,187,467,185,423,168
25,2021-04-08 18:49:15,2021-04-08 18:49:21.133333333,440.5,162.5,414,146,443,186,560,169
26,2021-04-08 18:49:30,2021-04-08 18:49:37.491666560,418.6666666666667,160.5,414,146,440,157,440,146
27,2021-04-08 18:49:45,2021-04-08 18:49:47.833333333,433.8333333333333,183.16666666666666,393,169,475,169,374,188
28,2021-04-08 18:50:00,2021-04-08 18:50:05.833333248,382.1666666666667,203.83333333333334,393,169,355,209,386,201
29,2021-04-08 18:50:15,2021-04-08 18:50:22.900000000,516.5,174.66666666666666,475,169,512,170,494,169
30,2021-04-08 18:50:30,2021-04-08 18:50:41.000000000,387.8333333333333,199.16666666666666,355,234,393,169,423,168
31,2021-04-08 18:50:45,2021-04-08 18:50:51.558333312,402.6666666666667,165.83333333333334,414,146,374,188,393,169
