,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:03.933333333,414.20313209693217,213.99928637814966,452,166,402,247,400,219
1,2021-04-08 18:44:10,2021-04-08 18:44:16.166666581,327.9311344392224,245.43972609588496,327,237,309,254,323,265
2,2021-04-08 18:44:20,2021-04-08 18:44:25.683333376,425.624455587208,177.54424437644238,467,185,423,168,393,169
3,2021-04-08 18:44:30,2021-04-08 18:44:33.333333376,499.33643116186454,181.11377974091965,514,187,512,170,467,185
4,2021-04-08 18:44:40,2021-04-08 18:44:44.949999974,397.97188479219864,181.2586442221417,402,187,423,168,393,169
5,2021-04-08 18:44:50,2021-04-08 18:44:55.875000021,502.35244390053606,169.30417076582015,475,169,512,170,544,169
6,2021-04-08 18:45:00,2021-04-08 18:45:04.009999974,511.5805680129287,152.30298159048337,509,146,484,145,510,157
7,2021-04-08 18:45:10,2021-04-08 18:45:12.187500032,512.8527370573877,152.26411733172063,485,156,510,157,527,145
8,2021-04-08 18:45:20,2021-04-08 18:45:25.916666709,500.0102660702,155.8390912447858,512,170,509,146,484,145
9,2021-04-08 18:45:30,2021-04-08 18:45:35.000000000,510.7605315029416,158.0905226246621,544,169,509,146,512,170
10,2021-04-08 18:45:40,2021-04-08 18:45:43.800000000,468.0935485112997,175.6238169345985,467,185,494,169,475,169
11,2021-04-08 18:45:50,2021-04-08 18:45:52.275000021,455.061523726731,172.72193427153064,443,186,452,166,494,169
12,2021-04-08 18:46:00,2021-04-08 18:46:05.071428608,354.59254379268293,234.34228493476857,327,237,386,235,343,222
13,2021-04-08 18:46:10,2021-04-08 18:46:15.333333376,373.2181777381021,197.81754588019533,386,201,374,188,393,169
14,2021-04-08 18:46:20,2021-04-08 18:46:24.500000000,399.4533398934433,182.34184934182835,386,201,393,169,423,168
15,2021-04-08 18:46:30,2021-04-08 18:46:35.121428544,400.0877936390227,177.8095175150894,402,187,393,169,423,168
16,2021-04-08 18:46:40,2021-04-08 18:46:46.500000000,408.2635842368585,179.96367860303863,402,187,443,186,423,168
17,2021-04-08 18:46:50,2021-04-08 18:46:53.055555499,391.778406474396,183.0838471428111,402,187,423,168,374,188
18,2021-04-08 18:52:00,2021-04-08 18:52:03.739999949,482.28563877237093,163.53409098531736,452,166,484,145,494,169
19,2021-04-08 18:52:10,2021-04-08 18:52:14.472222208,481.3020281522051,165.63966146643202,484,145,467,185,464,162
20,2021-04-08 18:52:20,2021-04-08 18:52:24.849523763,480.7748016943028,168.1357646415528,492,185,484,145,452,166
21,2021-04-08 18:52:30,2021-04-08 18:52:34.280000000,480.8421922025858,159.31635529589784,484,145,494,169,485,156
22,2021-04-08 18:52:40,2021-04-08 18:52:43.750000000,483.972777428039,168.3590511889597,485,156,494,169,475,169
23,2021-04-08 18:52:50,2021-04-08 18:52:54.722222251,487.48676981713726,163.89867304034067,484,145,494,169,443,186
24,2021-04-08 18:53:00,2021-04-08 18:53:05.416666667,488.1765833061163,154.9944756064341,484,145,494,169,485,156
25,2021-04-08 18:53:10,2021-04-08 18:53:14.083333312,486.4688628746989,163.75362815800912,484,145,467,185,485,156
26,2021-04-08 18:53:20,2021-04-08 18:53:23.841666688,488.90468109538665,154.30327031809387,484,145,485,156,509,146
27,2021-04-08 18:53:30,2021-04-08 18:53:35.333333248,488.09271952096896,155.60601126777615,484,145,485,156,494,169
28,2021-04-08 18:53:40,2021-04-08 18:53:44.733333350,489.1051084146252,155.98545188802456,484,145,485,156,494,169
29,2021-04-08 18:53:50,2021-04-08 18:53:53.999999872,479.6381406584859,173.396047838215,467,185,512,170,494,169
30,2021-04-08 18:48:00,2021-04-08 18:48:04.200000000,372.499952652669,202.34108635028434,374,188,386,235,393,169
31,2021-04-08 18:48:10,2021-04-08 18:48:14.200000000,385.9646518732353,212.55663186624656,402,247,393,159,323,265
32,2021-04-08 18:48:20,2021-04-08 18:48:24.750000000,437.4661563086944,176.30907621571188,402,187,443,186,452,166
33,2021-04-08 18:48:30,2021-04-08 18:48:33.499999872,377.01775653236643,192.17670477448,355,234,374,188,391,146
34,2021-04-08 18:48:40,2021-04-08 18:48:45.375000064,334.1287573103758,234.4246012339263,309,254,327,237,355,234
35,2021-04-08 18:48:50,2021-04-08 18:48:54.300000000,353.417712385794,226.9276397190632,339,250,355,234,355,209
36,2021-04-08 18:49:00,2021-04-08 18:49:03.433333312,398.6266932848576,180.08700653947656,393,159,374,188,443,186
37,2021-04-08 18:49:10,2021-04-08 18:49:13.111111083,430.2480565188787,172.67343704411908,467,185,443,186,393,159
38,2021-04-08 18:49:20,2021-04-08 18:49:22.666666688,403.8571917275842,192.48446920489255,402,187,386,201,423,168
39,2021-04-08 18:49:30,2021-04-08 18:49:34.199999915,394.60203145584967,167.6123203575806,393,159,391,146,374,188
40,2021-04-08 18:49:40,2021-04-08 18:49:43.941666624,422.7873018045273,160.2058260839351,414,146,440,146,423,168
41,2021-04-08 18:49:50,2021-04-08 18:49:53.500000000,381.0020099794567,179.19802977348905,391,146,374,188,343,222
42,2021-04-08 18:50:00,2021-04-08 18:50:06.250000000,391.3145339089315,181.21512365198515,391,146,393,169,374,188
43,2021-04-08 18:50:10,2021-04-08 18:50:16.416666624,408.10264577890945,192.08073744285485,423,168,391,146,414,235
44,2021-04-08 18:50:20,2021-04-08 18:50:26.500000000,408.787185055471,185.21720420133352,443,186,391,146,374,188
45,2021-04-08 18:50:30,2021-04-08 18:50:32.904761856,393.1036157288068,169.30118916140378,391,146,374,188,393,169
46,2021-04-08 18:50:40,2021-04-08 18:50:43.833333419,396.06841087790013,207.59058141242465,391,146,386,235,414,235
47,2021-04-08 18:50:50,2021-04-08 18:50:55.933333312,474.9184694286259,172.5624907240492,443,186,512,170,494,169
