,id,time,mac,btmac,major,minor,rssi,date,meas_time
0,1617896666,2021-04-08 18:44:00,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-71.66666666666667,2021-04-08,2021-04-08 18:44:09.333333248
1,1617896660,2021-04-08 18:44:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.5,2021-04-08,2021-04-08 18:44:05.333333248
2,1617896660,2021-04-08 18:44:00,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-93.0,2021-04-08,2021-04-08 18:44:07
3,1617896672,2021-04-08 18:44:15,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-71.0,2021-04-08,2021-04-08 18:44:22.500000
4,1617896672,2021-04-08 18:44:15,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.25,2021-04-08,2021-04-08 18:44:21.500000
5,1617896678,2021-04-08 18:44:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-82.25,2021-04-08,2021-04-08 18:44:24.750000128
6,1617896672,2021-04-08 18:44:15,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-86.5,2021-04-08,2021-04-08 18:44:18
7,1617896678,2021-04-08 18:44:15,50:d4:f7:b9:c4:dc,44C54B2F2DD5,1239,2150,-93.0,2021-04-08,2021-04-08 18:44:27
8,1617896678,2021-04-08 18:44:15,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:44:27
9,1617896690,2021-04-08 18:44:30,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.83333333333333,2021-04-08,2021-04-08 18:44:34.666666752
10,1617896690,2021-04-08 18:44:30,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-79.0,2021-04-08,2021-04-08 18:44:44
11,1617896690,2021-04-08 18:44:30,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-87.75,2021-04-08,2021-04-08 18:44:34.500000
12,1617896696,2021-04-08 18:44:30,50:d4:f7:b9:a5:16,44C54B2F2DD5,1239,2150,-77.0,2021-04-08,2021-04-08 18:44:42
13,1617896708,2021-04-08 18:44:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-77.83333333333333,2021-04-08,2021-04-08 18:44:52.666666752
14,1617896708,2021-04-08 18:44:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-81.57142857142857,2021-04-08,2021-04-08 18:44:50.142857216
15,1617896696,2021-04-08 18:44:45,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:44:48
16,1617896708,2021-04-08 18:44:45,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-76.0,2021-04-08,2021-04-08 18:44:58
17,1617896708,2021-04-08 18:44:45,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-90.0,2021-04-08,2021-04-08 18:44:57
18,1617896708,2021-04-08 18:44:45,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-78.0,2021-04-08,2021-04-08 18:44:57
19,1617896702,2021-04-08 18:44:45,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-80.5,2021-04-08,2021-04-08 18:44:55
20,1617896720,2021-04-08 18:45:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-82.5,2021-04-08,2021-04-08 18:45:05.833333504
21,1617896720,2021-04-08 18:45:00,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-83.5,2021-04-08,2021-04-08 18:45:08.166666496
22,1617896720,2021-04-08 18:45:00,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:10
23,1617896720,2021-04-08 18:45:00,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-65.0,2021-04-08,2021-04-08 18:45:07.400000
24,1617896720,2021-04-08 18:45:00,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-89.33333333333333,2021-04-08,2021-04-08 18:45:04.333333248
25,1617896708,2021-04-08 18:45:00,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:00
26,1617896726,2021-04-08 18:45:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.5,2021-04-08,2021-04-08 18:45:15.500000
27,1617896738,2021-04-08 18:45:15,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-79.75,2021-04-08,2021-04-08 18:45:27.750000128
28,1617896738,2021-04-08 18:45:15,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:29
29,1617896732,2021-04-08 18:45:15,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-65.0,2021-04-08,2021-04-08 18:45:20.333333248
30,1617896738,2021-04-08 18:45:30,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-81.5,2021-04-08,2021-04-08 18:45:31
31,1617896750,2021-04-08 18:45:30,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-79.5,2021-04-08,2021-04-08 18:45:40
32,1617896750,2021-04-08 18:45:30,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-65.5,2021-04-08,2021-04-08 18:45:35.500000
33,1617896756,2021-04-08 18:45:30,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-82.5,2021-04-08,2021-04-08 18:45:41.500000
34,1617896744,2021-04-08 18:45:30,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-82.33333333333333,2021-04-08,2021-04-08 18:45:36.666666752
35,1617896750,2021-04-08 18:45:30,50:d4:f7:b9:a5:16,44C54B2F2DD5,1239,2150,-66.0,2021-04-08,2021-04-08 18:45:44
36,1617896768,2021-04-08 18:45:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-75.2,2021-04-08,2021-04-08 18:45:54.400000
37,1617896762,2021-04-08 18:45:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-76.25,2021-04-08,2021-04-08 18:45:52.750000128
38,1617896762,2021-04-08 18:45:45,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-85.0,2021-04-08,2021-04-08 18:45:52
39,1617896762,2021-04-08 18:45:45,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-81.5,2021-04-08,2021-04-08 18:45:50
40,1617896756,2021-04-08 18:45:45,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-84.33333333333333,2021-04-08,2021-04-08 18:45:49.000000256
41,1617896756,2021-04-08 18:45:45,50:d4:f7:b9:a5:16,44C54B2F2DD5,1239,2150,-83.5,2021-04-08,2021-04-08 18:45:48
42,1617896774,2021-04-08 18:46:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.14285714285714,2021-04-08,2021-04-08 18:46:05.142857216
43,1617896774,2021-04-08 18:46:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-90.0,2021-04-08,2021-04-08 18:46:05
44,1617896780,2021-04-08 18:46:00,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:46:14
45,1617896798,2021-04-08 18:46:15,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-68.0,2021-04-08,2021-04-08 18:46:22.999999744
46,1617896798,2021-04-08 18:46:15,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-69.71428571428571,2021-04-08,2021-04-08 18:46:23.571428608
47,1617896798,2021-04-08 18:46:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-89.0,2021-04-08,2021-04-08 18:46:28
48,1617896792,2021-04-08 18:46:15,50:d4:f7:b9:c3:6a,44C54B2F2DD5,1239,2150,-87.0,2021-04-08,2021-04-08 18:46:18.333333504
49,1617896810,2021-04-08 18:46:30,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-79.5,2021-04-08,2021-04-08 18:46:40
50,1617896810,2021-04-08 18:46:30,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-69.33333333333333,2021-04-08,2021-04-08 18:46:36
51,1617896810,2021-04-08 18:46:30,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.625,2021-04-08,2021-04-08 18:46:34.624999936
52,1617896816,2021-04-08 18:46:30,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-85.66666666666667,2021-04-08,2021-04-08 18:46:38.999999744
53,1617896822,2021-04-08 18:46:45,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-77.5,2021-04-08,2021-04-08 18:46:50
54,1617896822,2021-04-08 18:46:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-71.875,2021-04-08,2021-04-08 18:46:51.750000128
55,1617896822,2021-04-08 18:46:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-81.25,2021-04-08,2021-04-08 18:46:52.750000128
56,1617896822,2021-04-08 18:46:45,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:46:52
57,1617896822,2021-04-08 18:46:45,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-86.5,2021-04-08,2021-04-08 18:46:53.500000
58,1617896816,2021-04-08 18:46:45,50:d4:f7:b9:a5:16,44C54B2F2DD5,1239,2150,-78.0,2021-04-08,2021-04-08 18:46:49.500000
59,1617897140,2021-04-08 18:52:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-83.83333333333333,2021-04-08,2021-04-08 18:52:07.166666752
60,1617897140,2021-04-08 18:52:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-67.14285714285714,2021-04-08,2021-04-08 18:52:07.142856960
61,1617897134,2021-04-08 18:52:00,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-83.0,2021-04-08,2021-04-08 18:52:02
62,1617897140,2021-04-08 18:52:00,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-76.5,2021-04-08,2021-04-08 18:52:09
63,1617897140,2021-04-08 18:52:00,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:52:12
64,1617897140,2021-04-08 18:52:00,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-80.33333333333333,2021-04-08,2021-04-08 18:52:05.000000256
65,1617897158,2021-04-08 18:52:15,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-89.0,2021-04-08,2021-04-08 18:52:27
66,1617897158,2021-04-08 18:52:15,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-67.0,2021-04-08,2021-04-08 18:52:23
67,1617897158,2021-04-08 18:52:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-82.33333333333333,2021-04-08,2021-04-08 18:52:22.333333504
68,1617897158,2021-04-08 18:52:15,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-71.0,2021-04-08,2021-04-08 18:52:20.500000
69,1617897158,2021-04-08 18:52:15,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-80.33333333333333,2021-04-08,2021-04-08 18:52:22.222222336
70,1617897170,2021-04-08 18:52:30,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-75.0,2021-04-08,2021-04-08 18:52:37.333333248
71,1617897170,2021-04-08 18:52:30,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.33333333333333,2021-04-08,2021-04-08 18:52:35.500000
72,1617897170,2021-04-08 18:52:30,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-86.5,2021-04-08,2021-04-08 18:52:37.500000
73,1617897170,2021-04-08 18:52:30,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-78.16666666666667,2021-04-08,2021-04-08 18:52:35.666666752
74,1617897164,2021-04-08 18:52:30,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-82.0,2021-04-08,2021-04-08 18:52:32
75,1617897176,2021-04-08 18:52:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-87.0,2021-04-08,2021-04-08 18:52:52
76,1617897182,2021-04-08 18:52:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-83.5,2021-04-08,2021-04-08 18:52:49
77,1617897182,2021-04-08 18:52:45,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.33333333333333,2021-04-08,2021-04-08 18:52:51.555555584
78,1617897182,2021-04-08 18:52:45,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-76.5,2021-04-08,2021-04-08 18:52:50.500000
79,1617897188,2021-04-08 18:52:45,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-87.0,2021-04-08,2021-04-08 18:52:52.500000
80,1617897188,2021-04-08 18:52:45,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-81.5,2021-04-08,2021-04-08 18:52:53.249999872
81,1617897200,2021-04-08 18:53:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-63.5,2021-04-08,2021-04-08 18:53:11.500000
82,1617897200,2021-04-08 18:53:00,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.16666666666667,2021-04-08,2021-04-08 18:53:07.166666752
83,1617897194,2021-04-08 18:53:00,50:d4:f7:b9:c4:dc,44C54B2F2DD5,1239,2150,-91.0,2021-04-08,2021-04-08 18:53:07
84,1617897188,2021-04-08 18:53:00,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-64.0,2021-04-08,2021-04-08 18:53:01
85,1617897200,2021-04-08 18:53:00,50:d4:f7:b9:a7:ae,44C54B2F2DD5,1239,2150,-87.5,2021-04-08,2021-04-08 18:53:07.500000
86,1617897200,2021-04-08 18:53:00,50:d4:f7:b9:a7:a6,44C54B2F2DD5,1239,2150,-81.0,2021-04-08,2021-04-08 18:53:09
87,1617897218,2021-04-08 18:53:15,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-67.33333333333333,2021-04-08,2021-04-08 18:53:23.666666752
88,1617897218,2021-04-08 18:53:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.25,2021-04-08,2021-04-08 18:53:25
89,1617897218,2021-04-08 18:53:15,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-68.2,2021-04-08,2021-04-08 18:53:22
