,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:10.933333350,626.3333333333334,168.0,699,213,567,146,613,145
1,2021-04-08 18:44:20,2021-04-08 18:44:30.489795913,669.0,213.66666666666666,760,259,629,213,618,169
2,2021-04-08 18:44:40,2021-04-08 18:44:48.682142866,683.3333333333334,172.0,697,175,669,163,684,178
3,2021-04-08 18:45:00,2021-04-08 18:45:08.042517102,500.3333333333333,175.33333333333334,512,170,514,187,475,169
4,2021-04-08 18:45:20,2021-04-08 18:45:28.275000000,503.3333333333333,167.33333333333334,514,187,512,170,484,145
5,2021-04-08 18:45:40,2021-04-08 18:45:48.387500032,502.0,157.33333333333334,485,156,512,170,509,146
6,2021-04-08 18:46:00,2021-04-08 18:46:11.733333333,459.3333333333333,181.66666666666666,560,145,509,146,309,254
7,2021-04-08 18:46:20,2021-04-08 18:46:28.566239317,595.3333333333334,186.33333333333334,640,187,585,185,561,187
8,2021-04-08 18:46:40,2021-04-08 18:46:49.690384597,698.6666666666666,206.66666666666666,679,224,720,221,697,175
9,2021-04-08 18:52:00,2021-04-08 18:52:11.008333312,687.3333333333334,199.33333333333334,699,213,694,222,669,163
10,2021-04-08 18:52:20,2021-04-08 18:52:30.699404757,539.6666666666666,181.0,514,187,561,187,544,169
11,2021-04-08 18:52:40,2021-04-08 18:52:47.746666701,506.6666666666667,175.33333333333334,514,187,512,170,494,169
12,2021-04-08 18:53:00,2021-04-08 18:53:09.722727211,526.6666666666666,173.0,512,170,544,187,524,162
13,2021-04-08 18:53:20,2021-04-08 18:53:27.831738470,523.3333333333334,181.33333333333334,512,170,544,187,514,187
14,2021-04-08 18:53:40,2021-04-08 18:53:49.755833293,516.6666666666666,173.0,512,170,514,187,524,162
15,2021-04-08 18:48:00,2021-04-08 18:48:14.387878810,689.3333333333334,193.33333333333334,677,210,683,161,708,209
16,2021-04-08 18:48:20,2021-04-08 18:48:26.600000000,478.6666666666667,202.33333333333334,393,159,414,235,629,213
17,2021-04-08 18:48:40,2021-04-08 18:48:49.689393963,688.0,214.33333333333334,679,224,677,210,708,209
18,2021-04-08 18:49:00,2021-04-08 18:49:09.666666667,640.6666666666666,168.66666666666666,677,141,684,178,561,187
19,2021-04-08 18:49:20,2021-04-08 18:49:32.722619072,587.0,174.0,585,185,597,169,579,168
20,2021-04-08 18:49:40,2021-04-08 18:49:44.916666688,494.3333333333333,175.0,514,187,475,169,494,169
21,2021-04-08 18:50:00,2021-04-08 18:50:08.100000000,387.3333333333333,204.33333333333334,393,169,355,209,414,235
22,2021-04-08 18:50:20,2021-04-08 18:50:26.590909099,517.6666666666666,173.66666666666666,391,146,629,213,533,162
23,2021-04-08 18:50:40,2021-04-08 18:50:49.900000000,545.6666666666666,164.66666666666666,561,187,533,162,543,145
