,dt,mis_val,knn,loc_method,path1_av,path2_av,path3_av,path1_b,path2_b,path3_b,path1_av_i,path2_av_i,path3_av_i
0,3s,ignore,6,gaus_normal,"[13.727151422473487, 8.700790711064718]","[3.194810709114381, 2.003917971667068]","[8.566769196700639, 3.565692241988357]","[14.293181847150498, 9.548314607166951]","[2.966470928527443, 3.121256760453802]","[8.890212921621469, 4.987280122381207]",[15.083596992599988],[4.160353505790395],[10.159775807243694]
