,path_len,threshold,dt,mis_val,knn,loc_method,path1_av,path2_av,path3_av,path_av_av,path1_b,path2_b,path3_b,path_b_av,path1_av_i,path2_av_i,path3_av_i,path3_av_i_av
148,short_path,lp2_n85,5s,ignore,3,average,"[12.026726351351346, 4.619334986209194]","[11.346564843968975, 2.7538296539405427]","[11.323902747872877, 4.345200635872741]",11.565731314397732,"[10.90142915915916, 6.096672104277297]","[9.827048278278275, 5.767050014272151]","[8.910554674674675, 5.027162105053385]",9.879677370704036,[17.019374304804806],[13.03085873823824],[14.977105264931598],15.009112769324881
149,short_path,lp2_n85,5s,ignore,3,gaus_80,"[11.379995409160014, 4.9712648441650265]","[10.767482130824632, 2.8933994528791973]","[12.179140370945607, 5.714348236342342]",11.442205970310084,"[12.26999890230401, 5.082069174323991]","[8.303727179795999, 5.901432317323805]","[6.7197657031077025, 3.0437268566835334]",9.097830595069238,[16.11093874456082],[12.755333808532056],[16.03500428293912],14.967092278677333
150,short_path,lp2_n85,5s,ignore,3,gaus_normal,"[11.499583179778458, 4.750599991374724]","[10.937805215683468, 2.7352310645314173]","[11.75475907226358, 5.202203054304413]",11.397382489241835,"[11.706429894614919, 4.916405652584509]","[8.150554000559186, 5.992368807870118]","[7.476909728063259, 3.5028824318656344]",9.111297874412454,[16.23052651517927],[12.885682597621928],[15.64465966960085],14.920289594134017
151,short_path,lp2_n85,5s,ignore,3,gaus_top,"[11.446740851351347, 3.2175259618296788]","[10.618249718968967, 4.313810992100251]","[12.519408395020022, 8.24405521737145]",11.528132988446778,"[11.864267950450449, 7.105034362377412]","[7.899068450950953, 4.629088538725102]","[6.741840125125125, 1.7764750788184664]",8.83505884217551,[16.08712533933934],[16.814694737237236],[18.18361168685352],17.028477254476698
152,short_path,lp2_n85,5s,ignore,6,average,"[11.008974018018018, 4.719979953537132]","[10.22492621896897, 2.820094275630179]","[11.158331311686688, 5.181199377308624]",10.79741051622456,"[11.051375360360359, 6.689368252233548]","[7.902171476476478, 3.51850297408529]","[8.701684354354354, 5.571662600307399]",9.21841039706373,[14.834363866366369],[11.55517324224224],[13.194434895645646],13.194657334751417
153,short_path,lp2_n85,5s,ignore,6,gaus_80,"[11.780829123006242, 3.704092732338035]","[9.520081655376611, 3.259538010727144]","[11.54801756296935, 7.107700829745095]",10.949642780450736,"[12.204763837857994, 6.904463264127092]","[5.959791150494404, 2.8487163365357446]","[6.97481968223968, 3.913518194285291]",8.379791556864026,[15.464327743371669],[11.0223328303878],[14.92390831781872],13.803522963859395
154,short_path,lp2_n85,5s,ignore,6,gaus_normal,"[11.399969804835289, 4.287711407885616]","[10.06188954793881, 2.8930302736207394]","[11.393857405942022, 6.123235173672552]",10.951905586238707,"[12.134133373010627, 5.285467778642016]","[6.847697304759276, 2.865285459989199]","[6.873078261440338, 3.3074855154263685]",8.618302979736747,[15.082023728512516],[11.428664896182248],[14.046421666621146],13.51903676377197
155,short_path,lp2_n85,5s,ignore,6,gaus_top,"[14.026676351351348, 3.1419814481725235]","[8.451166760260255, 2.37373086723222]","[11.44539120207708, 7.722431858798443]",11.30774477122956,"[15.673982515015012, 4.89136723670611]","[7.135724171671672, 2.687021176687226]","[6.406212880380381, 3.1247554234031027]",9.738639855689021,[19.149210947447447],[13.993737568568566],[15.258871104604605],16.133939873540204
156,short_path,lp2_n85,5s,ignore,12,average,"[10.513430851351353, 4.66424741483706]","[9.243561864802304, 2.9494048427473945]","[10.749035988770022, 5.272638167748845]",10.16867623497456,"[8.684918006756757, 3.595306698051069]","[8.32160543480981, 3.8014295026550147]","[9.883553372122119, 3.716616220517492]",8.963358937896228,[13.767994129879877],[10.592708148648649],[13.196663179387718],12.519121819305417
157,short_path,lp2_n85,5s,ignore,12,gaus_80,"[10.56194421523723, 4.6990710720213285]","[8.418076362195187, 2.931348196706007]","[12.106114767791311, 7.192881365361759]",10.362045115074576,"[8.624415730408725, 4.05733125233539]","[5.780923698050216, 1.8487452469196535]","[7.361806145370827, 7.5131895124582515]",7.25571519127659,[13.197725249071876],[9.457819365177382],[14.709785595416914],12.455110069888724
158,short_path,lp2_n85,5s,ignore,12,gaus_normal,"[10.586366868096235, 4.746912679239241]","[8.86630307834492, 2.9621297372338797]","[11.29944707369459, 6.399791437475972]",10.250705673378581,"[8.68421270784189, 2.151596859834628]","[6.580533598548891, 2.2364618960338114]","[8.24319297588056, 5.741903055547519]",7.835979760757115,[13.536089220759484],[9.946896267344124],[13.859290338788266],12.447425275630627
159,short_path,lp2_n85,5s,ignore,12,gaus_top,"[10.769960974474474, 7.978608032676899]","[6.76501271896897, 5.400418655161449]","[13.542581013263266, 9.319741725896671]",10.35918490223557,"[9.00057578078078, 4.686976378710553]","[3.1549428128128145, 2.2170247891880677]","[10.17278538038038, 6.576001520996722]",7.442767991324658,[17.971442594594595],[10.31261505105105],[16.655661898565235],14.97990651473696
160,short_path,lp2_n85,10s,penalty,1,average,"[10.140086831831834, 1.672951168168173]","[4.581867432432434, 1.1246565675675684]","[1.762651961961963, 1.229331961961963]",5.49486874207541,"[9.570731696696697, 4.366057012012015]","[4.129426291291292, 0.5295162912912919]","[3.2490345545545543, 1.515744554554554]",5.649730847514181,[10.966692792792792],[5.996353257257258],[6.531555092092093],7.8315337140473815
161,short_path,lp2_n85,10s,penalty,1,gaus_80,"[10.140086831831834, 1.672951168168173]","[4.581867432432434, 1.1246565675675684]","[1.762651961961963, 1.229331961961963]",5.49486874207541,"[9.570731696696697, 4.366057012012015]","[4.129426291291292, 0.5295162912912919]","[3.2490345545545543, 1.515744554554554]",5.649730847514181,[10.966692792792792],[5.996353257257258],[6.531555092092093],7.8315337140473815
162,short_path,lp2_n85,10s,penalty,1,gaus_normal,"[10.140086831831834, 1.672951168168173]","[4.581867432432434, 1.1246565675675684]","[1.762651961961963, 1.229331961961963]",5.49486874207541,"[9.570731696696697, 4.366057012012015]","[4.129426291291292, 0.5295162912912919]","[3.2490345545545543, 1.515744554554554]",5.649730847514181,[10.966692792792792],[5.996353257257258],[6.531555092092093],7.8315337140473815
163,short_path,lp2_n85,10s,penalty,1,gaus_top,"[10.140086831831834, 1.672951168168173]","[4.581867432432434, 1.1246565675675684]","[1.762651961961963, 1.229331961961963]",5.49486874207541,"[9.570731696696697, 4.366057012012015]","[4.129426291291292, 0.5295162912912919]","[3.2490345545545543, 1.515744554554554]",5.649730847514181,[10.966692792792792],[5.996353257257258],[6.531555092092093],7.8315337140473815
164,short_path,lp2_n85,10s,penalty,3,average,"[8.055694498498498, 0.06478316516516758]","[5.230740099099107, 2.217962567567569]","[2.100421295295296, 0.9093399619619659]",5.128951964297634,"[4.837516696696696, 4.032732012012015]","[2.492630375375376, 1.248217042042041]","[3.08700990990991, 2.731463243243245]",3.472385660660661,[7.975656459459458],[5.2906251551551575],[5.943034603603603],6.40310540607274
165,short_path,lp2_n85,10s,penalty,3,gaus_80,"[7.745573819376069, 0.8845880382780154]","[5.119377822369025, 2.104424947416783]","[2.2430583205580774, 0.7855737138486518]",5.0360033207677235,"[6.465875391105461, 2.4145563208590297]","[2.4239618567955703, 1.3786153807430144]","[3.1389976376051902, 2.4173259408250733]",4.009611628502074,[8.465121488717955],[5.190946575781126],[5.50210962087314],6.386059228457408
166,short_path,lp2_n85,10s,penalty,3,gaus_normal,"[7.783538720667593, 0.6290132375070954]","[5.183090271083795, 2.168137396131553]","[2.2364938727557475, 0.7790092660463295]",5.067707621502379,"[6.197973838466024, 2.9894092816089293]","[2.4239618567955703, 1.3786153807430144]","[3.13458254564341, 2.412910848863293]",3.9188394136350015,[8.211355765098132],[5.254659024495894],[5.495545173070808],6.320519987554945
167,short_path,lp2_n85,10s,penalty,3,gaus_top,"[8.313465831831834, 2.592928168168168]","[5.208518432432427, 1.8046395675675675]","[2.6505710380380365, 0.4639590380380394]",5.3908517674341,"[8.704086696696692, 5.169039939939938]","[3.996096291291292, 0.6628462912912918]","[3.782354554554554, 0.982424554554554]",5.494179180847513,[9.86133504204204],[6.902877140140143],[5.001836912912913],7.255349698365033
168,short_path,lp2_n85,10s,penalty,6,average,"[7.526818831831832, 1.779615168168172]","[5.979610265765767, 1.5890894009008978]","[3.306110204704706, 1.124890128628634]",5.604179767434101,"[4.271264587087087, 2.471910172672675]","[3.614824542042041, 0.7482295420420408]","[5.0712112212212235, 0.4713262212212195]",4.31910011678345,[7.423598189189185],[5.8439446551551555],[8.257604699199199],7.17504918118118
169,short_path,lp2_n85,10s,penalty,6,gaus_80,"[6.595608699847769, 2.394975195177205]","[5.977412020041734, 1.5259961373492423]","[2.8900608317922964, 0.250659904339827]",5.154360517227267,"[4.559015644891847, 3.147732146353652]","[2.885439512167385, 0.5271724586719608]","[3.0267356433196246, 2.174669466657326]",3.490396933459619,[6.875185244148239],[5.986695279033593],[6.6027550555208165],6.488211859567549
170,short_path,lp2_n85,10s,penalty,6,gaus_normal,"[7.042260419519986, 2.1928361816319804]","[5.856476636560373, 1.590577964120333]","[2.983242983311439, 0.7884342624563241]",5.293993346463933,"[4.467947583449722, 2.5940880010996343]","[3.2164195865739797, 0.943839841457297]","[4.148216882366163, 1.2171363482478788]",3.9441946841299553,[7.003519199243941],[5.7724767813181845],[7.0395193895340284],6.605171790032052
171,short_path,lp2_n85,10s,penalty,6,gaus_top,"[4.606891831831835, 4.272886168168173]","[5.221851432432435, 1.2313205675675662]","[4.143867038038039, 1.1839410380380402]",4.657536767434102,"[5.920973093093094, 0.19779285285285253]","[3.996096291291292, 0.6628462912912918]","[3.1536081781781764, 1.402434074074075]",4.3568925208541875,[8.563349474474474],[6.080195005005007],[6.121808912912913],6.9217844641307975
172,short_path,lp2_n85,10s,penalty,12,average,"[7.054608415165166, 1.5873977515015043]","[6.269603015765755, 1.8435274842342402]","[5.9349333713713746, 0.2782446286286291]",6.419714934100765,"[3.535747439939936, 1.726483363363358]","[3.314631846846848, 0.44863743243243204]","[6.216277688938938, 0.7418733445945964]",4.355552325241907,[6.842521625375373],[6.009496071821821],[9.664236199199198],7.5054179654654645
173,short_path,lp2_n85,10s,penalty,12,gaus_80,"[5.8836027434097495, 2.276891677287584]","[6.446543910384381, 1.433176948689951]","[3.813287224974762, 0.1317723224171643]",5.381144626256297,"[3.4831580170426113, 2.5362407222335834]","[3.4845535288493616, 0.6341893057335908]","[3.748645957487162, 0.04762601869732608]",3.5721191677930446,[5.67151595361995],[6.186436966440437],[6.722283757159521],6.193412225739969
174,short_path,lp2_n85,10s,penalty,12,gaus_normal,"[6.369421168040771, 1.9839096161893428]","[6.068120930185142, 1.631225226455562]","[3.8036294803095645, 0.5156237182899641]",5.413723859511825,"[3.4837296678603193, 2.2179421957183663]","[3.252201284286386, 0.5947890520640131]","[4.321310692988911, 0.514538510350691]",3.6857472150452053,[6.157334378250981],[5.808013986241205],[7.140244680720693],6.3685310150709595
175,short_path,lp2_n85,10s,penalty,12,gaus_top,"[6.996701954954955, 5.696314045045048]","[4.981857432432431, 1.2579865675675665]","[4.623855038038034, 1.6639290380380358]",5.534138141808473,"[4.654338093093095, 1.4644278528528525]","[4.467889634634638, 1.1319703653653623]","[3.7794850900900903, 0.9795550900900898]",4.300570939272608,[9.22683639039039],[5.60172848848849],[6.375522956956958],7.068029278611946
176,short_path,lp2_n85,10s,ignore,1,average,"[16.516463954954954, 3.98344395495495]","[8.101779432432432, 4.368539432432436]","[12.103668038038036, 0.0560279619619628]",12.240637141808476,"[10.232977402402408, 3.964865840840839]","[7.504316891891895, 5.088761666666661]","[12.687370495495497, 0.9122895045045043]",10.141554929929933,[24.65523945945946],[15.328385549549552],[19.448923174174176],19.810849394394396
177,short_path,lp2_n85,10s,ignore,1,gaus_80,"[16.516463954954954, 3.98344395495495]","[8.101779432432432, 4.368539432432436]","[12.103668038038036, 0.0560279619619628]",12.240637141808476,"[10.232977402402408, 3.964865840840839]","[7.504316891891895, 5.088761666666661]","[12.687370495495497, 0.9122895045045043]",10.141554929929933,[24.65523945945946],[15.328385549549552],[19.448923174174176],19.810849394394396
178,short_path,lp2_n85,10s,ignore,1,gaus_normal,"[16.516463954954954, 3.98344395495495]","[8.101779432432432, 4.368539432432436]","[12.103668038038036, 0.0560279619619628]",12.240637141808476,"[10.232977402402408, 3.964865840840839]","[7.504316891891895, 5.088761666666661]","[12.687370495495497, 0.9122895045045043]",10.141554929929933,[24.65523945945946],[15.328385549549552],[19.448923174174176],19.810849394394396
179,short_path,lp2_n85,10s,ignore,1,gaus_top,"[16.516463954954954, 3.98344395495495]","[8.101779432432432, 4.368539432432436]","[12.103668038038036, 0.0560279619619628]",12.240637141808476,"[10.232977402402408, 3.964865840840839]","[7.504316891891895, 5.088761666666661]","[12.687370495495497, 0.9122895045045043]",10.141554929929933,[24.65523945945946],[15.328385549549552],[19.448923174174176],19.810849394394396
180,short_path,lp2_n85,10s,ignore,3,average,"[12.946663312312298, 4.673316597597603]","[12.266119765765762, 2.817947567567571]","[8.734863371371375, 1.7804292952952911]",11.31588214981648,"[8.58156723723723, 0.0028027327327295737]","[8.731847097097098, 1.4316625725725718]","[10.131878828828828, 1.1543254954954971]",9.14843105438772,[19.1337758978979],[12.764592455455457],[13.493703356356354],15.130690569903237
181,short_path,lp2_n85,10s,ignore,3,gaus_80,"[14.495540812178552, 4.086656006031168]","[11.491245296417922, 2.6944683762402386]","[9.563743149159539, 2.292401466400322]",11.850176419252003,"[14.247250735648526, 3.328230405212972]","[7.16753536400077, 2.2874547138764765]","[11.713216620266945, 2.5326759498241396]",11.042667573305414,[21.18226504096777],[11.948246612019346],[14.39340348819572],15.841305047060947
182,short_path,lp2_n85,10s,ignore,3,gaus_normal,"[13.133646842063506, 3.638628843815293]","[11.414467420778204, 2.7712462518799565]","[9.308661445190722, 2.2447878481803736]",11.285591902677476,"[10.112645202946869, 1.924844628574891]","[6.336334842572398, 1.456254192448105]","[11.216671425218728, 2.0361307547759244]",9.221883823579331,[19.42848181092228],[11.871468736379628],[14.14274678809169],15.147565778464532
183,short_path,lp2_n85,10s,ignore,3,gaus_top,"[13.609429525525524, 2.5894848108108137]","[10.155061432432435, 2.804614567567572]","[11.063694038038037, 2.8026259619619625]",11.609394998665332,"[13.337003903903899, 5.99704726726727]","[8.082947737737737, 0.5835022622622636]","[12.687370495495497, 0.9122895045045043]",11.36910737904571,[22.563560021021022],[15.96409871871872],[19.014713142142142],19.180790627293963
184,short_path,lp2_n85,10s,ignore,6,average,"[12.552679168168169, 5.566187168168163]","[10.168394432432425, 1.551312567567563]","[8.599311204704701, 0.7115671286286172]",10.440128268435098,"[8.870448903903895, 0.4860739339339357]","[5.292560375375376, 1.6926503753753759]","[7.383265530530532, 6.242953698698698]",7.182091603269935,[16.917374852852852],[9.908287488488487],[11.394970373873871],12.740210905071736
185,short_path,lp2_n85,10s,ignore,6,gaus_80,"[13.483452872253135, 5.974934402606188]","[9.246419380528266, 1.682408712588297]","[9.237310907728993, 1.1006751177141094]",10.655727720170132,"[12.293729010528617, 4.937341906896757]","[3.168776847050852, 1.389877079286726]","[6.942200688410022, 3.311614648730176]",7.46823551532983,[18.9902065224187],[9.097375784792696],[11.730201290498247],13.272594532569881
186,short_path,lp2_n85,10s,ignore,6,gaus_normal,"[12.600856727587349, 5.730471554715443]","[9.8144725747832, 1.7492148707765622]","[8.981540245514175, 0.9087945198597085]",10.46562318262824,"[10.407722521300347, 2.618132720169449]","[4.253403976484516, 1.8492294289450577]","[6.894898863885417, 4.48106960232786]",7.185341787223426,[17.882233821096342],[9.554365630839253],[11.500922716689299],12.979174056208299
187,short_path,lp2_n85,10s,ignore,6,gaus_top,"[14.102750525525526, 3.5627938108108124]","[5.9818324324324355, 1.2179875675675613]","[8.397094038038038, 0.7972840380380375]",9.493892331998667,"[11.239959234234231, 3.2225420570570584]","[2.8703987087087084, 0.7295112912912916]","[4.349774469469469, 2.065280365365367]",6.153377470804137,[20.03697654054054],[11.061171578578579],[11.271056221221222],14.123068113446779
188,short_path,lp2_n85,10s,ignore,12,average,"[12.093801751501502, 4.260664251501502]","[9.602853015765774, 1.5879783175675684]","[8.869304454704697, 0.7250636213713735]",10.188653073990658,"[8.592978363363358, 0.7913716066066008]","[6.638906428928929, 2.1053194044043986]","[8.19981168293293, 2.6947107419919916]",7.810565491741738,[13.891954994744742],[9.342746071821825],[11.549244127877879],11.594648398148147
189,short_path,lp2_n85,10s,ignore,12,gaus_80,"[10.894453191495039, 6.012682425928254]","[8.18773072397325, 2.2390197951148525]","[9.152601236067637, 0.41511352682458025]",9.411595050511975,"[8.586562289335333, 2.3809223446422254]","[4.341156047783379, 0.46014719813771854]","[5.278081058782199, 1.2232331697720364]",6.068599798633637,[14.315077315347901],[7.927623780029316],[10.766114208540841],11.002938434639352
190,short_path,lp2_n85,10s,ignore,12,gaus_normal,"[10.478253224154813, 6.11683119460379]","[8.785214322514175, 2.1890090939567597]","[9.163118556133298, 0.4905695785729609]",9.475528700934095,"[8.220785121188376, 1.1195063474477691]","[5.04819047951011, 0.8731115966408036]","[6.240405772778466, 0.11405193788308354]",6.503127124492317,[13.865682929906015],[8.526068370877812],[11.069370214788128],11.153707171857318
191,short_path,lp2_n85,10s,ignore,12,gaus_top,"[14.236080525525525, 0.5437701891891908]","[6.621816432432433, 5.404549567567566]","[11.943672038038036, 4.4771920380380354]",10.933856331998664,"[5.169039939939938, 0.3623533033033093]","[3.996096291291292, 0.6628462912912918]","[4.083114469469469, 2.331940365365367]",4.416083566900233,[18.064092930930933],[9.663755730730731],[12.647625076076077],13.458491245912581
192,short_path,lp2_n100,3s,penalty,1,average,"[20.876635228228228, 13.664776797127457]","[11.662613554721384, 6.165380035154269]","[10.39109824074074, 6.18115552549466]",14.31011567456345,"[19.103960160160163, 17.045315238899054]","[9.147118663663663, 7.587641347920016]","[8.186849044044045, 4.262422989063129]",12.145975955955956,[23.93956299079079],[14.305886365699035],[13.38734009402736],17.210929816839062
193,short_path,lp2_n100,3s,penalty,1,gaus_80,"[20.104048604104104, 12.07064627033418]","[10.54863072764431, 6.12861572129927]","[9.465880575408741, 6.085259130297754]",13.37285330238572,"[13.355021471471474, 5.898985371937466]","[9.147118663663663, 7.587641347920016]","[8.186849044044045, 4.262422989063129]",10.229663059726393,[21.390709796796795],[13.13384226079413],[10.901633803136471],15.142061953575798
194,short_path,lp2_n100,3s,penalty,1,gaus_normal,"[20.104048604104104, 12.07064627033418]","[10.54863072764431, 6.12861572129927]","[9.465880575408741, 6.085259130297754]",13.37285330238572,"[13.355021471471474, 5.898985371937466]","[9.147118663663663, 7.587641347920016]","[8.186849044044045, 4.262422989063129]",10.229663059726393,[21.390709796796795],[13.13384226079413],[10.901633803136471],15.142061953575798
195,short_path,lp2_n100,3s,penalty,1,gaus_top,"[20.104048604104104, 12.07064627033418]","[10.54863072764431, 6.12861572129927]","[9.465880575408741, 6.085259130297754]",13.37285330238572,"[13.355021471471474, 5.898985371937466]","[9.147118663663663, 7.587641347920016]","[8.186849044044045, 4.262422989063129]",10.229663059726393,[21.390709796796795],[13.13384226079413],[10.901633803136471],15.142061953575798
196,short_path,lp2_n100,3s,penalty,3,average,"[20.324056450450446, 13.601853325921034]","[14.031813582499156, 5.105336137254088]","[9.667782990740738, 6.388945965209658]",14.674551007896781,"[17.100206451451452, 18.70849720826144]","[8.2677279029029, 3.839550690208265]","[8.312771821821823, 4.352619057213946]",11.226902058725392,[22.78485312052052],[16.31035187954621],[14.052764009676341],17.715989669914354
197,short_path,lp2_n100,3s,penalty,3,gaus_80,"[20.786003976292236, 13.29205079739303]","[12.943217820154024, 4.1661643659817]","[8.832889392661311, 6.3009463390459475]",14.18737039636919,"[12.377942605642655, 9.393219390509913]","[8.668699925654217, 3.6846087673470533]","[9.09816379329829, 4.60766522889737]",10.048268774865054,[22.483456123080057],[14.712029256634192],[11.352400907426713],16.18262876238032
198,short_path,lp2_n100,3s,penalty,3,gaus_normal,"[20.66940978467025, 13.42949948492065]","[12.842439021901122, 4.184265811080683]","[8.7981697157362, 6.136511409199599]",14.103339507435857,"[12.165369778580434, 9.48778141008865]","[8.450307125393799, 3.7539328320391587]","[8.846792680538401, 4.222654093119134]",9.820823194837544,[22.16305968205125],[14.630297259886925],[11.267591793709652],16.02031624521594
199,short_path,lp2_n100,3s,penalty,3,gaus_top,"[20.636320915915917, 13.194152095538637]","[13.888972086336333, 3.208868601684373]","[9.359358936436436, 6.361766846808836]",14.628217312896227,"[13.355021471471474, 5.898985371937466]","[9.467697902902902, 6.565980870722782]","[8.675725710710712, 4.119598840290725]",10.499481695028363,[23.249866519919923],[15.553369358692024],[11.735633639973306],16.846289839528417
200,short_path,lp2_n100,3s,penalty,6,average,"[19.371537721471473, 13.03264584885376]","[14.656242415832496, 5.429931167873682]","[12.788746561853522, 6.087962648714497]",15.605508899719164,"[16.944621418918917, 14.669275137698461]","[6.530734291791792, 4.47177980790897]","[10.28785312979646, 5.810103184671617]",11.254402946835723,[21.627333844344342],[15.590608334267596],[15.916872672172172],17.71160495026137
201,short_path,lp2_n100,3s,penalty,6,gaus_80,"[18.761720998555592, 11.268975326506874]","[11.535099692185568, 3.8103690728706883]","[7.929512707049262, 5.901031036370811]",12.742111132596806,"[13.780014667185554, 9.270218471471793]","[6.67035054185225, 3.90720260282661]","[7.8377755393031405, 4.541028592257215]",9.429380249446982,[21.297231007312853],[13.460316595991392],[11.487379807256906],15.414975803520385
202,short_path,lp2_n100,3s,penalty,6,gaus_normal,"[18.87871422821127, 11.17419496298149]","[11.874864307545508, 3.6804524765594397]","[7.767812353453491, 5.7894204883557485]",12.840463629736755,"[13.56547655379571, 9.490129989945338]","[6.45547654695941, 4.416047552078289]","[7.881750795665622, 4.394952232539472]",9.300901298806915,[21.011603709919505],[13.564444152308312],[11.266319392784855],15.280789085004225
203,short_path,lp2_n100,3s,penalty,6,gaus_top,"[19.838659843593593, 10.82642998853451]","[11.801246503003002, 3.6514056680169613]","[8.232693743743743, 6.49584788011808]",13.290866696780114,"[15.955757252252253, 11.331368890497137]","[7.046248041374706, 7.402371067040143]","[8.580388309976643, 3.912927185249488]",10.527464534534532,[23.58656814554555],[14.839457721888555],[12.231674625358693],16.885900164264267
204,short_path,lp2_n100,3s,penalty,12,average,"[18.596557096471468, 13.321162203612051]","[14.281807332499161, 4.867267256387154]","[15.637193867409069, 3.1795964879639067]",16.1718527654599,"[17.178249211711705, 7.633119978171393]","[5.228748156906904, 2.882860247912628]","[12.625777107107107, 7.023053763239774]",11.677591491908572,[20.830380128378373],[15.288294904637969],[18.709228843059726],18.275967958692025
205,short_path,lp2_n100,3s,penalty,12,gaus_80,"[18.217512547661293, 11.83839346923351]","[10.290467187074887, 3.250279740251632]","[8.114502159487953, 5.5486153581744]",12.20749396474138,"[12.805987471827608, 7.940012755287128]","[4.352980261494818, 2.5406068788042164]","[8.357822800427085, 4.625800852214855]",8.505596844583172,[20.06874409021244],[12.203783758141135],[12.61629113517846],14.962939661177344
206,short_path,lp2_n100,3s,penalty,12,gaus_normal,"[18.01147604923917, 11.550612632826171]","[10.651928799707362, 2.9265645631091823]","[8.006406434430511, 5.317095256836381]",12.223270427792349,"[13.087068048599908, 8.41820311042417]","[4.552122988215637, 2.7781625223668307]","[7.841150687807741, 3.938649314020222]",8.493447241541096,[19.58004126505785],[12.453200396695186],[12.21387003735687],14.749037233036637
207,short_path,lp2_n100,3s,penalty,12,gaus_top,"[19.556995213713716, 12.39972920025509]","[9.401385468885552, 3.3185189988511685]","[9.64821391041041, 5.755191218921902]",12.86886486433656,"[14.333575585585585, 11.156063130161144]","[3.374156551551552, 1.3521323514443984]","[7.824851643309977, 4.206148196313574]",8.510861260149037,[23.222050064864867],[12.785925255455457],[13.616826070670673],16.541600463663666
208,short_path,lp2_n100,3s,ignore,1,average,"[25.759923219719713, 11.123061715737038]","[14.300791397981314, 6.837245651972874]","[13.067362107691027, 6.084047069786915]",17.709358908464015,"[25.077851516516517, 11.665398352393076]","[11.19794048715382, 6.45851437535257]","[10.748026254254253, 10.051265602897907]",15.674606085974863,[29.118289708908907],[17.403372267734404],[17.52164580954288],21.347769262062062
209,short_path,lp2_n100,3s,ignore,1,gaus_80,"[25.674399832332327, 11.067021777895242]","[14.300791397981314, 6.837245651972874]","[13.067362107691027, 6.084047069786915]",17.680851112668222,"[25.077851516516517, 11.665398352393076]","[11.19794048715382, 6.45851437535257]","[10.748026254254253, 10.051265602897907]",15.674606085974863,[29.036505967767766],[17.403372267734404],[17.52164580954288],21.32050801501502
210,short_path,lp2_n100,3s,ignore,1,gaus_normal,"[25.674399832332327, 11.067021777895242]","[14.300791397981314, 6.837245651972874]","[13.067362107691027, 6.084047069786915]",17.680851112668222,"[25.077851516516517, 11.665398352393076]","[11.19794048715382, 6.45851437535257]","[10.748026254254253, 10.051265602897907]",15.674606085974863,[29.036505967767766],[17.403372267734404],[17.52164580954288],21.32050801501502
211,short_path,lp2_n100,3s,ignore,1,gaus_top,"[25.674399832332327, 11.067021777895242]","[14.300791397981314, 6.837245651972874]","[13.067362107691027, 6.084047069786915]",17.680851112668222,"[25.077851516516517, 11.665398352393076]","[11.19794048715382, 6.45851437535257]","[10.748026254254253, 10.051265602897907]",15.674606085974863,[29.036505967767766],[17.403372267734404],[17.52164580954288],21.32050801501502
212,short_path,lp2_n100,3s,ignore,3,average,"[24.23023840640641, 9.85327399501645]","[14.730410286870196, 6.485141161167537]","[13.692531663246578, 7.073866180959375]",17.55106011884106,"[21.61827834834835, 8.548861877369552]","[6.839602112112111, 4.237049940106279]","[11.124233065065066, 4.566491420531823]",13.194037841841842,[25.40037665305305],[15.382620652318986],[16.506934663663664],19.096643989678565
213,short_path,lp2_n100,3s,ignore,3,gaus_80,"[22.827500192576327, 10.625616619784795]","[15.124187263944641, 5.548080922952591]","[13.221109993956908, 8.219594972555209]",17.057599150159295,"[22.33589837899442, 7.891290166115596]","[6.937654096268301, 4.505999281220974]","[9.424463302045426, 6.822926526550322]",12.899338592436047,[25.112366899502682],[15.691252678342789],[16.44525952260825],19.08295970015124
214,short_path,lp2_n100,3s,ignore,3,gaus_normal,"[23.038709550528605, 10.522539306213229]","[14.931481731333818, 5.728291017872241]","[13.444866017323681, 7.994160978252617]",17.138352433062035,"[21.940827967958825, 15.757542403770806]","[6.9376540962683055, 4.505999281220968]","[10.065181871141629, 5.105313890415441]",12.981221311789588,[24.93919489248806],[15.466170293126472],[16.346281074174264],18.9172154199296
215,short_path,lp2_n100,3s,ignore,3,gaus_top,"[22.45933172922923, 11.498398856469207]","[15.332772048715379, 5.588724515239751]","[13.161570629963295, 7.974294537354047]",16.9845581359693,"[18.96022001001001, 11.717625423543405]","[8.910109796463129, 4.050085393433903]","[6.544621165165164, 4.189666366750884]",11.471650323879432,[25.183282314114113],[16.61368585979313],[16.766379628828826],19.52111593424536
216,short_path,lp2_n100,3s,ignore,6,average,"[23.602656498748747, 8.900860002365986]","[14.435136832499163, 5.97761456229471]","[14.172304453411742, 7.268948513955654]",17.403365928219884,"[21.026341195195197, 8.934929167814289]","[5.46814490790791, 2.839428333341493]","[12.627979254254253, 8.95152076203955]",13.040821785785786,[24.524533351151153],[14.950352958558558],[16.960435059826494],18.8117737898454
217,short_path,lp2_n100,3s,ignore,6,gaus_80,"[22.45366697373989, 9.383908203825937]","[14.27887345246257, 6.1403543213761225]","[14.5901806825473, 8.046018535959606]",17.107573702916586,"[21.3203557442491, 15.703722336892092]","[5.804104701260511, 2.5954232587819943]","[12.423838812263568, 9.014464539712163]",13.182766419257726,[23.37611462595801],[14.819372164208493],[17.03421432575893],18.409900371975144
