,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:03.250000000,413,159,,,,,,
1,2021-04-08 18:44:05,2021-04-08 18:44:08.250000000,414,235,,,,,,
2,2021-04-08 18:44:15,2021-04-08 18:44:17.166666667,327,237,,,,,,
3,2021-04-08 18:44:20,2021-04-08 18:44:21.000000000,413,159,,,,,,
4,2021-04-08 18:44:25,2021-04-08 18:44:27.500000000,653,188,,,,,,
5,2021-04-08 18:44:30,2021-04-08 18:44:31.541666688,414,235,,,,,,
6,2021-04-08 18:44:35,2021-04-08 18:44:37.750000000,697,175,,,,,,
7,2021-04-08 18:44:40,2021-04-08 18:44:42.675000000,309,254,,,,,,
8,2021-04-08 18:44:45,2021-04-08 18:44:46.944444501,679,224,,,,,,
9,2021-04-08 18:44:50,2021-04-08 18:44:50.500000000,413,159,,,,,,
10,2021-04-08 18:44:55,2021-04-08 18:44:57.133333349,514,187,,,,,,
11,2021-04-08 18:45:00,2021-04-08 18:45:01.833333333,613,145,,,,,,
12,2021-04-08 18:45:05,2021-04-08 18:45:07.300000000,510,157,,,,,,
13,2021-04-08 18:45:10,2021-04-08 18:45:12.312500032,640,187,,,,,,
14,2021-04-08 18:45:15,2021-04-08 18:45:16.200000000,533,162,,,,,,
15,2021-04-08 18:45:20,2021-04-08 18:45:22.000000000,689,202,,,,,,
16,2021-04-08 18:45:25,2021-04-08 18:45:28.100000000,533,162,,,,,,
17,2021-04-08 18:45:30,2021-04-08 18:45:30.944444416,400,219,,,,,,
18,2021-04-08 18:45:35,2021-04-08 18:45:36.400000000,485,156,,,,,,
19,2021-04-08 18:45:45,2021-04-08 18:45:46.450000000,443,186,,,,,,
20,2021-04-08 18:45:50,2021-04-08 18:45:51.500000000,402,247,,,,,,
21,2021-04-08 18:45:55,2021-04-08 18:45:57.000000000,413,159,,,,,,
22,2021-04-08 18:46:00,2021-04-08 18:46:02.250000000,413,159,,,,,,
23,2021-04-08 18:46:05,2021-04-08 18:46:06.999999744,413,159,,,,,,
24,2021-04-08 18:46:10,2021-04-08 18:46:12.750000000,402,247,,,,,,
25,2021-04-08 18:46:15,2021-04-08 18:46:16.500000000,402,247,,,,,,
26,2021-04-08 18:46:25,2021-04-08 18:46:26.000000000,414,235,,,,,,
27,2021-04-08 18:46:30,2021-04-08 18:46:31.666666667,414,235,,,,,,
28,2021-04-08 18:46:35,2021-04-08 18:46:35.666666667,684,178,,,,,,
29,2021-04-08 18:46:40,2021-04-08 18:46:42.000000000,413,159,,,,,,
30,2021-04-08 18:46:45,2021-04-08 18:46:46.645833280,669,163,,,,,,
31,2021-04-08 18:46:50,2021-04-08 18:46:52.083333376,402,187,,,,,,
32,2021-04-08 18:46:55,2021-04-08 18:46:57.819444437,653,188,,,,,,
33,2021-04-08 18:52:00,2021-04-08 18:52:02.541666645,512,170,,,,,,
34,2021-04-08 18:52:05,2021-04-08 18:52:07.050000026,494,169,,,,,,
35,2021-04-08 18:52:10,2021-04-08 18:52:12.458333376,452,166,,,,,,
36,2021-04-08 18:52:15,2021-04-08 18:52:17.666666667,494,169,,,,,,
37,2021-04-08 18:52:20,2021-04-08 18:52:22.013888896,452,166,,,,,,
38,2021-04-08 18:52:25,2021-04-08 18:52:26.937499968,464,162,,,,,,
39,2021-04-08 18:52:30,2021-04-08 18:52:32.083333312,485,156,,,,,,
40,2021-04-08 18:52:35,2021-04-08 18:52:37.000000000,528,185,,,,,,
41,2021-04-08 18:52:40,2021-04-08 18:52:41.800000000,510,157,,,,,,
42,2021-04-08 18:52:45,2021-04-08 18:52:46.875000000,440,146,,,,,,
43,2021-04-08 18:52:50,2021-04-08 18:52:52.055555584,533,162,,,,,,
44,2021-04-08 18:52:55,2021-04-08 18:52:57.375000000,464,162,,,,,,
45,2021-04-08 18:53:00,2021-04-08 18:53:03.000000000,413,159,,,,,,
46,2021-04-08 18:53:05,2021-04-08 18:53:07.687500032,509,146,,,,,,
47,2021-04-08 18:53:10,2021-04-08 18:53:11.666666688,464,162,,,,,,
48,2021-04-08 18:53:15,2021-04-08 18:53:17.583333312,492,185,,,,,,
49,2021-04-08 18:53:20,2021-04-08 18:53:21.466666650,464,162,,,,,,
50,2021-04-08 18:53:25,2021-04-08 18:53:26.916666624,464,162,,,,,,
51,2021-04-08 18:53:30,2021-04-08 18:53:31.833333333,464,162,,,,,,
52,2021-04-08 18:53:35,2021-04-08 18:53:36.874999936,464,162,,,,,,
53,2021-04-08 18:53:40,2021-04-08 18:53:41.500000000,510,157,,,,,,
54,2021-04-08 18:53:45,2021-04-08 18:53:46.000000000,464,162,,,,,,
55,2021-04-08 18:53:50,2021-04-08 18:53:52.791666688,464,162,,,,,,
56,2021-04-08 18:53:55,2021-04-08 18:53:56.666666667,440,146,,,,,,
57,2021-04-08 18:48:00,2021-04-08 18:48:02.777777835,400,219,,,,,,
58,2021-04-08 18:48:05,2021-04-08 18:48:07.416666624,413,159,,,,,,
59,2021-04-08 18:48:10,2021-04-08 18:48:12.000000000,413,159,,,,,,
60,2021-04-08 18:48:15,2021-04-08 18:48:17.333333376,400,219,,,,,,
61,2021-04-08 18:48:20,2021-04-08 18:48:22.000000000,413,159,,,,,,
62,2021-04-08 18:48:25,2021-04-08 18:48:26.000000000,669,163,,,,,,
63,2021-04-08 18:48:30,2021-04-08 18:48:32.833333376,413,159,,,,,,
64,2021-04-08 18:48:35,2021-04-08 18:48:36.000000000,413,159,,,,,,
65,2021-04-08 18:48:40,2021-04-08 18:48:41.250000000,400,219,,,,,,
66,2021-04-08 18:48:45,2021-04-08 18:48:47.250000000,413,159,,,,,,
67,2021-04-08 18:48:50,2021-04-08 18:48:52.375000064,386,235,,,,,,
