,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:07.261904896,370.6160950283622,228.9300775417418,386,235,400,219,327,237
1,2021-04-08 18:44:15,2021-04-08 18:44:22.522619072,353.3215802561775,223.4898286227554,309,254,323,265,339,250
2,2021-04-08 18:44:30,2021-04-08 18:44:36.944444459,355.12351698685507,222.17667313416794,374,188,339,250,323,265
3,2021-04-08 18:44:45,2021-04-08 18:44:53.583333376,451.94446903909414,174.11024178094084,475,169,512,170,467,185
4,2021-04-08 18:45:00,2021-04-08 18:45:07.575000064,574.676597295415,178.22084525796765,579,168,528,185,544,169
5,2021-04-08 18:45:15,2021-04-08 18:45:20.791666688,513.466129747064,176.38121005194833,528,185,544,187,464,162
6,2021-04-08 18:45:30,2021-04-08 18:45:35.079365120,481.43008671562734,152.9603727945638,475,169,510,157,484,145
7,2021-04-08 18:45:45,2021-04-08 18:45:48.916666709,471.67305249628794,170.24441936775892,443,186,475,169,440,146
8,2021-04-08 18:46:00,2021-04-08 18:46:07.555555584,407.09526050786246,209.7207985534376,413,159,402,247,400,219
9,2021-04-08 18:46:15,2021-04-08 18:46:21.941666688,370.3065924111703,234.07212368887394,400,219,327,237,323,265
10,2021-04-08 18:46:30,2021-04-08 18:46:35.111111168,520.6875177879937,196.124541984078,637,168,413,159,402,247
11,2021-04-08 18:46:45,2021-04-08 18:46:51.477777792,394.1609520581251,185.56699175779954,374,188,443,186,393,169
12,2021-04-08 18:52:00,2021-04-08 18:52:06.666666688,584.423750953639,177.87351387713056,579,168,585,185,618,169
13,2021-04-08 18:52:15,2021-04-08 18:52:20.349999974,534.2734865085691,162.73284769977278,484,145,674,186,660,170
14,2021-04-08 18:52:30,2021-04-08 18:52:38.941111142,479.3581108393142,170.34684082896217,464,162,452,166,494,169
15,2021-04-08 18:52:45,2021-04-08 18:52:52.056818112,491.3157223582814,158.87004709645757,484,145,510,157,485,156
16,2021-04-08 18:53:00,2021-04-08 18:53:07.083333248,501.1595207580518,176.15005433772606,528,185,492,185,544,187
17,2021-04-08 18:53:15,2021-04-08 18:53:21.480808090,508.0034697044251,168.55247651070505,484,145,492,185,514,187
18,2021-04-08 18:53:30,2021-04-08 18:53:38.964285696,487.3214980073804,164.01867894858106,464,162,494,169,475,169
19,2021-04-08 18:53:45,2021-04-08 18:53:51.693750016,495.4811136010595,174.10769361076729,492,185,484,145,514,187
20,2021-04-08 18:48:00,2021-04-08 18:48:04.222222208,398.58056490113495,176.52875113757125,391,146,393,159,413,159
21,2021-04-08 18:48:15,2021-04-08 18:48:23.550000000,386.6319751905457,210.9712441026851,400,219,327,237,414,235
22,2021-04-08 18:48:30,2021-04-08 18:48:34.500000000,501.6900628420607,203.2962377641308,400,219,665,198,413,159
23,2021-04-08 18:48:45,2021-04-08 18:48:52.398809536,433.3756430028977,168.1521281204403,494,169,374,188,443,186
24,2021-04-08 18:49:00,2021-04-08 18:49:05.541666624,439.5813249740808,160.70818091844126,464,162,464,145,440,146
25,2021-04-08 18:49:15,2021-04-08 18:49:21.800000000,426.83266955319,153.48961932362093,440,157,440,146,393,159
26,2021-04-08 18:49:30,2021-04-08 18:49:38.750000000,464.775354994677,159.8391098926039,464,162,440,146,414,146
27,2021-04-08 18:49:45,2021-04-08 18:49:53.400000000,395.0883284260756,198.18539400246004,400,219,413,159,414,235
28,2021-04-08 18:50:00,2021-04-08 18:50:06.833333248,407.1547340819105,208.6525524428304,413,159,400,219,402,247
29,2021-04-08 18:50:15,2021-04-08 18:50:21.833333248,711.930950323311,206.64024178983772,720,221,697,175,683,161
30,2021-04-08 18:50:30,2021-04-08 18:50:38.000000000,407.14273054795024,208.86511100071763,413,159,402,247,400,219
31,2021-04-08 18:50:45,2021-04-08 18:50:52.535714304,402.5699025975766,197.42092412921613,374,188,443,186,402,247
