,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:10.472222208,358.75,234.08333333333334,327,237,309,254,343,222
1,2021-04-08 18:44:20,2021-04-08 18:44:31.261904768,364.0833333333333,219.25,309,254,323,265,386,201
2,2021-04-08 18:44:40,2021-04-08 18:44:49.057500006,419.1666666666667,186.83333333333334,393,169,443,186,423,168
3,2021-04-08 18:45:00,2021-04-08 18:45:08.958994802,510.0,156.75,484,145,512,170,475,169
4,2021-04-08 18:45:20,2021-04-08 18:45:27.546031726,482.4166666666667,160.33333333333334,440,146,484,145,464,162
5,2021-04-08 18:45:40,2021-04-08 18:45:47.241098528,446.8333333333333,164.33333333333334,475,169,494,169,443,186
6,2021-04-08 18:46:00,2021-04-08 18:46:11.075000000,362.0,229.41666666666666,327,237,343,222,309,254
7,2021-04-08 18:46:20,2021-04-08 18:46:29.913919415,364.0833333333333,219.25,309,254,323,265,386,201
8,2021-04-08 18:46:40,2021-04-08 18:46:51.224230758,381.75,203.91666666666666,393,169,423,168,443,186
9,2021-04-08 18:52:00,2021-04-08 18:52:10.588888875,549.8333333333334,173.0,524,162,514,187,528,185
10,2021-04-08 18:52:20,2021-04-08 18:52:30.191220224,521.0,169.0,560,169,561,187,544,169
11,2021-04-08 18:52:40,2021-04-08 18:52:49.893750016,522.25,170.33333333333334,544,169,560,169,512,170
12,2021-04-08 18:53:00,2021-04-08 18:53:09.465151460,529.3333333333334,158.83333333333334,561,187,512,170,544,169
13,2021-04-08 18:53:20,2021-04-08 18:53:27.569552480,528.0,160.33333333333334,544,156,543,145,509,146
14,2021-04-08 18:53:40,2021-04-08 18:53:49.784895808,518.8333333333334,164.33333333333334,512,170,544,169,494,169
15,2021-04-08 18:48:00,2021-04-08 18:48:13.656565675,363.8333333333333,230.5,414,235,402,247,327,237
16,2021-04-08 18:48:20,2021-04-08 18:48:26.950000000,390.1666666666667,206.5,414,235,386,201,402,187
17,2021-04-08 18:48:40,2021-04-08 18:48:50.308712160,410.5833333333333,174.83333333333334,393,169,443,186,423,168
18,2021-04-08 18:49:00,2021-04-08 18:49:10.656249984,387.4166666666667,183.75,402,187,374,188,366,220
19,2021-04-08 18:49:20,2021-04-08 18:49:31.662301611,405.4166666666667,172.75,393,159,414,146,440,157
20,2021-04-08 18:49:40,2021-04-08 18:49:46.944444459,454.5833333333333,161.25,440,146,464,162,414,146
21,2021-04-08 18:50:00,2021-04-08 18:50:08.400000000,366.8333333333333,223.16666666666666,402,247,400,219,414,235
22,2021-04-08 18:50:20,2021-04-08 18:50:27.443181824,511.25,192.75,413,159,414,235,567,146
23,2021-04-08 18:50:40,2021-04-08 18:50:51.478571447,451.5833333333333,159.91666666666666,440,146,393,159,443,186
