,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:10.400000000,369.6451889156649,214.03486346443734,393,169,402,187,327,237
1,2021-04-08 18:44:15,2021-04-08 18:44:26.241904742,594.9178771328724,167.74914974960063,560,145,544,156,640,187
2,2021-04-08 18:44:30,2021-04-08 18:44:37.682142822,626.6100391961771,182.0172131730783,640,187,689,202,684,178
3,2021-04-08 18:44:45,2021-04-08 18:44:52.778571435,608.3987817291587,170.5320735670962,485,156,509,146,684,178
4,2021-04-08 18:45:00,2021-04-08 18:45:07.034285670,611.618418320528,174.3058246341453,509,146,708,209,608,208
5,2021-04-08 18:45:15,2021-04-08 18:45:20.052083328,573.5984370251958,191.9051941224963,683,161,677,210,355,209
6,2021-04-08 18:45:30,2021-04-08 18:45:37.749999957,483.65836323956677,166.62386400924464,512,170,510,157,509,146
7,2021-04-08 18:45:45,2021-04-08 18:45:53.187500032,420.24619711956836,191.2340920576606,366,220,374,188,402,187
8,2021-04-08 18:46:00,2021-04-08 18:46:05.999999744,367.05182401809265,219.8051116243678,402,247,327,237,374,188
9,2021-04-08 18:46:15,2021-04-08 18:46:22.781249984,503.67594277669616,215.70897347405756,327,237,309,254,683,161
10,2021-04-08 18:46:30,2021-04-08 18:46:34.466666606,594.4231329640032,187.50161994653516,610,233,640,187,625,189
11,2021-04-08 18:46:45,2021-04-08 18:46:51.408163291,656.2334786408014,178.45711872999325,567,146,684,178,669,163
12,2021-04-08 18:52:00,2021-04-08 18:52:05.032312905,488.39639968772934,162.0636009068077,484,145,494,169,467,185
13,2021-04-08 18:52:15,2021-04-08 18:52:21.380000000,529.0340676204765,182.45034317542388,467,185,512,170,514,187
14,2021-04-08 18:52:30,2021-04-08 18:52:39.906666650,483.8087966051931,165.5101504044424,464,162,494,169,475,169
15,2021-04-08 18:52:45,2021-04-08 18:52:51.671428557,599.7106500264039,179.65069168149967,512,170,720,221,484,145
16,2021-04-08 18:53:00,2021-04-08 18:53:07.283333376,490.57912689948216,176.32556026765735,492,185,467,185,514,187
17,2021-04-08 18:53:15,2021-04-08 18:53:22.419047629,558.1574036408778,157.92645060545675,484,145,485,156,527,145
18,2021-04-08 18:53:30,2021-04-08 18:53:36.219047629,626.3362678350536,178.59075956748728,467,185,683,161,708,209
19,2021-04-08 18:53:45,2021-04-08 18:53:50.947619123,685.3203187897896,176.06275007411205,683,161,708,209,697,175
20,2021-04-08 18:48:00,2021-04-08 18:48:09.500000000,394.05021355030226,207.1085298203218,402,247,391,146,386,235
21,2021-04-08 18:48:15,2021-04-08 18:48:24.500000000,565.9359896710516,178.75604989903093,402,187,485,156,684,178
22,2021-04-08 18:48:30,2021-04-08 18:48:38.266666667,509.3786767477235,186.77456118364128,582,158,386,235,640,187
23,2021-04-08 18:48:45,2021-04-08 18:48:55.083333312,461.468976926778,169.84014467280068,494,169,475,169,443,186
24,2021-04-08 18:49:00,2021-04-08 18:49:09.449999974,629.3496017251756,200.9217359312172,414,235,683,161,629,233
25,2021-04-08 18:49:15,2021-04-08 18:49:23.571428523,556.642825916871,172.3650417249293,582,158,413,159,640,187
26,2021-04-08 18:49:30,2021-04-08 18:49:35.500000000,596.255814384539,184.4615479962367,625,189,640,187,593,146
27,2021-04-08 18:49:45,2021-04-08 18:49:51.666666624,470.08658074150935,173.8460262167153,374,188,402,187,393,159
28,2021-04-08 18:50:00,2021-04-08 18:50:10.214285696,385.04869014126143,196.74369805892823,386,235,393,169,374,188
29,2021-04-08 18:50:15,2021-04-08 18:50:21.444444416,652.6637454799313,212.6162606482295,720,221,629,233,679,224
30,2021-04-08 18:50:30,2021-04-08 18:50:40.214285824,462.46830553847275,184.4011807273346,374,188,402,187,606,186
31,2021-04-08 18:50:45,2021-04-08 18:50:53.125000064,418.4398388028666,181.6735901778319,452,166,374,188,443,186
