,x,y,x_pf,y_pf,time,av_time
0,372,200,373.29113356440587,202.35394881448178,2021-04-08 18:44:00,2021-04-08 18:44:12.200000000
1,394,184,390.9916958348051,196.20951680845596,2021-04-08 18:44:20,2021-04-08 18:44:29.983333325
2,412,179,410.9813225753405,190.11607032012896,2021-04-08 18:44:40,2021-04-08 18:44:51.447619072
3,508,155,486.1810059356402,151.26743254296503,2021-04-08 18:45:00,2021-04-08 18:45:08.914880896
4,492,153,491.92833711851745,145.88755946741563,2021-04-08 18:45:20,2021-04-08 18:45:28.822916672
5,443,171,456.2640424302208,176.878713352562,2021-04-08 18:45:40,2021-04-08 18:45:47.166666667
6,331,245,369.31033660300926,220.81913124398292,2021-04-08 18:46:00,2021-04-08 18:46:14.090909099
7,385,190,381.9902496896726,199.36872394932126,2021-04-08 18:46:20,2021-04-08 18:46:29.185185195
8,400,185,396.2002335691442,193.55560910389732,2021-04-08 18:46:40,2021-04-08 18:46:50.727777792
15,332,243,333.92863088909087,240.07431222932064,2021-04-08 18:48:00,2021-04-08 18:48:05.500000000
16,437,216,427.61640702626795,208.19364672378012,2021-04-08 18:48:20,2021-04-08 18:48:30.833333333
17,440,175,442.7334205689158,184.56188033241966,2021-04-08 18:48:40,2021-04-08 18:48:51.930555584
18,475,169,467.0145276851424,172.59402765003438,2021-04-08 18:49:00,2021-04-08 18:49:07.716666624
19,436,162,438.2443709197287,142.6540726184628,2021-04-08 18:49:20,2021-04-08 18:49:26.533333332
20,401,180,410.5052643630801,186.81747521745294,2021-04-08 18:49:40,2021-04-08 18:49:47.466666688
21,381,217,374.9831561524727,211.17638588432325,2021-04-08 18:50:00,2021-04-08 18:50:10.800000000
22,400,187,395.3902993093898,194.26583114736962,2021-04-08 18:50:20,2021-04-08 18:50:26.277777664
23,399,188,399.4492056529398,192.3353035755825,2021-04-08 18:50:40,2021-04-08 18:50:51.305555456
9,510,155,511.0523729492003,152.81582411630376,2021-04-08 18:52:00,2021-04-08 18:52:11.216666624
10,489,160,497.8761958821003,146.15967120518928,2021-04-08 18:52:20,2021-04-08 18:52:29.866666688
11,479,168,475.9793281589235,175.0196657705051,2021-04-08 18:52:40,2021-04-08 18:52:47.460000000
12,487,155,485.70339738019345,147.7476278103349,2021-04-08 18:53:00,2021-04-08 18:53:11.233333299
13,494,173,493.92669889185544,173.7063264459939,2021-04-08 18:53:20,2021-04-08 18:53:27.875000000
14,486,162,495.4460929943118,145.66721042120645,2021-04-08 18:53:40,2021-04-08 18:53:46.947420672
