,x,y,x_pf,y_pf,time,av_time
0,352,218,353.72386418797953,217.61294480423314,2021-04-08 18:44:00,2021-04-08 18:44:10.933333350
1,338,241,340.64540751786285,231.08379932252222,2021-04-08 18:44:20,2021-04-08 18:44:30.489795913
2,402,183,388.43110852725545,196.47554855283698,2021-04-08 18:44:40,2021-04-08 18:44:48.682142866
3,500,160,466.9088278463104,153.85554962751178,2021-04-08 18:45:00,2021-04-08 18:45:08.042517102
4,472,160,464.46141172555053,162.95546881714066,2021-04-08 18:45:20,2021-04-08 18:45:28.275000000
5,492,162,491.99641361121553,144.1816558576245,2021-04-08 18:45:40,2021-04-08 18:45:48.387500032
6,331,242,366.47410773251454,211.61421166531508,2021-04-08 18:46:00,2021-04-08 18:46:11.733333333
7,363,216,360.4966548546769,211.82195297213147,2021-04-08 18:46:20,2021-04-08 18:46:28.566239317
8,385,192,380.6690747049498,201.30755575741625,2021-04-08 18:46:40,2021-04-08 18:46:49.690384597
15,391,187,391.8941924876462,192.3815444463283,2021-04-08 18:48:00,2021-04-08 18:48:14.387878810
16,408,182,408.2122723301624,190.1945039381779,2021-04-08 18:48:20,2021-04-08 18:48:26.600000000
17,398,188,398.95450314987033,193.11951471746409,2021-04-08 18:48:40,2021-04-08 18:48:49.689393963
18,403,169,407.3716571622488,189.5749292932831,2021-04-08 18:49:00,2021-04-08 18:49:09.666666667
19,414,159,411.6602286316098,145.20556795754308,2021-04-08 18:49:20,2021-04-08 18:49:32.722619072
20,468,167,456.515401439937,166.686318342587,2021-04-08 18:49:40,2021-04-08 18:49:44.916666688
21,383,201,391.06338620792803,199.54064153176583,2021-04-08 18:50:00,2021-04-08 18:50:08.100000000
22,512,177,479.2741506864437,178.3124335297377,2021-04-08 18:50:20,2021-04-08 18:50:26.590909099
23,414,171,433.1500160267003,183.28733624889344,2021-04-08 18:50:40,2021-04-08 18:50:49.900000000
9,506,164,510.37354739319187,170.19350782029528,2021-04-08 18:52:00,2021-04-08 18:52:11.008333312
10,537,171,527.3274080710335,165.6805606160425,2021-04-08 18:52:20,2021-04-08 18:52:30.699404757
11,507,171,511.8082962274496,174.0579415110375,2021-04-08 18:52:40,2021-04-08 18:52:47.746666701
12,512,165,520.6126739375449,165.84484054773247,2021-04-08 18:53:00,2021-04-08 18:53:09.722727211
13,518,164,520.2151119891553,160.89231126840366,2021-04-08 18:53:20,2021-04-08 18:53:27.831738470
14,511,172,511.538411182545,170.80871073651628,2021-04-08 18:53:40,2021-04-08 18:53:49.755833293
