,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:00.000000000,404.4670170483515,213.05600121536338,413.0,159.0,402.0,247.0,400.0,219.0
1,2021-04-08 18:44:03,2021-04-08 18:44:04.000000000,387.44700600729885,219.88844360056333,402.0,247.0,400.0,219.0,391.0,146.0
2,2021-04-08 18:44:06,2021-04-08 18:44:07.250000000,369.8386201453967,228.72429987151574,386.0,235.0,400.0,219.0,327.0,237.0
3,2021-04-08 18:44:09,2021-04-08 18:44:09.500000000,361.7625932971665,232.2683177283692,327.0,237.0,414.0,235.0,323.0,265.0
4,2021-04-08 18:44:12,2021-04-08 18:44:13.500000000,402.71330582403186,205.11139732833664,413.0,159.0,402.0,247.0,400.0,219.0
5,2021-04-08 18:44:15,2021-04-08 18:44:16.000000000,348.26964804301184,230.43928323264453,309.0,254.0,323.0,265.0,339.0,250.0
6,2021-04-08 18:44:18,2021-04-08 18:44:19.166666667,401.33889950062377,186.3408276673349,355.0,209.0,386.0,201.0,391.0,146.0
7,2021-04-08 18:44:21,2021-04-08 18:44:22.500000000,360.94196727385514,233.27077935458976,386.0,201.0,327.0,237.0,414.0,235.0
8,2021-04-08 18:44:24,2021-04-08 18:44:25.333333333,365.28190991242985,229.07124644136047,327.0,237.0,414.0,235.0,386.0,201.0
9,2021-04-08 18:44:27,2021-04-08 18:44:27.375000000,358.03375091658233,218.6471014332957,402.0,187.0,393.0,169.0,323.0,265.0
10,2021-04-08 18:44:30,2021-04-08 18:44:31.000000000,364.65504852398516,229.64553269733926,414.0,235.0,327.0,237.0,386.0,201.0
11,2021-04-08 18:44:33,2021-04-08 18:44:34.000000000,346.5475660890425,231.58345698168293,309.0,254.0,323.0,265.0,339.0,250.0
12,2021-04-08 18:44:36,2021-04-08 18:44:37.333333333,366.8597643215711,225.89616815751432,386.0,201.0,327.0,237.0,414.0,235.0
13,2021-04-08 18:44:39,2021-04-08 18:44:39.000000000,684.2814905696796,210.27539226585515,720.0,221.0,679.0,224.0,608.0,208.0
14,2021-04-08 18:44:42,2021-04-08 18:44:43.166666667,432.00876757853695,195.49385668923384,637.0,168.0,391.0,146.0,393.0,159.0
15,2021-04-08 18:44:45,2021-04-08 18:44:45.500000000,381.42424506686837,191.97559227625425,355.0,209.0,366.0,220.0,391.0,146.0
16,2021-04-08 18:44:48,2021-04-08 18:44:49.000000000,557.7165903066287,178.519128144986,697.0,175.0,393.0,159.0,413.0,159.0
17,2021-04-08 18:44:51,2021-04-08 18:44:51.333333333,345.7803414946847,232.99916554590527,309.0,254.0,339.0,250.0,323.0,265.0
18,2021-04-08 18:44:54,2021-04-08 18:44:55.666666581,514.4003027571018,166.68671287078436,485.0,156.0,484.0,145.0,528.0,185.0
19,2021-04-08 18:44:57,2021-04-08 18:44:57.750000000,434.22001474605827,207.44020162430604,443.0,186.0,423.0,168.0,629.0,213.0
20,2021-04-08 18:45:00,2021-04-08 18:45:01.000000000,508.3118047235386,165.10705741915496,533.0,162.0,484.0,145.0,528.0,185.0
21,2021-04-08 18:45:03,2021-04-08 18:45:04.250000000,625.8032182638324,188.38127084402225,689.0,202.0,640.0,187.0,610.0,233.0
22,2021-04-08 18:45:06,2021-04-08 18:45:07.000000000,653.2726873811348,180.53442304772364,684.0,178.0,669.0,163.0,653.0,188.0
23,2021-04-08 18:45:09,2021-04-08 18:45:09.500000000,606.1503678722848,185.81749353196324,640.0,187.0,625.0,189.0,533.0,162.0
24,2021-04-08 18:45:12,2021-04-08 18:45:13.333333248,672.3958209292151,192.67007737879783,683.0,161.0,677.0,210.0,708.0,209.0
25,2021-04-08 18:45:15,2021-04-08 18:45:15.500000000,637.8226402704637,195.33039172229877,697.0,175.0,629.0,233.0,689.0,202.0
26,2021-04-08 18:45:24,2021-04-08 18:45:25.000000000,518.3512616071473,175.94608990079186,528.0,185.0,544.0,187.0,464.0,162.0
27,2021-04-08 18:45:30,2021-04-08 18:45:30.000000000,433.5498152612749,151.31136629976768,464.0,162.0,414.0,146.0,391.0,146.0
28,2021-04-08 18:45:33,2021-04-08 18:45:34.250000000,512.6999470103257,167.78219385140173,533.0,162.0,561.0,187.0,484.0,145.0
29,2021-04-08 18:45:36,2021-04-08 18:45:37.000000000,504.35433097033643,154.94862258579147,533.0,162.0,464.0,145.0,629.0,233.0
30,2021-04-08 18:45:42,2021-04-08 18:45:43.499999872,539.4360625952835,171.4425044135434,653.0,188.0,640.0,187.0,440.0,146.0
31,2021-04-08 18:45:45,2021-04-08 18:45:46.000000000,563.440173511625,210.53968907342707,,,,,,
32,2021-04-08 18:45:48,2021-04-08 18:45:48.000000000,400.0,219.0,,,,,,
33,2021-04-08 18:45:51,2021-04-08 18:45:51.500000000,404.68521615608245,211.70932860859577,413.0,159.0,400.0,219.0,402.0,247.0
34,2021-04-08 18:45:57,2021-04-08 18:45:59.000000000,384.7377494463196,206.33744719010252,413.0,159.0,402.0,247.0,327.0,237.0
35,2021-04-08 18:46:00,2021-04-08 18:46:01.500000000,404.6157786534677,212.14625471635662,413.0,159.0,402.0,247.0,400.0,219.0
36,2021-04-08 18:46:03,2021-04-08 18:46:04.000000000,404.55934286272236,212.49433302496647,413.0,159.0,402.0,247.0,400.0,219.0
37,2021-04-08 18:46:06,2021-04-08 18:46:06.000000000,404.68521615608245,211.70932860859577,413.0,159.0,400.0,219.0,402.0,247.0
38,2021-04-08 18:46:09,2021-04-08 18:46:10.000000000,404.5307267769977,212.66931380999574,413.0,159.0,402.0,247.0,400.0,219.0
39,2021-04-08 18:46:12,2021-04-08 18:46:12.500000000,384.7377494463196,206.33744719010252,413.0,159.0,402.0,247.0,327.0,237.0
40,2021-04-08 18:46:15,2021-04-08 18:46:16.333333333,368.8968833139696,234.94283003963463,400.0,219.0,327.0,237.0,323.0,265.0
41,2021-04-08 18:46:18,2021-04-08 18:46:19.000000000,384.63921556847106,206.43102535967583,413.0,159.0,402.0,247.0,327.0,237.0
42,2021-04-08 18:46:21,2021-04-08 18:46:22.000000000,346.38483074047514,246.7681355662631,339.0,250.0,414.0,235.0,323.0,265.0
43,2021-04-08 18:46:24,2021-04-08 18:46:24.500000000,394.0299089655395,200.9995137983601,413.0,159.0,402.0,247.0,400.0,219.0
44,2021-04-08 18:46:27,2021-04-08 18:46:28.750000000,656.2946526201149,193.21303727689732,683.0,161.0,708.0,209.0,677.0,210.0
45,2021-04-08 18:46:30,2021-04-08 18:46:30.750000000,543.039866839284,194.14806115005618,697.0,175.0,637.0,168.0,413.0,159.0
46,2021-04-08 18:46:33,2021-04-08 18:46:34.250000000,524.7695485125693,193.89339595785663,653.0,188.0,637.0,168.0,413.0,159.0
47,2021-04-08 18:46:36,2021-04-08 18:46:36.500000000,463.90199438173966,195.37859553356574,374.0,188.0,386.0,201.0,637.0,168.0
48,2021-04-08 18:46:39,2021-04-08 18:46:39.000000000,394.0299089655395,200.9995137983601,413.0,159.0,402.0,247.0,400.0,219.0
49,2021-04-08 18:46:42,2021-04-08 18:46:42.999999744,393.97383062705967,201.06060042704328,413.0,159.0,402.0,247.0,400.0,219.0
50,2021-04-08 18:46:45,2021-04-08 18:46:45.000000000,367.93535185254314,229.52322089488692,386.0,235.0,400.0,219.0,414.0,235.0
51,2021-04-08 18:46:48,2021-04-08 18:46:48.750000000,450.58854459490965,145.55881064187875,,,,,,
52,2021-04-08 18:46:51,2021-04-08 18:46:52.833333333,413.5209082487701,186.1097342740924,393.0,159.0,374.0,188.0,402.0,247.0
53,2021-04-08 18:46:54,2021-04-08 18:46:55.000000000,683.863557969363,210.85594644965005,720.0,221.0,679.0,224.0,608.0,208.0
54,2021-04-08 18:46:57,2021-04-08 18:46:57.666666667,513.4613278744798,179.97009438832626,464.0,162.0,514.0,187.0,528.0,185.0
55,2021-04-08 18:52:00,2021-04-08 18:52:01.000000000,529.4296788815951,167.10595501895972,484.0,145.0,510.0,157.0,585.0,185.0
56,2021-04-08 18:52:03,2021-04-08 18:52:03.500000000,681.2730535063369,188.48826372728718,683.0,161.0,708.0,209.0,677.0,210.0
57,2021-04-08 18:52:09,2021-04-08 18:52:10.000000000,548.703593249457,185.63559249184212,629.0,233.0,533.0,162.0,528.0,185.0
58,2021-04-08 18:52:12,2021-04-08 18:52:13.000000000,682.6646006845039,177.3272594532269,684.0,178.0,669.0,163.0,677.0,141.0
59,2021-04-08 18:52:15,2021-04-08 18:52:16.375000000,537.2788375620441,172.73484679698288,485.0,156.0,528.0,185.0,544.0,169.0
60,2021-04-08 18:52:18,2021-04-08 18:52:19.000000000,544.1669141773885,175.3018589961962,533.0,162.0,528.0,185.0,561.0,187.0
61,2021-04-08 18:52:21,2021-04-08 18:52:22.000000000,594.1113906345089,181.85974268388807,528.0,185.0,533.0,162.0,618.0,169.0
62,2021-04-08 18:52:24,2021-04-08 18:52:24.000000000,607.7583584497836,181.4072126945497,653.0,188.0,533.0,162.0,629.0,233.0
63,2021-04-08 18:52:27,2021-04-08 18:52:29.000000000,508.28232399496386,163.15370652464804,533.0,162.0,484.0,145.0,544.0,169.0
64,2021-04-08 18:52:30,2021-04-08 18:52:30.999999872,491.2547667937175,164.57152105002265,475.0,169.0,528.0,185.0,484.0,145.0
