,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:01.000000000,405.0,208.33333333333334,413,159,400,219,402,247
1,2021-04-08 18:44:03,2021-04-08 18:44:04.000000000,405.0,208.33333333333334,413,159,400,219,402,247
2,2021-04-08 18:44:06,2021-04-08 18:44:07.000000000,665.6666666666666,233.33333333333334,760,259,608,208,629,233
3,2021-04-08 18:44:09,2021-04-08 18:44:09.000000000,405.0,208.33333333333334,413,159,400,219,402,247
4,2021-04-08 18:44:12,2021-04-08 18:44:13.250000000,369.6666666666667,241.33333333333334,309,254,414,235,386,235
5,2021-04-08 18:44:15,2021-04-08 18:44:17.000000000,665.6666666666666,233.33333333333334,760,259,608,208,629,233
6,2021-04-08 18:44:18,2021-04-08 18:44:18.333333333,381.0,239.66666666666666,414,235,327,237,402,247
7,2021-04-08 18:44:21,2021-04-08 18:44:22.000000000,405.0,208.33333333333334,413,159,400,219,402,247
8,2021-04-08 18:44:24,2021-04-08 18:44:24.666666667,483.3333333333333,182.0,413,159,637,168,400,219
9,2021-04-08 18:44:27,2021-04-08 18:44:27.500000000,661.3333333333334,210.33333333333334,608,208,677,210,699,213
10,2021-04-08 18:44:30,2021-04-08 18:44:31.000000000,405.0,208.33333333333334,413,159,400,219,402,247
11,2021-04-08 18:44:33,2021-04-08 18:44:35.000000000,405.0,208.33333333333334,413,159,400,219,402,247
12,2021-04-08 18:44:36,2021-04-08 18:44:36.666666752,405.0,208.33333333333334,413,159,400,219,402,247
13,2021-04-08 18:44:39,2021-04-08 18:44:41.000000000,665.6666666666666,233.33333333333334,760,259,608,208,629,233
14,2021-04-08 18:44:42,2021-04-08 18:44:42.833333333,622.0,218.0,629,213,608,208,629,233
15,2021-04-08 18:44:45,2021-04-08 18:44:46.500000000,405.0,208.33333333333334,413,159,402,247,400,219
16,2021-04-08 18:44:48,2021-04-08 18:44:48.500000000,622.0,218.0,629,213,608,208,629,233
17,2021-04-08 18:44:51,2021-04-08 18:44:52.500000000,405.0,208.33333333333334,413,159,400,219,402,247
