,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:02.000000000,358.6666666666667,203.66666666666666,393,169,309,254,374,188
1,2021-04-08 18:44:03,2021-04-08 18:44:03.500000000,326.3333333333333,237.66666666666666,309,254,327,237,343,222
2,2021-04-08 18:44:06,2021-04-08 18:44:07.500000000,386.3333333333333,222.66666666666666,355,234,402,247,402,187
3,2021-04-08 18:44:09,2021-04-08 18:44:10.000000000,373.6666666666667,199.66666666666666,343,222,423,168,355,209
4,2021-04-08 18:44:12,2021-04-08 18:44:14.000000000,406.0,194.66666666666666,423,168,393,169,402,247
5,2021-04-08 18:44:15,2021-04-08 18:44:16.333333333,341.6666666666667,231.0,355,234,327,237,343,222
6,2021-04-08 18:44:18,2021-04-08 18:44:18.750000000,330.3333333333333,241.66666666666666,327,237,355,234,309,254
7,2021-04-08 18:44:21,2021-04-08 18:44:21.000000000,361.3333333333333,219.33333333333334,402,187,327,237,355,234
8,2021-04-08 18:44:24,2021-04-08 18:44:25.750000000,393.6666666666667,185.66666666666666,402,187,393,169,386,201
9,2021-04-08 18:44:27,2021-04-08 18:44:28.166666667,541.3333333333334,169.0,512,170,475,169,637,168
10,2021-04-08 18:44:30,2021-04-08 18:44:31.166666688,367.0,222.33333333333334,423,168,323,265,355,234
11,2021-04-08 18:44:33,2021-04-08 18:44:34.000000000,520.0,192.0,443,186,694,222,423,168
12,2021-04-08 18:44:36,2021-04-08 18:44:37.500000000,456.6666666666667,173.66666666666666,443,186,452,166,475,169
13,2021-04-08 18:44:39,2021-04-08 18:44:40.000000000,400.6666666666667,179.33333333333334,423,168,393,169,386,201
14,2021-04-08 18:44:42,2021-04-08 18:44:43.777777749,478.6666666666667,174.33333333333334,475,169,467,185,494,169
15,2021-04-08 18:44:45,2021-04-08 18:44:46.500000000,478.6666666666667,174.33333333333334,467,185,475,169,494,169
16,2021-04-08 18:44:48,2021-04-08 18:44:49.000000000,365.0,214.33333333333334,366,220,343,222,386,201
17,2021-04-08 18:44:51,2021-04-08 18:44:52.000000000,371.6666666666667,210.66666666666666,386,235,374,188,355,209
18,2021-04-08 18:44:54,2021-04-08 18:44:55.500000000,506.6666666666667,159.0,512,170,524,162,484,145
19,2021-04-08 18:44:57,2021-04-08 18:44:59.000000000,474.3333333333333,158.66666666666666,464,162,475,169,484,145
20,2021-04-08 18:45:00,2021-04-08 18:45:00.750000000,613.3333333333334,175.66666666666666,618,169,625,189,597,169
21,2021-04-08 18:45:03,2021-04-08 18:45:04.500000000,525.6666666666666,165.0,524,162,544,187,509,146
22,2021-04-08 18:45:06,2021-04-08 18:45:06.333333333,485.6666666666667,151.0,464,162,484,145,509,146
23,2021-04-08 18:45:09,2021-04-08 18:45:09.333333333,537.3333333333334,168.33333333333334,544,187,524,162,544,156
24,2021-04-08 18:45:12,2021-04-08 18:45:13.083333376,494.3333333333333,175.0,475,169,494,169,514,187
25,2021-04-08 18:45:15,2021-04-08 18:45:15.700000000,494.3333333333333,175.0,494,169,475,169,514,187
26,2021-04-08 18:45:18,2021-04-08 18:45:19.000000000,515.6666666666666,162.66666666666666,509,146,528,185,510,157
27,2021-04-08 18:45:21,2021-04-08 18:45:22.000000000,484.6666666666667,194.66666666666666,386,235,524,162,544,187
28,2021-04-08 18:45:24,2021-04-08 18:45:24.000000000,501.6666666666667,153.66666666666666,512,170,484,145,509,146
29,2021-04-08 18:45:27,2021-04-08 18:45:28.100000000,377.6666666666667,192.33333333333334,374,188,366,220,393,169
30,2021-04-08 18:45:30,2021-04-08 18:45:30.666666667,374.0,197.0,355,234,393,169,374,188
31,2021-04-08 18:45:33,2021-04-08 18:45:34.833333333,497.6666666666667,154.33333333333334,484,145,485,156,524,162
32,2021-04-08 18:45:36,2021-04-08 18:45:37.666666667,529.3333333333334,160.33333333333334,485,156,544,169,559,156
33,2021-04-08 18:45:39,2021-04-08 18:45:39.000000000,476.0,171.33333333333334,544,169,374,188,510,157
34,2021-04-08 18:45:42,2021-04-08 18:45:43.250000000,393.6666666666667,185.66666666666666,402,187,386,201,393,169
35,2021-04-08 18:45:45,2021-04-08 18:45:46.062499968,429.3333333333333,173.66666666666666,452,166,393,169,443,186
36,2021-04-08 18:45:48,2021-04-08 18:45:48.750000000,450.0,167.66666666666666,452,166,423,168,475,169
37,2021-04-08 18:45:51,2021-04-08 18:45:52.250000000,410.0,157.66666666666666,423,168,414,146,393,159
38,2021-04-08 18:45:54,2021-04-08 18:45:55.000000000,365.0,214.33333333333334,366,220,343,222,386,201
39,2021-04-08 18:45:57,2021-04-08 18:45:59.000000000,456.6666666666667,173.66666666666666,452,166,443,186,475,169
40,2021-04-08 18:46:00,2021-04-08 18:46:00.750000000,379.3333333333333,218.66666666666666,386,235,366,220,386,201
41,2021-04-08 18:46:03,2021-04-08 18:46:03.750000000,365.0,214.33333333333334,366,220,343,222,386,201
42,2021-04-08 18:46:06,2021-04-08 18:46:06.000000000,365.0,214.33333333333334,343,222,386,201,366,220
43,2021-04-08 18:46:09,2021-04-08 18:46:10.000000000,343.0,220.0,309,254,393,169,327,237
44,2021-04-08 18:46:12,2021-04-08 18:46:13.000000000,340.3333333333333,240.33333333333334,355,234,327,237,339,250
45,2021-04-08 18:46:15,2021-04-08 18:46:16.166666667,373.3333333333333,181.0,355,209,391,146,374,188
46,2021-04-08 18:46:18,2021-04-08 18:46:19.000000000,358.6666666666667,203.66666666666666,309,254,374,188,393,169
47,2021-04-08 18:46:24,2021-04-08 18:46:25.000000000,371.6666666666667,210.66666666666666,386,235,374,188,355,209
48,2021-04-08 18:46:27,2021-04-08 18:46:27.000000000,339.0,249.66666666666666,323,265,339,250,355,234
49,2021-04-08 18:46:30,2021-04-08 18:46:30.666666667,330.3333333333333,241.66666666666666,309,254,355,234,327,237
50,2021-04-08 18:46:33,2021-04-08 18:46:34.666666667,559.3333333333334,166.66666666666666,637,168,514,187,527,145
51,2021-04-08 18:46:36,2021-04-08 18:46:37.000000000,560.3333333333334,154.66666666666666,485,156,527,145,669,163
52,2021-04-08 18:46:39,2021-04-08 18:46:40.500000000,393.6666666666667,185.66666666666666,402,187,393,169,386,201
53,2021-04-08 18:46:42,2021-04-08 18:46:42.750000000,406.0,174.66666666666666,402,187,423,168,393,169
54,2021-04-08 18:46:45,2021-04-08 18:46:46.125000000,425.3333333333333,184.66666666666666,467,185,423,168,386,201
55,2021-04-08 18:46:48,2021-04-08 18:46:49.250000128,403.6666666666667,185.33333333333334,402,187,423,168,386,201
56,2021-04-08 18:46:51,2021-04-08 18:46:52.375000000,430.6666666666667,180.0,467,185,402,187,423,168
