,id,time,mac,btmac,major,minor,rssi,date,meas_time
0,1617896666,2021-04-08 18:44:00,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-71.66666666666667,2021-04-08,2021-04-08 18:44:09.333333248
1,1617896660,2021-04-08 18:44:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.5,2021-04-08,2021-04-08 18:44:05.333333248
2,1617896660,2021-04-08 18:44:00,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-93.0,2021-04-08,2021-04-08 18:44:07
3,1617896672,2021-04-08 18:44:15,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-71.0,2021-04-08,2021-04-08 18:44:22.500000
4,1617896672,2021-04-08 18:44:15,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.25,2021-04-08,2021-04-08 18:44:21.500000
5,1617896678,2021-04-08 18:44:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-82.25,2021-04-08,2021-04-08 18:44:24.750000128
6,1617896678,2021-04-08 18:44:15,50:d4:f7:b9:c4:dc,44C54B2F2DD5,1239,2150,-93.0,2021-04-08,2021-04-08 18:44:27
7,1617896678,2021-04-08 18:44:15,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:44:27
8,1617896690,2021-04-08 18:44:30,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.83333333333333,2021-04-08,2021-04-08 18:44:34.666666752
9,1617896690,2021-04-08 18:44:30,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-79.0,2021-04-08,2021-04-08 18:44:44
10,1617896690,2021-04-08 18:44:30,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-87.75,2021-04-08,2021-04-08 18:44:34.500000
11,1617896708,2021-04-08 18:44:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-77.83333333333333,2021-04-08,2021-04-08 18:44:52.666666752
12,1617896708,2021-04-08 18:44:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-81.57142857142857,2021-04-08,2021-04-08 18:44:50.142857216
13,1617896696,2021-04-08 18:44:45,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:44:48
14,1617896708,2021-04-08 18:44:45,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-76.0,2021-04-08,2021-04-08 18:44:58
15,1617896708,2021-04-08 18:44:45,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-90.0,2021-04-08,2021-04-08 18:44:57
16,1617896720,2021-04-08 18:45:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-82.5,2021-04-08,2021-04-08 18:45:05.833333504
17,1617896720,2021-04-08 18:45:00,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-83.5,2021-04-08,2021-04-08 18:45:08.166666496
18,1617896720,2021-04-08 18:45:00,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:10
19,1617896720,2021-04-08 18:45:00,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-65.0,2021-04-08,2021-04-08 18:45:07.400000
20,1617896720,2021-04-08 18:45:00,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-89.33333333333333,2021-04-08,2021-04-08 18:45:04.333333248
21,1617896726,2021-04-08 18:45:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.5,2021-04-08,2021-04-08 18:45:15.500000
22,1617896738,2021-04-08 18:45:15,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:45:29
23,1617896732,2021-04-08 18:45:15,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-65.0,2021-04-08,2021-04-08 18:45:20.333333248
24,1617896750,2021-04-08 18:45:30,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-79.5,2021-04-08,2021-04-08 18:45:40
25,1617896750,2021-04-08 18:45:30,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-65.5,2021-04-08,2021-04-08 18:45:35.500000
26,1617896768,2021-04-08 18:45:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-75.2,2021-04-08,2021-04-08 18:45:54.400000
27,1617896762,2021-04-08 18:45:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-76.25,2021-04-08,2021-04-08 18:45:52.750000128
28,1617896762,2021-04-08 18:45:45,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-85.0,2021-04-08,2021-04-08 18:45:52
29,1617896762,2021-04-08 18:45:45,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-81.5,2021-04-08,2021-04-08 18:45:50
30,1617896774,2021-04-08 18:46:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-73.14285714285714,2021-04-08,2021-04-08 18:46:05.142857216
31,1617896774,2021-04-08 18:46:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-90.0,2021-04-08,2021-04-08 18:46:05
32,1617896798,2021-04-08 18:46:15,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-68.0,2021-04-08,2021-04-08 18:46:22.999999744
33,1617896798,2021-04-08 18:46:15,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-69.71428571428571,2021-04-08,2021-04-08 18:46:23.571428608
34,1617896798,2021-04-08 18:46:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-89.0,2021-04-08,2021-04-08 18:46:28
35,1617896810,2021-04-08 18:46:30,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-79.5,2021-04-08,2021-04-08 18:46:40
36,1617896810,2021-04-08 18:46:30,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-69.33333333333333,2021-04-08,2021-04-08 18:46:36
37,1617896810,2021-04-08 18:46:30,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.625,2021-04-08,2021-04-08 18:46:34.624999936
38,1617896816,2021-04-08 18:46:30,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-85.66666666666667,2021-04-08,2021-04-08 18:46:38.999999744
39,1617896822,2021-04-08 18:46:45,50:d4:f7:b9:c0:c2,44C54B2F2DD5,1239,2150,-77.5,2021-04-08,2021-04-08 18:46:50
40,1617896822,2021-04-08 18:46:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-71.875,2021-04-08,2021-04-08 18:46:51.750000128
41,1617896822,2021-04-08 18:46:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-81.25,2021-04-08,2021-04-08 18:46:52.750000128
42,1617896822,2021-04-08 18:46:45,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:46:52
43,1617896822,2021-04-08 18:46:45,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-86.5,2021-04-08,2021-04-08 18:46:53.500000
44,1617897140,2021-04-08 18:52:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-83.83333333333333,2021-04-08,2021-04-08 18:52:07.166666752
45,1617897140,2021-04-08 18:52:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-67.14285714285714,2021-04-08,2021-04-08 18:52:07.142856960
46,1617897134,2021-04-08 18:52:00,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-83.0,2021-04-08,2021-04-08 18:52:02
47,1617897140,2021-04-08 18:52:00,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-76.5,2021-04-08,2021-04-08 18:52:09
48,1617897140,2021-04-08 18:52:00,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-84.0,2021-04-08,2021-04-08 18:52:12
49,1617897158,2021-04-08 18:52:15,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-89.0,2021-04-08,2021-04-08 18:52:27
50,1617897158,2021-04-08 18:52:15,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-67.0,2021-04-08,2021-04-08 18:52:23
51,1617897158,2021-04-08 18:52:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-82.33333333333333,2021-04-08,2021-04-08 18:52:22.333333504
52,1617897158,2021-04-08 18:52:15,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-71.0,2021-04-08,2021-04-08 18:52:20.500000
53,1617897170,2021-04-08 18:52:30,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-75.0,2021-04-08,2021-04-08 18:52:37.333333248
54,1617897170,2021-04-08 18:52:30,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.33333333333333,2021-04-08,2021-04-08 18:52:35.500000
55,1617897170,2021-04-08 18:52:30,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-86.5,2021-04-08,2021-04-08 18:52:37.500000
56,1617897170,2021-04-08 18:52:30,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-78.16666666666667,2021-04-08,2021-04-08 18:52:35.666666752
57,1617897176,2021-04-08 18:52:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-87.0,2021-04-08,2021-04-08 18:52:52
58,1617897182,2021-04-08 18:52:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-83.5,2021-04-08,2021-04-08 18:52:49
59,1617897182,2021-04-08 18:52:45,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.33333333333333,2021-04-08,2021-04-08 18:52:51.555555584
60,1617897182,2021-04-08 18:52:45,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-76.5,2021-04-08,2021-04-08 18:52:50.500000
61,1617897200,2021-04-08 18:53:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-63.5,2021-04-08,2021-04-08 18:53:11.500000
62,1617897200,2021-04-08 18:53:00,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.16666666666667,2021-04-08,2021-04-08 18:53:07.166666752
63,1617897194,2021-04-08 18:53:00,50:d4:f7:b9:c4:dc,44C54B2F2DD5,1239,2150,-91.0,2021-04-08,2021-04-08 18:53:07
64,1617897188,2021-04-08 18:53:00,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-64.0,2021-04-08,2021-04-08 18:53:01
65,1617897218,2021-04-08 18:53:15,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-67.33333333333333,2021-04-08,2021-04-08 18:53:23.666666752
66,1617897218,2021-04-08 18:53:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.25,2021-04-08,2021-04-08 18:53:25
67,1617897218,2021-04-08 18:53:15,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-68.2,2021-04-08,2021-04-08 18:53:22
68,1617897218,2021-04-08 18:53:15,50:d4:f7:ff:df:56,44C54B2F2DD5,1239,2150,-85.5,2021-04-08,2021-04-08 18:53:23.500000
69,1617897224,2021-04-08 18:53:30,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-69.0,2021-04-08,2021-04-08 18:53:36
70,1617897224,2021-04-08 18:53:30,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-89.33333333333333,2021-04-08,2021-04-08 18:53:34.999999744
71,1617897230,2021-04-08 18:53:30,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-71.0,2021-04-08,2021-04-08 18:53:37.200000
72,1617897242,2021-04-08 18:53:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-84.5,2021-04-08,2021-04-08 18:53:52
73,1617897248,2021-04-08 18:53:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-67.66666666666667,2021-04-08,2021-04-08 18:53:51.333333248
74,1617897236,2021-04-08 18:53:45,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-85.5,2021-04-08,2021-04-08 18:53:46
75,1617897242,2021-04-08 18:53:45,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-75.57142857142857,2021-04-08,2021-04-08 18:53:53.571428608
76,1617896906,2021-04-08 18:48:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-72.75,2021-04-08,2021-04-08 18:48:07.249999872
77,1617896918,2021-04-08 18:48:15,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-77.75,2021-04-08,2021-04-08 18:48:21.249999872
78,1617896912,2021-04-08 18:48:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:48:24
79,1617896930,2021-04-08 18:48:30,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-75.5,2021-04-08,2021-04-08 18:48:36.249999872
80,1617896948,2021-04-08 18:48:45,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-72.125,2021-04-08,2021-04-08 18:48:51.249999872
81,1617896948,2021-04-08 18:48:45,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-80.66666666666667,2021-04-08,2021-04-08 18:48:56.666666752
82,1617896948,2021-04-08 18:48:45,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-85.75,2021-04-08,2021-04-08 18:48:53.750000128
83,1617896960,2021-04-08 18:49:00,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-80.5,2021-04-08,2021-04-08 18:49:12.249999872
84,1617896948,2021-04-08 18:49:00,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-85.0,2021-04-08,2021-04-08 18:49:00
85,1617896960,2021-04-08 18:49:00,50:d4:f7:b9:b1:aa,44C54B2F2DD5,1239,2150,-77.0,2021-04-08,2021-04-08 18:49:10.333333504
86,1617896954,2021-04-08 18:49:00,50:d4:f7:b9:aa:cc,44C54B2F2DD5,1239,2150,-83.0,2021-04-08,2021-04-08 18:49:00
87,1617896978,2021-04-08 18:49:15,50:d4:f7:b9:c4:44,44C54B2F2DD5,1239,2150,-78.5,2021-04-08,2021-04-08 18:49:21
88,1617896978,2021-04-08 18:49:15,50:d4:f7:ff:ec:e0,44C54B2F2DD5,1239,2150,-87.0,2021-04-08,2021-04-08 18:49:27
89,1617896966,2021-04-08 18:49:15,50:d4:f7:b9:a6:de,44C54B2F2DD5,1239,2150,-86.0,2021-04-08,2021-04-08 18:49:20
