,x,y,x_pf,y_pf,time,av_time
0,381,189,381.2572843122538,189.10445080300985,2021-04-08 18:44:00,2021-04-08 18:44:05.583333376
1,363,209,362.79659147412207,204.01606650487065,2021-04-08 18:44:10,2021-04-08 18:44:15.888888917
2,399,181,393.5161144682974,183.2828661660124,2021-04-08 18:44:20,2021-04-08 18:44:25.404761920
3,346,226,352.3732614952094,217.0086353020598,2021-04-08 18:44:30,2021-04-08 18:44:34.793333350
4,387,178,378.5581320036306,186.01591564999285,2021-04-08 18:44:40,2021-04-08 18:44:44.900000000
5,412,180,407.26910861687753,180.07595633369044,2021-04-08 18:44:50,2021-04-08 18:44:54.571428535
6,498,158,477.03913378323614,161.30939598386948,2021-04-08 18:45:00,2021-04-08 18:45:05.112500032
7,514,160,507.6804689514964,159.14878192674524,2021-04-08 18:45:10,2021-04-08 18:45:14.783333376
8,535,176,530.267379313754,170.25898306710496,2021-04-08 18:45:20,2021-04-08 18:45:25.166666667
9,491,154,497.2174535922226,155.85650344999308,2021-04-08 18:45:30,2021-04-08 18:45:32.583333376
10,487,175,487.93860516733355,168.50717457969674,2021-04-08 18:45:40,2021-04-08 18:45:44.916666624
11,357,219,391.70311426325577,204.31730389536023,2021-04-08 18:45:50,2021-04-08 18:45:54.000000000
12,367,219,369.33138377454225,209.57850873516605,2021-04-08 18:46:00,2021-04-08 18:46:04.400000000
13,345,225,346.0844162544886,216.1773804712057,2021-04-08 18:46:10,2021-04-08 18:46:15.444444416
14,376,195,371.3430647745612,197.51873065416572,2021-04-08 18:46:20,2021-04-08 18:46:25.666666581
15,407,176,400.47197201851344,180.76109278363003,2021-04-08 18:46:30,2021-04-08 18:46:33.666666752
16,374,198,375.97058453240027,193.31421497059918,2021-04-08 18:46:40,2021-04-08 18:46:46.250000000
17,449,171,435.7319884304368,175.03116666167455,2021-04-08 18:46:50,2021-04-08 18:46:54.549999974
30,324,252,319.2977098556057,247.45795303146403,2021-04-08 18:48:00,2021-04-08 18:48:02.700000000
31,361,212,353.8495878060937,214.06665714220878,2021-04-08 18:48:10,2021-04-08 18:48:14.500000000
32,355,232,354.9908471405189,222.53025102759233,2021-04-08 18:48:20,2021-04-08 18:48:25.000000000
33,448,218,426.3380021518884,207.54155931188947,2021-04-08 18:48:30,2021-04-08 18:48:33.749999957
34,404,180,407.32396905937424,181.64544221844548,2021-04-08 18:48:40,2021-04-08 18:48:47.222222165
35,449,176,443.649050433302,174.09778504001025,2021-04-08 18:48:50,2021-04-08 18:48:54.833333376
36,431,157,435.53735807962653,159.80978633485324,2021-04-08 18:49:00,2021-04-08 18:49:03.722222165
37,489,172,479.3597391860163,166.38087456310095,2021-04-08 18:49:10,2021-04-08 18:49:16.000000000
38,442,166,449.7251378195657,165.2112811292796,2021-04-08 18:49:20,2021-04-08 18:49:23.777777749
39,420,150,426.375877112869,155.6163465203469,2021-04-08 18:49:30,2021-04-08 18:49:34.500000000
40,471,149,464.84303604972257,149.3355111695612,2021-04-08 18:49:40,2021-04-08 18:49:41.666666667
41,357,231,384.3284590231427,203.55783307018388,2021-04-08 18:49:50,2021-04-08 18:49:53.400000000
42,367,219,369.48649123685675,211.99195566732215,2021-04-08 18:50:00,2021-04-08 18:50:01.333333248
43,391,187,386.0131554800505,190.36305185539862,2021-04-08 18:50:10,2021-04-08 18:50:14.857142784
44,397,189,394.92372141576004,186.5405603025934,2021-04-08 18:50:20,2021-04-08 18:50:23.400000000
45,367,219,370.5020110466925,207.79107230632482,2021-04-08 18:50:30,2021-04-08 18:50:36.750000128
46,382,192,380.7992783041977,192.4246031703908,2021-04-08 18:50:40,2021-04-08 18:50:46.500000000
47,410,188,403.0715233572441,188.26181850436683,2021-04-08 18:50:50,2021-04-08 18:50:54.099999872
18,513,160,513.9627133521992,158.07821954052787,2021-04-08 18:52:00,2021-04-08 18:52:03.055555584
19,507,160,507.4008205765026,160.0965663483713,2021-04-08 18:52:10,2021-04-08 18:52:16.020833280
20,488,156,489.7033393010828,154.19006023442722,2021-04-08 18:52:20,2021-04-08 18:52:23.333333312
21,482,176,484.17944871773443,171.0120343801998,2021-04-08 18:52:30,2021-04-08 18:52:35.178571456
22,485,163,486.5528286924649,162.45560924777234,2021-04-08 18:52:40,2021-04-08 18:52:43.090476186
23,477,167,478.80097645594475,161.63214109773668,2021-04-08 18:52:50,2021-04-08 18:52:55.125000000
24,479,177,481.23057202919114,172.64635105344217,2021-04-08 18:53:00,2021-04-08 18:53:04.944444416
25,488,150,488.12314711291265,151.6432037299157,2021-04-08 18:53:10,2021-04-08 18:53:16.499999915
26,488,170,487.1621205738717,164.30569421331023,2021-04-08 18:53:20,2021-04-08 18:53:24.615740757
27,488,178,488.2456328699783,170.74828963888623,2021-04-08 18:53:30,2021-04-08 18:53:33.033333333
28,491,163,489.5785825592336,162.28616503615285,2021-04-08 18:53:40,2021-04-08 18:53:44.164682539
29,492,171,491.12209985600686,166.8525530619606,2021-04-08 18:53:50,2021-04-08 18:53:53.562499968
