,x,y,x_pf,y_pf,time,av_time
0,327,247,325.1523492787264,241.35483550987766,2021-04-08 18:44:00,2021-04-08 18:44:07.000000000
1,360,207,354.62368666427835,209.46196857342684,2021-04-08 18:44:10,2021-04-08 18:44:15.750000000
2,559,173,473.826488052929,182.2909540161512,2021-04-08 18:44:20,2021-04-08 18:44:27.133333333
3,382,204,406.8941717851791,193.27934945474274,2021-04-08 18:44:30,2021-04-08 18:44:32.291666688
4,345,234,355.62245943354424,220.759421703631,2021-04-08 18:44:40,2021-04-08 18:44:44.194444544
5,513,171,469.4925901458965,186.82280746096086,2021-04-08 18:44:50,2021-04-08 18:44:55.975000000
6,524,160,516.884683340853,161.43993155983225,2021-04-08 18:45:00,2021-04-08 18:45:05.700000000
7,512,174,511.5477231205607,168.95572179116846,2021-04-08 18:45:10,2021-04-08 18:45:13.833333299
8,513,155,510.2912873162178,155.5032968226028,2021-04-08 18:45:20,2021-04-08 18:45:24.583333312
9,516,155,514.9181436513807,154.04411526035017,2021-04-08 18:45:30,2021-04-08 18:45:33.666666667
10,470,168,474.89294556952234,163.17812110804482,2021-04-08 18:45:40,2021-04-08 18:45:46.375000064
11,398,175,412.8147905794683,173.80507475622773,2021-04-08 18:45:50,2021-04-08 18:45:52.416666624
12,369,206,373.8800770075376,198.52227061204798,2021-04-08 18:46:00,2021-04-08 18:46:03.321428480
13,390,198,385.95829457198425,196.60392551666806,2021-04-08 18:46:10,2021-04-08 18:46:15.624999936
14,327,247,334.3151563104729,227.52950417700413,2021-04-08 18:46:20,2021-04-08 18:46:26.000000000
15,405,176,389.2714709461586,187.48017103748708,2021-04-08 18:46:30,2021-04-08 18:46:33.416666752
16,400,178,398.99970607368346,180.9394502647386,2021-04-08 18:46:40,2021-04-08 18:46:44.708333376
17,408,180,405.6349740529589,178.4877108738138,2021-04-08 18:46:50,2021-04-08 18:46:55.759523803
30,359,238,362.0993719696596,235.84546946877455,2021-04-08 18:48:00,2021-04-08 18:48:05.249999872
31,387,201,381.112633283297,201.93649556873618,2021-04-08 18:48:10,2021-04-08 18:48:16.166666752
32,598,176,518.333934262141,181.07732490598988,2021-04-08 18:48:20,2021-04-08 18:48:24.000000000
33,443,167,457.7431432893308,168.92550645981763,2021-04-08 18:48:30,2021-04-08 18:48:34.333333504
34,371,215,389.31868188638043,201.74905422729447,2021-04-08 18:48:40,2021-04-08 18:48:43.250000000
35,416,179,410.76499300230785,180.39340497146208,2021-04-08 18:48:50,2021-04-08 18:48:55.041666624
36,423,155,423.98065049272174,159.5746433507077,2021-04-08 18:49:00,2021-04-08 18:49:03.583333312
37,396,169,399.7854941188359,167.61582611977292,2021-04-08 18:49:10,2021-04-08 18:49:16.875000064
38,378,216,378.4314768116798,202.87092386687357,2021-04-08 18:49:20,2021-04-08 18:49:23.500000000
39,421,205,411.57503148981596,200.6788451002693,2021-04-08 18:49:30,2021-04-08 18:49:34.300000000
40,446,156,437.93427552133915,164.2649354978522,2021-04-08 18:49:40,2021-04-08 18:49:44.875000000
41,428,177,430.78848562135704,170.87708383586238,2021-04-08 18:49:50,2021-04-08 18:49:53.400000000
42,372,202,384.5036833642157,196.70900361684704,2021-04-08 18:50:00,2021-04-08 18:50:02.600000000
43,357,244,358.4581959783504,226.1083261339147,2021-04-08 18:50:10,2021-04-08 18:50:16.375000064
44,385,186,379.98090219089323,190.41649528255016,2021-04-08 18:50:20,2021-04-08 18:50:26.166666667
45,509,180,472.9129154551364,180.35021743484458,2021-04-08 18:50:30,2021-04-08 18:50:34.500000000
46,366,225,390.90588161204073,211.3064636939528,2021-04-08 18:50:40,2021-04-08 18:50:45.000000000
47,413,180,410.1211214155818,183.76018558838462,2021-04-08 18:50:50,2021-04-08 18:50:54.619047595
18,494,178,494.1225921471847,175.1542502735789,2021-04-08 18:52:00,2021-04-08 18:52:04.790000077
19,474,179,475.54993559005294,173.92704327342318,2021-04-08 18:52:10,2021-04-08 18:52:15.900000000
20,473,180,474.4817915240129,177.14453491006014,2021-04-08 18:52:20,2021-04-08 18:52:23.507142810
21,489,168,486.8975599895033,167.9825481687044,2021-04-08 18:52:30,2021-04-08 18:52:33.166666624
22,458,167,462.66198693054173,165.97316182726476,2021-04-08 18:52:40,2021-04-08 18:52:43.541666688
23,488,173,484.95540783155013,168.27004820260578,2021-04-08 18:52:50,2021-04-08 18:52:54.937500032
24,495,169,493.52778650426484,165.63393285423768,2021-04-08 18:53:00,2021-04-08 18:53:06.750000000
25,483,164,482.031639470431,160.9970884626741,2021-04-08 18:53:10,2021-04-08 18:53:14.875000000
26,484,166,483.8930557032021,162.3580584798381,2021-04-08 18:53:20,2021-04-08 18:53:23.625000000
27,491,178,487.823928460715,172.24355690031996,2021-04-08 18:53:30,2021-04-08 18:53:35.472222208
28,504,157,501.44408230994514,156.3342621665915,2021-04-08 18:53:40,2021-04-08 18:53:42.749999957
29,488,181,490.86148250875084,174.51504853248412,2021-04-08 18:53:50,2021-04-08 18:53:54.416666624
