,x,y,x_pf,y_pf,time,av_time
0,327,247,328.0310915802847,246.45231227471825,2021-04-08 18:44:00,2021-04-08 18:44:07.000000000
1,360,207,363.76867467260513,217.14083750711475,2021-04-08 18:44:10,2021-04-08 18:44:15.750000000
2,559,173,484.77993397938326,177.1175688289022,2021-04-08 18:44:20,2021-04-08 18:44:27.133333333
3,382,204,416.2698016242923,186.1269172417074,2021-04-08 18:44:30,2021-04-08 18:44:32.291666688
4,345,234,356.3393270730328,224.24968489121719,2021-04-08 18:44:40,2021-04-08 18:44:44.194444544
5,513,171,473.4672146633408,174.948935806309,2021-04-08 18:44:50,2021-04-08 18:44:55.975000000
6,524,160,522.8747889250053,176.82953146711736,2021-04-08 18:45:00,2021-04-08 18:45:05.700000000
7,512,174,531.7935863955429,178.31202359415062,2021-04-08 18:45:10,2021-04-08 18:45:13.833333299
8,513,155,538.8730756224745,175.95971061086493,2021-04-08 18:45:20,2021-04-08 18:45:24.583333312
9,516,155,538.7466405131361,174.91763658815114,2021-04-08 18:45:30,2021-04-08 18:45:33.666666667
10,470,168,519.9827560977769,179.51229529231995,2021-04-08 18:45:40,2021-04-08 18:45:46.375000064
11,398,175,457.617497852434,182.19358947247437,2021-04-08 18:45:50,2021-04-08 18:45:52.416666624
12,369,206,400.5864385428349,194.5557000776102,2021-04-08 18:46:00,2021-04-08 18:46:03.321428480
13,390,198,392.06998728075723,200.23789049354,2021-04-08 18:46:10,2021-04-08 18:46:15.624999936
14,327,247,343.46138545684494,237.5989693229533,2021-04-08 18:46:20,2021-04-08 18:46:26.000000000
15,405,176,391.74764174653217,192.27703640283215,2021-04-08 18:46:30,2021-04-08 18:46:33.416666752
16,400,178,407.6754080429186,190.30996473142307,2021-04-08 18:46:40,2021-04-08 18:46:44.708333376
17,408,180,420.17644162008077,185.79906694056234,2021-04-08 18:46:50,2021-04-08 18:46:55.759523803
30,359,238,360.0459729156541,237.26576433001043,2021-04-08 18:48:00,2021-04-08 18:48:05.249999872
31,387,201,379.1784805947236,210.1744465002942,2021-04-08 18:48:10,2021-04-08 18:48:16.166666752
32,598,176,506.0259969364337,179.0016371660514,2021-04-08 18:48:20,2021-04-08 18:48:24.000000000
33,443,167,490.1540538156824,181.09510128756682,2021-04-08 18:48:30,2021-04-08 18:48:34.333333504
34,371,215,394.0600920349319,200.45707348937688,2021-04-08 18:48:40,2021-04-08 18:48:43.250000000
35,416,179,422.3610590274292,184.796437477749,2021-04-08 18:48:50,2021-04-08 18:48:55.041666624
36,423,155,467.3428609879836,173.42139021620434,2021-04-08 18:49:00,2021-04-08 18:49:03.583333312
37,396,169,438.5991803704072,181.17477692254107,2021-04-08 18:49:10,2021-04-08 18:49:16.875000064
38,378,216,380.62376716261963,208.98508192131888,2021-04-08 18:49:20,2021-04-08 18:49:23.500000000
39,421,205,434.60947424082633,179.50299580177534,2021-04-08 18:49:30,2021-04-08 18:49:34.300000000
40,446,156,468.287632205574,174.80782111054424,2021-04-08 18:49:40,2021-04-08 18:49:44.875000000
41,428,177,464.3853416616655,180.2243522113978,2021-04-08 18:49:50,2021-04-08 18:49:53.400000000
42,372,202,404.85225850310434,195.7225513291163,2021-04-08 18:50:00,2021-04-08 18:50:02.600000000
43,357,244,357.0349656884323,227.26787368776058,2021-04-08 18:50:10,2021-04-08 18:50:16.375000064
44,385,186,384.57508114983625,201.9688757320385,2021-04-08 18:50:20,2021-04-08 18:50:26.166666667
45,509,180,477.45815753664345,176.45019437398935,2021-04-08 18:50:30,2021-04-08 18:50:34.500000000
46,366,225,370.31107281180454,204.67035620449948,2021-04-08 18:50:40,2021-04-08 18:50:45.000000000
47,413,180,407.49771348969193,187.90797077205087,2021-04-08 18:50:50,2021-04-08 18:50:54.619047595
18,494,178,493.3489178788174,177.0207209389747,2021-04-08 18:52:00,2021-04-08 18:52:04.790000077
19,474,179,498.32942625729385,182.64269369964,2021-04-08 18:52:10,2021-04-08 18:52:15.900000000
20,473,180,500.0063482843034,184.52267718018874,2021-04-08 18:52:20,2021-04-08 18:52:23.507142810
21,489,168,498.25379532710366,183.16053545244768,2021-04-08 18:52:30,2021-04-08 18:52:33.166666624
22,458,167,497.73045521846234,182.5071628430829,2021-04-08 18:52:40,2021-04-08 18:52:43.541666688
23,488,173,510.8816468914873,181.01682023319538,2021-04-08 18:52:50,2021-04-08 18:52:54.937500032
24,495,169,518.2214892046333,180.21199926494702,2021-04-08 18:53:00,2021-04-08 18:53:06.750000000
25,483,164,505.60640264163345,182.14146269253433,2021-04-08 18:53:10,2021-04-08 18:53:14.875000000
26,484,166,505.1051499688026,182.48273151596163,2021-04-08 18:53:20,2021-04-08 18:53:23.625000000
27,491,178,517.9635570723993,181.31505292668078,2021-04-08 18:53:30,2021-04-08 18:53:35.472222208
28,504,157,531.0638236201185,172.88572430559654,2021-04-08 18:53:40,2021-04-08 18:53:42.749999957
29,488,181,521.2690135462583,179.48210841507944,2021-04-08 18:53:50,2021-04-08 18:53:54.416666624
