,x,y,x_pf,y_pf,time,av_time
0,358,210,361.3146945638997,211.50508126558387,2021-04-08 18:44:00,2021-04-08 18:44:06.000000000
1,364,228,357.2062021380555,226.74964368591358,2021-04-08 18:44:10,2021-04-08 18:44:12.500000000
2,348,235,352.52394116567456,232.32204726535127,2021-04-08 18:44:20,2021-04-08 18:44:26.693333299
3,380,205,377.96891456833146,211.49879632722906,2021-04-08 18:44:30,2021-04-08 18:44:33.533333312
4,363,223,368.32523527056804,218.78282980396133,2021-04-08 18:44:40,2021-04-08 18:44:44.440000000
5,423,176,412.14095955583275,184.78319228432434,2021-04-08 18:44:50,2021-04-08 18:44:55.291666645
6,503,156,490.3028631656955,173.55695825296687,2021-04-08 18:45:00,2021-04-08 18:45:04.270833344
7,502,152,522.496354479772,170.3294686616661,2021-04-08 18:45:10,2021-04-08 18:45:14.023333274
8,508,151,532.9138694477385,171.3224539512787,2021-04-08 18:45:20,2021-04-08 18:45:24.533333332
9,498,154,529.4904727661212,167.9386022062011,2021-04-08 18:45:30,2021-04-08 18:45:36.277777749
10,486,172,519.708031813497,178.16654120395168,2021-04-08 18:45:40,2021-04-08 18:45:43.750000000
11,390,185,453.00127017635486,181.0530546330661,2021-04-08 18:45:50,2021-04-08 18:45:53.187500032
12,368,211,399.11643590344516,194.95091709698374,2021-04-08 18:46:00,2021-04-08 18:46:03.000000000
13,355,234,358.42592366166633,226.57677446655129,2021-04-08 18:46:10,2021-04-08 18:46:15.200000000
14,411,180,396.9322884686561,191.41936209662938,2021-04-08 18:46:20,2021-04-08 18:46:26.266666667
15,335,240,350.49472880030004,230.174906379403,2021-04-08 18:46:30,2021-04-08 18:46:33.171428571
16,328,250,334.08745674689146,246.62590853250694,2021-04-08 18:46:40,2021-04-08 18:46:45.388095181
17,386,192,379.8287261058458,204.05725085714042,2021-04-08 18:46:50,2021-04-08 18:46:54.347222272
30,368,211,369.10845553423076,211.2253155802204,2021-04-08 18:48:00,2021-04-08 18:48:03.500000000
31,392,211,384.39703710867195,218.61472061408438,2021-04-08 18:48:10,2021-04-08 18:48:14.300000000
32,410,183,402.8291616228421,193.16557856178883,2021-04-08 18:48:20,2021-04-08 18:48:25.175000000
33,391,209,383.4832294630496,213.10194565872823,2021-04-08 18:48:30,2021-04-08 18:48:37.111111083
34,391,181,395.202970296187,199.449017285896,2021-04-08 18:48:40,2021-04-08 18:48:44.500000000
35,450,175,449.37216329349167,178.19511996156,2021-04-08 18:48:50,2021-04-08 18:48:55.958333312
36,395,172,428.4346072693195,184.94626371208608,2021-04-08 18:49:00,2021-04-08 18:49:05.333333333
37,407,169,430.82618010991865,183.67784266312356,2021-04-08 18:49:10,2021-04-08 18:49:13.800000000
38,398,156,468.48119005939,170.47565843466728,2021-04-08 18:49:20,2021-04-08 18:49:24.911111083
39,395,169,441.9359074034959,180.96637810474155,2021-04-08 18:49:30,2021-04-08 18:49:33.016666687
40,412,163,433.2265783503419,182.08487289865502,2021-04-08 18:49:40,2021-04-08 18:49:44.125000000
41,390,186,417.0018968931039,189.4674380844923,2021-04-08 18:49:50,2021-04-08 18:49:54.249999936
42,361,212,376.51518410205244,215.2054876256087,2021-04-08 18:50:00,2021-04-08 18:50:03.249999872
43,392,192,390.30351855209665,200.12631695026766,2021-04-08 18:50:10,2021-04-08 18:50:15.249999872
44,492,169,475.4800210255309,176.864136295378,2021-04-08 18:50:20,2021-04-08 18:50:24.833333376
45,388,220,388.4412049518006,199.48128037354064,2021-04-08 18:50:30,2021-04-08 18:50:33.500000000
46,384,182,394.07955073938035,200.05480077338188,2021-04-08 18:50:40,2021-04-08 18:50:44.200000000
47,415,178,421.6712063490384,184.66814825790158,2021-04-08 18:50:50,2021-04-08 18:50:54.175000000
18,486,158,488.18768477562577,149.5498980159884,2021-04-08 18:52:00,2021-04-08 18:52:02.888888875
19,494,176,505.53122273119556,172.03652162193072,2021-04-08 18:52:10,2021-04-08 18:52:14.383333376
20,492,175,510.9817241948332,178.11334069270885,2021-04-08 18:52:20,2021-04-08 18:52:24.128571392
21,500,167,523.5917735027783,179.40330738871415,2021-04-08 18:52:30,2021-04-08 18:52:35.946031701
22,465,170,507.1423657723244,180.99513542704057,2021-04-08 18:52:40,2021-04-08 18:52:44.533333299
23,504,158,522.4484584970537,171.26906341386967,2021-04-08 18:52:50,2021-04-08 18:52:54.375000000
24,495,175,520.3219288280927,179.36070738748003,2021-04-08 18:53:00,2021-04-08 18:53:03.075000000
25,485,176,516.9992790873904,181.23743983707953,2021-04-08 18:53:10,2021-04-08 18:53:14.479166592
26,518,161,536.73080745273,177.0330352379301,2021-04-08 18:53:20,2021-04-08 18:53:25.037499968
27,486,168,509.9847087351251,182.06155127773724,2021-04-08 18:53:30,2021-04-08 18:53:33.833333350
28,500,151,532.7915237488868,172.1843547317776,2021-04-08 18:53:40,2021-04-08 18:53:45.250000000
29,493,169,525.287817977106,178.89883476114056,2021-04-08 18:53:50,2021-04-08 18:53:55.437500032
