,x,y,x_pf,y_pf,time,av_time
0,381,189,382.6439782017722,195.49112786309982,2021-04-08 18:44:00,2021-04-08 18:44:05.583333376
1,363,209,377.32534587296783,214.8714422904102,2021-04-08 18:44:10,2021-04-08 18:44:15.888888917
2,399,181,396.957116181531,195.814087669733,2021-04-08 18:44:20,2021-04-08 18:44:25.404761920
3,346,226,359.9885640264395,224.2848310649604,2021-04-08 18:44:30,2021-04-08 18:44:34.793333350
4,387,178,386.5308672758199,200.8322679679954,2021-04-08 18:44:40,2021-04-08 18:44:44.900000000
5,412,180,413.61962053218133,186.68740909393938,2021-04-08 18:44:50,2021-04-08 18:44:54.571428535
6,498,158,485.89338005784975,172.89726973510443,2021-04-08 18:45:00,2021-04-08 18:45:05.112500032
7,514,160,521.7029743875219,174.61755111077753,2021-04-08 18:45:10,2021-04-08 18:45:14.783333376
8,535,176,545.396109448224,175.90667119741417,2021-04-08 18:45:20,2021-04-08 18:45:25.166666667
9,491,154,531.0244663728176,170.15705853434383,2021-04-08 18:45:30,2021-04-08 18:45:32.583333376
10,487,175,521.6699394308199,177.76749578035185,2021-04-08 18:45:40,2021-04-08 18:45:44.916666624
11,357,219,397.3141309121918,188.02232908545773,2021-04-08 18:45:50,2021-04-08 18:45:54.000000000
12,367,219,375.37382286931097,213.52078936011168,2021-04-08 18:46:00,2021-04-08 18:46:04.400000000
13,345,225,360.91579984291434,225.3042495475258,2021-04-08 18:46:10,2021-04-08 18:46:15.444444416
14,376,195,382.29322062140903,208.16219951450583,2021-04-08 18:46:20,2021-04-08 18:46:25.666666581
15,407,176,407.05822258530503,190.31989980755802,2021-04-08 18:46:30,2021-04-08 18:46:33.666666752
16,374,198,387.4458404781657,206.37489059318213,2021-04-08 18:46:40,2021-04-08 18:46:46.250000000
17,449,171,446.6312892294634,177.4536151147734,2021-04-08 18:46:50,2021-04-08 18:46:54.549999974
30,324,252,323.43792825054913,252.46827262216675,2021-04-08 18:48:00,2021-04-08 18:48:02.700000000
31,361,212,360.9733428871895,219.32341511960175,2021-04-08 18:48:10,2021-04-08 18:48:14.500000000
32,355,232,358.45176529756526,226.8346672276605,2021-04-08 18:48:20,2021-04-08 18:48:25.000000000
33,448,218,425.47491317920367,177.13307857163585,2021-04-08 18:48:30,2021-04-08 18:48:33.749999957
34,404,180,426.8792962484388,184.36885065994915,2021-04-08 18:48:40,2021-04-08 18:48:47.222222165
35,449,176,460.4224395523088,178.73818664193664,2021-04-08 18:48:50,2021-04-08 18:48:54.833333376
36,431,157,471.66345773529576,174.0579084917359,2021-04-08 18:49:00,2021-04-08 18:49:03.722222165
37,489,172,498.3453155607569,178.7008179294158,2021-04-08 18:49:10,2021-04-08 18:49:16.000000000
38,442,166,482.2004577196464,180.67216540747438,2021-04-08 18:49:20,2021-04-08 18:49:23.777777749
39,420,150,475.87189379682445,173.2483721461776,2021-04-08 18:49:30,2021-04-08 18:49:34.500000000
40,471,149,485.0887646947862,173.4070702997243,2021-04-08 18:49:40,2021-04-08 18:49:41.666666667
41,357,231,384.75989790503655,197.78244766227817,2021-04-08 18:49:50,2021-04-08 18:49:53.400000000
42,367,219,373.66767317901554,214.67038635993814,2021-04-08 18:50:00,2021-04-08 18:50:01.333333248
43,391,187,391.6357755063749,200.2261115493488,2021-04-08 18:50:10,2021-04-08 18:50:14.857142784
44,397,189,400.5201227526344,195.87370809189076,2021-04-08 18:50:20,2021-04-08 18:50:23.400000000
45,367,219,375.33766582272574,216.18231419735545,2021-04-08 18:50:30,2021-04-08 18:50:36.750000128
46,382,192,385.2239528546421,208.18053093576805,2021-04-08 18:50:40,2021-04-08 18:50:46.500000000
47,410,188,414.27772979151484,184.96745958195402,2021-04-08 18:50:50,2021-04-08 18:50:54.099999872
18,513,160,516.1132407920463,158.3419733519072,2021-04-08 18:52:00,2021-04-08 18:52:03.055555584
19,507,160,523.6363292063638,159.60664683602536,2021-04-08 18:52:10,2021-04-08 18:52:16.020833280
20,488,156,522.5805976131023,161.9281627215631,2021-04-08 18:52:20,2021-04-08 18:52:23.333333312
21,482,176,518.4737206884735,176.34445279563562,2021-04-08 18:52:30,2021-04-08 18:52:35.178571456
22,485,163,526.025212163173,167.87044556363145,2021-04-08 18:52:40,2021-04-08 18:52:43.090476186
23,477,167,507.13726365608403,178.23787247597255,2021-04-08 18:52:50,2021-04-08 18:52:55.125000000
24,479,177,504.94106855392084,180.893633755315,2021-04-08 18:53:00,2021-04-08 18:53:04.944444416
25,488,150,514.8477617885776,171.48060097174766,2021-04-08 18:53:10,2021-04-08 18:53:16.499999915
26,488,170,516.0626336618644,177.884709410751,2021-04-08 18:53:20,2021-04-08 18:53:24.615740757
27,488,178,518.0084262534544,179.75233303960349,2021-04-08 18:53:30,2021-04-08 18:53:33.033333333
28,491,163,526.6697992741342,171.65587750528786,2021-04-08 18:53:40,2021-04-08 18:53:44.164682539
29,492,171,523.5861999503913,179.99885173328852,2021-04-08 18:53:50,2021-04-08 18:53:53.562499968
