,x,y,x_pf,y_pf,time,av_time
0,414,214,411.39227972243793,211.80861211958432,2021-04-08 18:44:00,2021-04-08 18:44:03.933333333
1,327,247,344.5554657513625,228.11723808235737,2021-04-08 18:44:10,2021-04-08 18:44:15.249999872
2,426,178,405.8043247420505,187.83148788285058,2021-04-08 18:44:20,2021-04-08 18:44:25.683333376
3,499,181,477.7742379628477,175.8601832982444,2021-04-08 18:44:30,2021-04-08 18:44:33.333333376
4,414,177,425.8770299827503,175.62232352323565,2021-04-08 18:44:40,2021-04-08 18:44:45.687499968
5,465,165,460.5996446639135,162.60064952859665,2021-04-08 18:44:50,2021-04-08 18:44:55.812500032
6,510,156,498.82784623282936,156.14039462265777,2021-04-08 18:45:00,2021-04-08 18:45:05.012499968
7,513,152,510.87036669869616,154.18106074451623,2021-04-08 18:45:10,2021-04-08 18:45:12.187500032
8,500,156,500.56914084082837,155.11762590233695,2021-04-08 18:45:20,2021-04-08 18:45:25.000000000
9,503,157,501.08674244243025,155.05018330286907,2021-04-08 18:45:30,2021-04-08 18:45:33.333333248
10,506,152,505.67166873267666,151.3764949264267,2021-04-08 18:45:40,2021-04-08 18:45:42.000000000
11,416,179,436.4071890041531,172.03690282883926,2021-04-08 18:45:50,2021-04-08 18:45:53.287500032
12,355,234,371.58123622037306,213.63816085131143,2021-04-08 18:46:00,2021-04-08 18:46:05.071428608
13,357,219,357.62943125822494,214.209559601787,2021-04-08 18:46:10,2021-04-08 18:46:15.000000000
14,389,189,382.10004134300993,192.284337419566,2021-04-08 18:46:20,2021-04-08 18:46:25.333333333
15,400,178,397.4110272962862,180.04920858367132,2021-04-08 18:46:30,2021-04-08 18:46:35.121428544
16,410,180,408.1424802344364,180.02881816405073,2021-04-08 18:46:40,2021-04-08 18:46:46.000000000
17,394,181,396.6563368726995,181.4965338129582,2021-04-08 18:46:50,2021-04-08 18:46:53.666666598
30,372,202,373.8210955537725,202.41464676245363,2021-04-08 18:48:00,2021-04-08 18:48:04.200000000
31,386,213,383.10727063141644,206.85399917265718,2021-04-08 18:48:10,2021-04-08 18:48:14.200000000
32,437,176,427.5567976352987,179.9941254107344,2021-04-08 18:48:20,2021-04-08 18:48:24.750000000
33,367,219,379.41938494492166,206.2132769271021,2021-04-08 18:48:30,2021-04-08 18:48:34.999999744
34,334,234,341.2698957180619,222.34861818467792,2021-04-08 18:48:40,2021-04-08 18:48:45.375000064
35,366,211,359.989099735942,210.3969588847729,2021-04-08 18:48:50,2021-04-08 18:48:55.733333333
36,419,182,405.45605429159457,182.8357587191365,2021-04-08 18:49:00,2021-04-08 18:49:02.777777749
37,415,152,415.7823732151055,158.37201225228958,2021-04-08 18:49:10,2021-04-08 18:49:12.666666624
38,468,176,458.5301551580825,170.6107756970342,2021-04-08 18:49:20,2021-04-08 18:49:23.222222251
39,415,152,425.58053094148283,156.9688221096076,2021-04-08 18:49:30,2021-04-08 18:49:35.299999872
40,423,160,424.7442166849779,162.73135951852936,2021-04-08 18:49:40,2021-04-08 18:49:43.941666624
41,381,179,388.54407404052864,175.86227480591367,2021-04-08 18:49:50,2021-04-08 18:49:53.500000000
42,391,181,389.4135749959172,180.48032313281368,2021-04-08 18:50:00,2021-04-08 18:50:06.250000000
43,430,188,421.47197246624455,183.54002844753018,2021-04-08 18:50:10,2021-04-08 18:50:15.624999936
44,417,183,417.2427839251376,180.34107241689367,2021-04-08 18:50:20,2021-04-08 18:50:26.000000000
45,412,194,410.56767722196383,188.78873821122335,2021-04-08 18:50:30,2021-04-08 18:50:33.607142784
46,396,208,394.19141281932104,200.15833705935694,2021-04-08 18:50:40,2021-04-08 18:50:43.833333419
47,449,171,437.3605678279769,177.02831210785317,2021-04-08 18:50:50,2021-04-08 18:50:56.244444416
18,495,168,495.80709890233163,166.20685666901653,2021-04-08 18:52:00,2021-04-08 18:52:03.874999936
19,487,166,489.60884121793043,164.03944059533967,2021-04-08 18:52:10,2021-04-08 18:52:14.116666675
20,492,173,492.6727203770014,168.2357033574387,2021-04-08 18:52:20,2021-04-08 18:52:24.853571392
21,493,158,494.8453246535059,156.1972410686102,2021-04-08 18:52:30,2021-04-08 18:52:34.850000000
22,471,166,473.4210271739147,161.44271880008964,2021-04-08 18:52:40,2021-04-08 18:52:42.875000000
23,489,159,485.3820843343532,157.53729409815577,2021-04-08 18:52:50,2021-04-08 18:52:53.333333376
24,497,161,493.6523724189103,157.84171471566566,2021-04-08 18:53:00,2021-04-08 18:53:04.750000000
25,484,163,484.0035275636691,160.05247269131874,2021-04-08 18:53:10,2021-04-08 18:53:13.666666667
26,498,161,495.3097826326116,159.63896447212738,2021-04-08 18:53:20,2021-04-08 18:53:24.262500032
27,484,157,484.78418274274395,155.00469778114643,2021-04-08 18:53:30,2021-04-08 18:53:34.111110997
28,486,154,486.67865216449616,151.02703869765003,2021-04-08 18:53:40,2021-04-08 18:53:44.222222251
29,494,180,493.9214964512406,173.41949279242306,2021-04-08 18:53:50,2021-04-08 18:53:53.666666581
