,x,y,x_pf,y_pf,time,av_time
0,391,187,390.9497544667876,187.31526289984433,2021-04-08 18:44:00,2021-04-08 18:44:04.000000000
1,368,211,379.92300493144535,198.372892867769,2021-04-08 18:44:05,2021-04-08 18:44:08.000000000
2,364,228,371.51036945428575,211.63393473590236,2021-04-08 18:44:10,2021-04-08 18:44:11.666666624
3,388,220,378.0824743673147,213.75819987041407,2021-04-08 18:44:15,2021-04-08 18:44:16.500000000
4,327,247,352.8568293325802,226.5734242866394,2021-04-08 18:44:20,2021-04-08 18:44:22.666666667
5,349,233,351.6414487209098,225.44520525906609,2021-04-08 18:44:25,2021-04-08 18:44:27.900000000
6,381,205,369.0843201558282,214.2830448342858,2021-04-08 18:44:30,2021-04-08 18:44:31.604166656
7,378,208,375.004292660363,209.93360424380415,2021-04-08 18:44:35,2021-04-08 18:44:37.125000000
8,345,235,359.2330429136397,219.6272592954168,2021-04-08 18:44:40,2021-04-08 18:44:42.566666650
9,392,192,375.6915423840578,205.0197288186205,2021-04-08 18:44:45,2021-04-08 18:44:46.500000000
10,401,178,388.578034098359,191.128209562241,2021-04-08 18:44:50,2021-04-08 18:44:52.533333350
11,490,168,438.54373370487417,176.48058723031983,2021-04-08 18:44:55,2021-04-08 18:44:57.666666650
12,502,156,471.27904585003546,163.26144802744145,2021-04-08 18:45:00,2021-04-08 18:45:02.250000000
13,511,156,492.4028717874235,157.0705669950601,2021-04-08 18:45:05,2021-04-08 18:45:07.500000000
14,508,155,502.17640659988996,155.0962850228292,2021-04-08 18:45:10,2021-04-08 18:45:11.437499968
15,501,153,502.5034406374355,153.06885650610786,2021-04-08 18:45:15,2021-04-08 18:45:17.000000000
16,511,153,506.50394060315614,151.4026476730973,2021-04-08 18:45:20,2021-04-08 18:45:22.666666667
17,499,155,500.30809001628273,151.85112183592054,2021-04-08 18:45:25,2021-04-08 18:45:27.624999936
18,524,163,512.4036955346802,156.05198933549462,2021-04-08 18:45:30,2021-04-08 18:45:32.000000000
19,498,154,505.95984985795394,152.8044287442523,2021-04-08 18:45:35,2021-04-08 18:45:38.333333333
20,486,172,494.9816527480917,160.5231281850556,2021-04-08 18:45:40,2021-04-08 18:45:43.750000000
21,390,185,445.02178856707826,169.77410560668147,2021-04-08 18:45:50,2021-04-08 18:45:52.375000000
22,365,208,406.4902518389563,183.9254031519284,2021-04-08 18:45:55,2021-04-08 18:45:55.500000000
23,367,212,385.20563626908324,197.41732372157543,2021-04-08 18:46:00,2021-04-08 18:46:01.333333248
24,378,200,380.6734170129039,198.7267784761691,2021-04-08 18:46:05,2021-04-08 18:46:05.500000000
25,372,202,374.9801822834337,199.97570201056982,2021-04-08 18:46:10,2021-04-08 18:46:13.500000000
26,355,234,363.15032438834635,214.75661792444703,2021-04-08 18:46:15,2021-04-08 18:46:15.833333376
27,335,232,346.29542500060757,220.4066136498853,2021-04-08 18:46:20,2021-04-08 18:46:22.500000000
28,411,180,381.946917354273,198.12584118101324,2021-04-08 18:46:25,2021-04-08 18:46:28.166666667
29,557,164,453.7502762874362,183.37163320774567,2021-04-08 18:46:30,2021-04-08 18:46:31.750000000
30,367,203,416.36268321186446,190.9481458398575,2021-04-08 18:46:35,2021-04-08 18:46:37.000000000
31,327,247,375.36572280779274,215.08000685235038,2021-04-08 18:46:40,2021-04-08 18:46:41.583333312
32,343,230,360.8095038899496,219.27089483309666,2021-04-08 18:46:45,2021-04-08 18:46:46.900000000
33,381,198,370.7057706551019,207.57771999228268,2021-04-08 18:46:50,2021-04-08 18:46:53.000000000
34,361,216,367.05043521207665,211.16946205744972,2021-04-08 18:46:55,2021-04-08 18:46:56.000000000
59,368,211,368.4664202655373,210.85364688022085,2021-04-08 18:48:00,2021-04-08 18:48:01.750000128
60,368,211,367.8883598071427,210.50649733183607,2021-04-08 18:48:05,2021-04-08 18:48:07.000000000
61,387,203,377.844473010064,205.45199943247366,2021-04-08 18:48:10,2021-04-08 18:48:13.250000000
62,367,219,370.46022488488336,211.76939956908558,2021-04-08 18:48:15,2021-04-08 18:48:17.000000256
63,437,176,402.7059926187417,192.49803036797437,2021-04-08 18:48:20,2021-04-08 18:48:23.000000000
64,397,182,398.60590545959616,185.81579079366367,2021-04-08 18:48:25,2021-04-08 18:48:26.125000000
65,373,202,383.46077825749137,195.14212870340722,2021-04-08 18:48:30,2021-04-08 18:48:33.000000000
66,398,216,389.4739689852453,203.75087956738736,2021-04-08 18:48:35,2021-04-08 18:48:37.500000000
67,386,213,386.57469353342935,206.9503586946386,2021-04-08 18:48:40,2021-04-08 18:48:44.000000000
68,395,170,390.8286252308511,187.03983180706632,2021-04-08 18:48:45,2021-04-08 18:48:45.000000000
69,384,190,386.46693906635375,188.77087324534745,2021-04-08 18:48:50,2021-04-08 18:48:53.000000000
70,476,172,431.74008990859744,180.0707714204678,2021-04-08 18:48:55,2021-04-08 18:48:57.500000000
71,390,195,408.76079934238567,187.17336658938808,2021-04-08 18:49:00,2021-04-08 18:49:02.000000000
72,417,152,413.7264140933863,167.77336273795223,2021-04-08 18:49:05,2021-04-08 18:49:07.000000000
73,407,169,409.28193524378236,168.2246645078879,2021-04-08 18:49:10,2021-04-08 18:49:12.499999936
74,410,155,409.92329777437504,161.85859132715578,2021-04-08 18:49:15,2021-04-08 18:49:17.250000000
75,343,235,377.03239682662456,200.29895776690722,2021-04-08 18:49:20,2021-04-08 18:49:21.166666624
76,403,150,389.71069263741686,176.1179506678102,2021-04-08 18:49:25,2021-04-08 18:49:26.944444416
77,399,160,393.97110439596725,167.59137141321298,2021-04-08 18:49:30,2021-04-08 18:49:32.125000000
78,396,163,395.32943525534245,163.6053400894932,2021-04-08 18:49:35,2021-04-08 18:49:36.500000000
79,398,155,398.5125357510522,160.18083886652425,2021-04-08 18:49:40,2021-04-08 18:49:41.777777749
80,459,152,431.81871659461643,154.81556987207892,2021-04-08 18:49:45,2021-04-08 18:49:46.500000000
