,x,y,x_pf,y_pf,time,av_time
0,396,216,386.68659802293547,216.18805945546944,2021-04-08 18:44:00,2021-04-08 18:44:01.750000000
1,332,247,360.10579115784276,224.04811626055385,2021-04-08 18:44:05,2021-04-08 18:44:08.000000000
2,327,247,343.74111346829005,232.33477259383955,2021-04-08 18:44:10,2021-04-08 18:44:13.250000000
3,327,247,338.29088672896745,236.78869720009328,2021-04-08 18:44:15,2021-04-08 18:44:18.000000000
4,421,173,383.24422656245895,199.3158258634519,2021-04-08 18:44:20,2021-04-08 18:44:22.833333376
5,442,175,416.1422200712327,189.1119731132481,2021-04-08 18:44:25,2021-04-08 18:44:26.875000000
6,505,170,461.13244886559244,179.14979076547357,2021-04-08 18:44:30,2021-04-08 18:44:31.000000000
7,537,177,499.3940239047213,172.8783983675919,2021-04-08 18:44:35,2021-04-08 18:44:35.624999936
8,494,160,498.5309541960352,150.98200556050165,2021-04-08 18:44:40,2021-04-08 18:44:43.000000000
9,395,182,444.09771179890845,175.29229082701482,2021-04-08 18:44:45,2021-04-08 18:44:47.166666581
10,429,177,437.0465404532036,182.92886403922444,2021-04-08 18:44:50,2021-04-08 18:44:52.166666624
11,466,165,453.90531785810947,172.2837133797825,2021-04-08 18:44:55,2021-04-08 18:44:56.916666688
12,510,153,487.7844222031919,155.68414160419331,2021-04-08 18:45:00,2021-04-08 18:45:01.000000000
13,524,162,509.69226146549045,156.05943416449588,2021-04-08 18:45:05,2021-04-08 18:45:07.500000000
14,515,153,513.1879307815734,151.13474049678837,2021-04-08 18:45:10,2021-04-08 18:45:11.125000000
15,493,151,501.6051307851004,144.73684859811567,2021-04-08 18:45:15,2021-04-08 18:45:17.250000000
16,503,157,503.40068882756475,144.0513531396174,2021-04-08 18:45:20,2021-04-08 18:45:21.000000000
17,475,176,483.7722834124262,164.53368626684522,2021-04-08 18:45:25,2021-04-08 18:45:29.000000000
18,504,157,497.0707886093601,151.302142583586,2021-04-08 18:45:30,2021-04-08 18:45:30.500000000
19,515,166,511.3536691376344,160.2132730617349,2021-04-08 18:45:35,2021-04-08 18:45:39.000000000
20,506,152,511.2075957694772,151.1351183073649,2021-04-08 18:45:40,2021-04-08 18:45:41.000000000
21,520,171,516.3484426618991,158.9826813224468,2021-04-08 18:45:45,2021-04-08 18:45:46.000000000
22,416,179,464.86857059180807,172.17556464771738,2021-04-08 18:45:50,2021-04-08 18:45:52.750000064
23,389,189,428.0966936809043,181.5732224310502,2021-04-08 18:45:55,2021-04-08 18:45:55.750000000
24,373,202,391.3777203163803,195.87676657036346,2021-04-08 18:46:00,2021-04-08 18:46:02.000000000
25,357,244,365.1348076049684,232.0852409962892,2021-04-08 18:46:05,2021-04-08 18:46:06.250000000
26,357,219,359.60674170617267,222.0985025308895,2021-04-08 18:46:15,2021-04-08 18:46:15.000000000
27,327,247,345.4926587280263,232.0806205641267,2021-04-08 18:46:20,2021-04-08 18:46:22.499999872
28,389,188,369.250114040773,208.79120173032766,2021-04-08 18:46:25,2021-04-08 18:46:26.666666581
29,432,176,404.6642526714269,192.02292149807283,2021-04-08 18:46:30,2021-04-08 18:46:33.000000085
30,416,179,412.3094018764949,188.71993829418167,2021-04-08 18:46:35,2021-04-08 18:46:37.666666667
31,401,177,409.49871450644866,188.26358319251142,2021-04-08 18:46:40,2021-04-08 18:46:41.875000000
32,411,180,411.7701819068433,188.21748406874883,2021-04-08 18:46:45,2021-04-08 18:46:48.400000000
33,394,182,401.826104167728,192.02818369161594,2021-04-08 18:46:50,2021-04-08 18:46:51.800000000
34,463,177,438.15031056026345,177.7398154782313,2021-04-08 18:46:55,2021-04-08 18:46:56.250000000
59,361,212,362.9699910955202,211.93556904505726,2021-04-08 18:48:00,2021-04-08 18:48:02.666666752
60,368,211,367.3640997415383,211.129488851192,2021-04-08 18:48:05,2021-04-08 18:48:06.500000000
61,385,216,371.31281085947046,210.91082134457125,2021-04-08 18:48:10,2021-04-08 18:48:12.333333248
62,391,187,381.2105390892192,200.93752794377212,2021-04-08 18:48:15,2021-04-08 18:48:17.000000000
63,436,174,412.63420418962585,190.88133107860173,2021-04-08 18:48:20,2021-04-08 18:48:23.000000000
64,393,199,395.67396438261835,193.2260031936558,2021-04-08 18:48:25,2021-04-08 18:48:29.000000000
65,357,219,370.6083501946581,209.47631815863397,2021-04-08 18:48:30,2021-04-08 18:48:30.000000000
66,388,220,376.9738123009138,210.72677615336266,2021-04-08 18:48:35,2021-04-08 18:48:37.500000000
67,385,216,373.8378879035116,211.9408293876785,2021-04-08 18:48:40,2021-04-08 18:48:40.000000000
68,354,214,364.4480797153579,215.91282951868476,2021-04-08 18:48:45,2021-04-08 18:48:46.166666752
69,367,211,366.856095157608,213.63935625819263,2021-04-08 18:48:50,2021-04-08 18:48:52.333333333
70,383,211,372.7021001935673,210.5955616619606,2021-04-08 18:48:55,2021-04-08 18:48:58.166666667
71,581,169,439.6948661235555,178.09581899774258,2021-04-08 18:49:00,2021-04-08 18:49:00.000000000
72,400,193,414.2864469192964,185.4051646652194,2021-04-08 18:49:05,2021-04-08 18:49:08.333333248
73,419,150,415.3664757178526,150.96517070659036,2021-04-08 18:49:10,2021-04-08 18:49:12.291666560
74,386,213,386.3742256631522,186.6491210514114,2021-04-08 18:49:15,2021-04-08 18:49:16.000000000
75,438,176,418.21033068885407,186.24856457260583,2021-04-08 18:49:20,2021-04-08 18:49:21.333333376
76,524,192,480.02205387044546,178.76295537103613,2021-04-08 18:49:25,2021-04-08 18:49:27.000000000
77,417,152,452.2381006191658,153.65677539467023,2021-04-08 18:49:30,2021-04-08 18:49:31.500000000
78,413,153,432.7291245261703,143.02978380003788,2021-04-08 18:49:35,2021-04-08 18:49:37.416666624
79,411,160,418.82494678130007,141.91811004205084,2021-04-08 18:49:40,2021-04-08 18:49:41.958333312
80,462,165,444.4302620553949,153.4556177648942,2021-04-08 18:49:45,2021-04-08 18:49:46.375000000
81,381,179,399.8692288009172,152.92308333266982,2021-04-08 18:49:50,2021-04-08 18:49:52.333333376
82,353,219,377.75385819889084,194.12882495276344,2021-04-08 18:49:55,2021-04-08 18:49:58.500000000
