,x,y,x_pf,y_pf,time,av_time
0,357,219,358.4295403754551,217.7075406121715,2021-04-08 18:44:00,2021-04-08 18:44:02.500000000
1,327,247,346.5212496603798,228.9379945154533,2021-04-08 18:44:05,2021-04-08 18:44:08.250000000
2,385,188,368.7872536065226,207.1324663079809,2021-04-08 18:44:10,2021-04-08 18:44:11.000000000
3,327,247,349.2119740538019,226.02892993337522,2021-04-08 18:44:15,2021-04-08 18:44:17.250000000
4,367,219,357.72241833946697,218.84149035374443,2021-04-08 18:44:20,2021-04-08 18:44:21.000000000
5,533,172,416.63800526621964,185.6870295361347,2021-04-08 18:44:25,2021-04-08 18:44:27.500000000
6,382,205,394.5056923374091,197.43186741933167,2021-04-08 18:44:30,2021-04-08 18:44:31.541666688
7,569,194,487.9121393510454,172.1125685155395,2021-04-08 18:44:35,2021-04-08 18:44:38.500000000
8,388,216,419.2228893662857,183.34205620252413,2021-04-08 18:44:40,2021-04-08 18:44:42.833333333
9,530,177,475.7393143494937,171.9132833078657,2021-04-08 18:44:45,2021-04-08 18:44:46.916666752
10,435,193,448.5678239595411,183.60039234780766,2021-04-08 18:44:50,2021-04-08 18:44:50.500000000
11,514,169,479.07430249534525,172.61434070255729,2021-04-08 18:44:55,2021-04-08 18:44:57.666666688
12,541,161,521.1055908207287,154.96972156321436,2021-04-08 18:45:00,2021-04-08 18:45:01.833333333
13,507,156,514.5924637482649,147.91112545934772,2021-04-08 18:45:05,2021-04-08 18:45:07.300000000
14,527,175,519.8498597324085,160.22545899387814,2021-04-08 18:45:10,2021-04-08 18:45:11.750000043
15,507,165,514.3698142566295,173.78582134786814,2021-04-08 18:45:15,2021-04-08 18:45:15.750000000
16,510,155,512.845325914795,156.09057863242654,2021-04-08 18:45:20,2021-04-08 18:45:22.000000000
17,520,156,517.2994638002833,154.98456978399219,2021-04-08 18:45:25,2021-04-08 18:45:28.000000000
18,503,167,515.3562832887732,170.87296191675887,2021-04-08 18:45:30,2021-04-08 18:45:30.250000000
19,527,161,519.1447246804939,162.20392692538672,2021-04-08 18:45:35,2021-04-08 18:45:37.500000000
20,503,189,514.8612925257564,172.72870041237377,2021-04-08 18:45:40,2021-04-08 18:45:43.500000000
21,475,170,491.1028640694566,175.61707737182599,2021-04-08 18:45:45,2021-04-08 18:45:47.500000000
22,487,163,494.49036006930254,151.5040814631966,2021-04-08 18:45:50,2021-04-08 18:45:51.500000000
23,366,225,426.24223998273374,177.2368144846395,2021-04-08 18:45:55,2021-04-08 18:45:57.000000000
24,369,206,395.7559980624013,192.4308622201608,2021-04-08 18:46:00,2021-04-08 18:46:02.250000000
25,372,202,380.03864936407535,201.76820522934173,2021-04-08 18:46:05,2021-04-08 18:46:06.999999744
26,367,219,370.64427210598296,208.96291849553123,2021-04-08 18:46:10,2021-04-08 18:46:11.500000000
27,390,198,377.84720493608376,202.93714713962777,2021-04-08 18:46:15,2021-04-08 18:46:17.000000000
28,327,247,352.8340068610069,224.13102984469498,2021-04-08 18:46:25,2021-04-08 18:46:26.000000000
29,397,176,377.813032816176,202.56371718018778,2021-04-08 18:46:30,2021-04-08 18:46:31.666666667
30,538,163,449.3175163446663,178.8665814096026,2021-04-08 18:46:35,2021-04-08 18:46:35.666666667
31,419,174,434.90349103077597,182.8190364988618,2021-04-08 18:46:40,2021-04-08 18:46:42.000000000
32,401,181,417.0867182164608,186.5692902500881,2021-04-08 18:46:45,2021-04-08 18:46:46.444444416
33,425,180,422.82330912358486,186.90175637601575,2021-04-08 18:46:50,2021-04-08 18:46:52.500000051
34,407,180,414.0692637237414,188.04471127297683,2021-04-08 18:46:55,2021-04-08 18:46:57.819444437
59,363,234,361.6084800329206,235.92821162618486,2021-04-08 18:48:00,2021-04-08 18:48:02.166666752
60,357,244,364.6548563144514,244.0391109376343,2021-04-08 18:48:05,2021-04-08 18:48:07.416666624
61,372,202,367.0507200885712,218.99277883643396,2021-04-08 18:48:10,2021-04-08 18:48:12.000000000
62,387,201,372.9212841215615,207.75052918229588,2021-04-08 18:48:15,2021-04-08 18:48:17.333333376
63,391,187,381.79496447376073,199.77539007902956,2021-04-08 18:48:20,2021-04-08 18:48:22.000000000
64,583,159,467.9604606862972,180.6709368021468,2021-04-08 18:48:25,2021-04-08 18:48:26.000000000
65,470,168,467.788556893717,174.4151275943438,2021-04-08 18:48:30,2021-04-08 18:48:33.000000000
66,393,199,425.5304516942209,181.77865686600506,2021-04-08 18:48:35,2021-04-08 18:48:37.000000000
67,375,210,391.05396499781045,198.06735806305082,2021-04-08 18:48:40,2021-04-08 18:48:41.250000000
68,357,219,371.5095762945993,210.057204868707,2021-04-08 18:48:45,2021-04-08 18:48:47.500000000
69,385,203,375.0221680484602,206.78590435000524,2021-04-08 18:48:50,2021-04-08 18:48:52.375000064
70,495,164,438.3800012467633,167.7339313236896,2021-04-08 18:48:55,2021-04-08 18:48:56.666666667
71,397,173,421.0502839677192,182.02598927728326,2021-04-08 18:49:00,2021-04-08 18:49:02.444444501
72,572,173,496.22892786785144,171.80868178965613,2021-04-08 18:49:05,2021-04-08 18:49:06.999999744
73,366,225,420.5082248260491,183.60641646762244,2021-04-08 18:49:10,2021-04-08 18:49:13.000000000
74,392,180,405.5824648233378,188.34706824697628,2021-04-08 18:49:15,2021-04-08 18:49:17.750000000
75,416,179,413.1626471594434,187.5426223390756,2021-04-08 18:49:20,2021-04-08 18:49:22.000000000
76,455,188,448.400510681461,175.10662549825582,2021-04-08 18:49:25,2021-04-08 18:49:26.500000000
77,413,194,424.0800860200526,183.95123759154706,2021-04-08 18:49:30,2021-04-08 18:49:31.666666624
78,425,203,433.9473980938855,199.6797252322859,2021-04-08 18:49:35,2021-04-08 18:49:37.250000000
79,448,162,449.4418965033599,163.47074375726413,2021-04-08 18:49:40,2021-04-08 18:49:43.500000000
80,488,175,466.02048221201096,173.45455552562834,2021-04-08 18:49:45,2021-04-08 18:49:47.500000000
81,437,167,452.50738327781517,176.94839278981826,2021-04-08 18:49:50,2021-04-08 18:49:52.500000000
82,385,216,397.1489409225172,197.57237138202493,2021-04-08 18:49:55,2021-04-08 18:49:57.000000256
83,368,211,378.25315267192786,206.93006600572082,2021-04-08 18:50:00,2021-04-08 18:50:01.750000128
84,357,219,365.5032597523273,213.50264169280564,2021-04-08 18:50:05,2021-04-08 18:50:06.000000000
85,357,219,358.74429764529907,215.530155680862,2021-04-08 18:50:10,2021-04-08 18:50:12.000000000
86,355,233,355.06666414448864,222.54649687913928,2021-04-08 18:50:15,2021-04-08 18:50:17.000000128
87,357,219,355.66718644554163,219.5316289271441,2021-04-08 18:50:20,2021-04-08 18:50:21.666666496
88,412,177,387.2522653915256,198.02341605730896,2021-04-08 18:50:25,2021-04-08 18:50:27.111111083
89,482,172,435.440893983264,178.9944561134069,2021-04-08 18:50:30,2021-04-08 18:50:33.250000000
90,361,212,390.7928322612921,199.06992750870538,2021-04-08 18:50:35,2021-04-08 18:50:37.249999872
91,373,202,378.8240098119281,204.1609459493448,2021-04-08 18:50:40,2021-04-08 18:50:40.000000000
92,367,219,369.4290583792016,212.08690605444153,2021-04-08 18:50:45,2021-04-08 18:50:46.666666752
93,392,185,381.8383024679546,200.41898255671515,2021-04-08 18:50:50,2021-04-08 18:50:52.624999936
94,412,180,399.5017751340688,192.70873937492004,2021-04-08 18:50:55,2021-04-08 18:50:55.666666667
35,492,174,490.2686881479492,174.69934325348032,2021-04-08 18:52:00,2021-04-08 18:52:02.600000000
36,488,172,487.9841768080708,177.35115118692894,2021-04-08 18:52:05,2021-04-08 18:52:07.229166656
37,458,181,470.79147986836153,174.68967634641615,2021-04-08 18:52:10,2021-04-08 18:52:12.944444501
38,485,176,476.6373873400642,175.48459216563896,2021-04-08 18:52:15,2021-04-08 18:52:17.600000000
39,473,180,473.4486770723287,177.24300053343333,2021-04-08 18:52:20,2021-04-08 18:52:22.016666674
40,492,173,482.88833738504786,178.49527028407067,2021-04-08 18:52:25,2021-04-08 18:52:26.999999915
41,484,174,482.3685215670871,178.85158484011396,2021-04-08 18:52:30,2021-04-08 18:52:32.416666624
42,489,176,485.16489910997205,178.36325637720233,2021-04-08 18:52:35,2021-04-08 18:52:37.000000000
43,462,165,468.60171394752854,170.99469078609414,2021-04-08 18:52:40,2021-04-08 18:52:41.800000000
44,540,166,512.3033600653034,170.71098647224215,2021-04-08 18:52:45,2021-04-08 18:52:47.166666667
45,483,164,487.071715748246,176.1688902708304,2021-04-08 18:52:50,2021-04-08 18:52:51.833333376
46,485,176,483.4487346999174,176.49513118434106,2021-04-08 18:52:55,2021-04-08 18:52:57.333333333
47,441,178,460.02686758430184,176.82480785141098,2021-04-08 18:53:00,2021-04-08 18:53:03.000000000
48,509,168,490.98899806179713,175.2287246522106,2021-04-08 18:53:05,2021-04-08 18:53:08.000000000
49,488,173,488.88535922800213,177.70960049795116,2021-04-08 18:53:10,2021-04-08 18:53:11.555555584
50,491,161,493.3277838713176,152.3760928596431,2021-04-08 18:53:15,2021-04-08 18:53:17.666666667
51,490,162,496.9394292571896,145.62180180023924,2021-04-08 18:53:20,2021-04-08 18:53:21.500000000
52,494,176,496.76529155652526,168.574097404266,2021-04-08 18:53:25,2021-04-08 18:53:26.777777749
53,502,176,501.8440885164128,175.4277622062096,2021-04-08 18:53:30,2021-04-08 18:53:32.500000000
54,494,179,499.45426855244517,176.2950837098569,2021-04-08 18:53:35,2021-04-08 18:53:37.055555499
55,504,157,503.99685376556204,154.3458324212986,2021-04-08 18:53:40,2021-04-08 18:53:41.500000000
56,512,159,512.2800405838605,152.25215901141766,2021-04-08 18:53:45,2021-04-08 18:53:45.500000000
57,487,179,499.3890295403348,171.4671140472124,2021-04-08 18:53:50,2021-04-08 18:53:53.166666667
58,478,172,483.6118783531676,174.70646069477485,2021-04-08 18:53:55,2021-04-08 18:53:56.750000000
