,x,y,x_pf,y_pf,time,av_time
0,396,216,387.521881982055,216.10267495708283,2021-04-08 18:44:00,2021-04-08 18:44:01.750000000
1,332,247,365.4542412749089,220.81342958241484,2021-04-08 18:44:05,2021-04-08 18:44:08.000000000
2,327,247,348.1168693570824,234.74776700809147,2021-04-08 18:44:10,2021-04-08 18:44:13.250000000
3,327,247,338.66309940194066,243.7353611425236,2021-04-08 18:44:15,2021-04-08 18:44:18.000000000
4,421,173,381.6348886643841,202.05624164429878,2021-04-08 18:44:20,2021-04-08 18:44:22.833333376
5,442,175,418.4714379164176,182.61075528477357,2021-04-08 18:44:25,2021-04-08 18:44:26.875000000
6,505,170,465.6513241542185,176.5975346112126,2021-04-08 18:44:30,2021-04-08 18:44:31.000000000
7,537,177,506.4709957288747,176.9980584823246,2021-04-08 18:44:35,2021-04-08 18:44:35.624999936
8,494,160,521.4918613860993,171.6752615362359,2021-04-08 18:44:40,2021-04-08 18:44:43.000000000
9,395,182,472.85758551313063,180.23829640440914,2021-04-08 18:44:45,2021-04-08 18:44:47.166666581
10,429,177,469.10452526811275,180.0274199686542,2021-04-08 18:44:50,2021-04-08 18:44:52.166666624
11,466,165,479.2804153520817,179.86388031013416,2021-04-08 18:44:55,2021-04-08 18:44:56.916666688
12,510,153,512.3056957124652,174.3647040182741,2021-04-08 18:45:00,2021-04-08 18:45:01.000000000
13,524,162,529.9495948871952,175.47000398841385,2021-04-08 18:45:05,2021-04-08 18:45:07.500000000
14,515,153,533.7280376654085,174.88656133452918,2021-04-08 18:45:10,2021-04-08 18:45:11.125000000
15,493,151,531.5957551430566,168.79545150668991,2021-04-08 18:45:15,2021-04-08 18:45:17.250000000
16,503,157,533.3943799106638,169.7297870100381,2021-04-08 18:45:20,2021-04-08 18:45:21.000000000
17,475,176,522.9453031858178,177.63844955424787,2021-04-08 18:45:25,2021-04-08 18:45:29.000000000
18,504,157,531.8577565861094,172.13418614166008,2021-04-08 18:45:30,2021-04-08 18:45:30.500000000
19,515,166,535.3851577866124,176.86801383047506,2021-04-08 18:45:35,2021-04-08 18:45:39.000000000
20,506,152,537.3899000366991,174.53048065002218,2021-04-08 18:45:40,2021-04-08 18:45:41.000000000
21,520,171,539.5870620374933,177.2203414978452,2021-04-08 18:45:45,2021-04-08 18:45:46.000000000
22,416,179,509.16224128912046,180.11283299082788,2021-04-08 18:45:50,2021-04-08 18:45:52.750000064
23,389,189,482.7433016687012,182.68820872266468,2021-04-08 18:45:55,2021-04-08 18:45:55.750000000
24,373,202,454.64052022371305,183.29551254296666,2021-04-08 18:46:00,2021-04-08 18:46:02.000000000
25,357,244,407.1079173341094,187.37513861548337,2021-04-08 18:46:05,2021-04-08 18:46:06.250000000
26,357,219,382.08550876171284,210.02608393959255,2021-04-08 18:46:15,2021-04-08 18:46:15.000000000
