,x,y,x_pf,y_pf,time,av_time
0,391,187,390.3164241558328,193.05677833380463,2021-04-08 18:44:00,2021-04-08 18:44:04.000000000
1,368,211,384.2588269848785,210.04846675929025,2021-04-08 18:44:05,2021-04-08 18:44:08.000000000
2,364,228,366.38826048678834,220.40954451199173,2021-04-08 18:44:10,2021-04-08 18:44:11.666666624
3,388,220,383.53036651477896,217.46648457466088,2021-04-08 18:44:15,2021-04-08 18:44:16.500000000
4,327,247,356.0539987045704,228.56540527513027,2021-04-08 18:44:20,2021-04-08 18:44:22.666666667
5,349,233,353.97670690608993,232.17265146907252,2021-04-08 18:44:25,2021-04-08 18:44:27.900000000
6,381,205,374.4604531752117,218.87976110753624,2021-04-08 18:44:30,2021-04-08 18:44:31.604166656
7,378,208,383.2235355704752,218.69717822188076,2021-04-08 18:44:35,2021-04-08 18:44:37.125000000
8,345,235,364.4597704169768,225.10157879057704,2021-04-08 18:44:40,2021-04-08 18:44:42.566666650
9,392,192,381.6323867517219,208.66078346045137,2021-04-08 18:44:45,2021-04-08 18:44:46.500000000
10,401,178,397.5712016385513,195.79611126368397,2021-04-08 18:44:50,2021-04-08 18:44:52.533333350
11,490,168,465.76249077396557,176.79248728389712,2021-04-08 18:44:55,2021-04-08 18:44:57.666666650
12,502,156,492.0528962730609,170.14139508509248,2021-04-08 18:45:00,2021-04-08 18:45:02.250000000
13,511,156,519.7757551432761,169.98732595419182,2021-04-08 18:45:05,2021-04-08 18:45:07.500000000
14,508,155,528.5127215633934,171.1665933963112,2021-04-08 18:45:10,2021-04-08 18:45:11.437499968
15,501,153,531.0497423676284,167.47133612184905,2021-04-08 18:45:15,2021-04-08 18:45:17.000000000
16,511,153,532.3667259703291,170.07175578866662,2021-04-08 18:45:20,2021-04-08 18:45:22.666666667
17,499,155,530.333227818357,167.88570952531595,2021-04-08 18:45:25,2021-04-08 18:45:27.624999936
18,524,163,536.5416272361687,172.28931937712866,2021-04-08 18:45:30,2021-04-08 18:45:32.000000000
19,498,154,531.99056294774,169.7229245280488,2021-04-08 18:45:35,2021-04-08 18:45:38.333333333
20,486,172,526.8570808440943,176.56752289931296,2021-04-08 18:45:40,2021-04-08 18:45:43.750000000
21,390,185,483.37026299914663,180.58937318833867,2021-04-08 18:45:50,2021-04-08 18:45:52.375000000
22,365,208,448.5885365597798,180.25806850341905,2021-04-08 18:45:55,2021-04-08 18:45:55.500000000
23,367,212,403.08160581457366,192.13323734539082,2021-04-08 18:46:00,2021-04-08 18:46:01.333333248
