,x,y,x_pf,y_pf,time,av_time
0,394,215,386.2976170243295,214.59896202927285,2021-04-08 18:44:00,2021-04-08 18:44:01.500000000
1,370,201,385.2176119552744,214.71623910683397,2021-04-08 18:44:05,2021-04-08 18:44:07.250000000
2,368,211,383.1698119950862,217.8464803025291,2021-04-08 18:44:10,2021-04-08 18:44:12.333333248
3,363,209,382.09697770196374,218.72521818542765,2021-04-08 18:44:15,2021-04-08 18:44:16.666666752
4,397,184,391.1617568553247,202.59541495779095,2021-04-08 18:44:20,2021-04-08 18:44:22.083333376
5,398,181,400.9733898432402,194.61485097057133,2021-04-08 18:44:25,2021-04-08 18:44:26.791666688
6,343,228,372.42994140660625,214.90535745006844,2021-04-08 18:44:30,2021-04-08 18:44:32.083333312
7,338,230,359.59514228668667,226.45921591000084,2021-04-08 18:44:35,2021-04-08 18:44:37.125000000
8,374,219,374.4621749021247,220.53693073808716,2021-04-08 18:44:40,2021-04-08 18:44:43.166666667
9,405,191,399.32401084806264,189.20648562183487,2021-04-08 18:44:45,2021-04-08 18:44:46.666666667
10,431,179,426.18573591479185,181.36516030248674,2021-04-08 18:44:50,2021-04-08 18:44:51.625000000
11,404,180,429.3932982128729,183.90584410280132,2021-04-08 18:44:55,2021-04-08 18:44:56.800000000
12,505,162,470.39187189868574,170.5100472006181,2021-04-08 18:45:00,2021-04-08 18:45:02.111111168
13,514,156,501.92564750250784,170.44089670572362,2021-04-08 18:45:05,2021-04-08 18:45:06.833333376
14,520,162,522.3036942439376,173.54657530704372,2021-04-08 18:45:10,2021-04-08 18:45:12.833333248
15,492,153,525.8756519100332,168.25907233430365,2021-04-08 18:45:15,2021-04-08 18:45:16.500000000
16,525,183,534.3345144610198,175.75505676354402,2021-04-08 18:45:20,2021-04-08 18:45:23.750000000
17,527,161,539.9018152331432,175.67871030685325,2021-04-08 18:45:25,2021-04-08 18:45:26.750000000
18,470,164,518.6499944142578,179.02841891824716,2021-04-08 18:45:30,2021-04-08 18:45:30.875000064
19,524,158,533.078009539887,176.08010694229415,2021-04-08 18:45:35,2021-04-08 18:45:36.000000000
20,465,170,518.0996605254713,180.19735390433436,2021-04-08 18:45:40,2021-04-08 18:45:43.499999872
21,478,174,513.8645872464663,182.08554494694303,2021-04-08 18:45:45,2021-04-08 18:45:46.666666667
22,386,213,467.10865511913966,181.3006774215143,2021-04-08 18:45:50,2021-04-08 18:45:51.500000000
23,368,211,447.37826759311326,181.3041057309292,2021-04-08 18:45:55,2021-04-08 18:45:59.000000000
24,366,225,384.9437622953001,200.92708154135306,2021-04-08 18:46:00,2021-04-08 18:46:02.333333504
25,391,187,391.56843088865367,203.12872461890464,2021-04-08 18:46:05,2021-04-08 18:46:07.500000000
26,368,211,385.51843111492263,213.3137959626316,2021-04-08 18:46:10,2021-04-08 18:46:11.500000000
27,345,225,370.68228105637695,219.6808614550435,2021-04-08 18:46:15,2021-04-08 18:46:16.666666667
28,329,241,351.44578520747734,232.51569710829415,2021-04-08 18:46:20,2021-04-08 18:46:22.000000000
29,392,185,378.56532179988733,210.2678356800162,2021-04-08 18:46:25,2021-04-08 18:46:27.500000000
30,407,176,397.89193626229246,193.5593665956713,2021-04-08 18:46:30,2021-04-08 18:46:31.833333376
31,396,181,405.2648393038648,191.34813733854855,2021-04-08 18:46:35,2021-04-08 18:46:36.500000128
32,368,211,387.2489484817007,210.12008891154142,2021-04-08 18:46:40,2021-04-08 18:46:42.999999744
33,374,198,386.93530667789065,213.31014067884982,2021-04-08 18:46:45,2021-04-08 18:46:46.625000000
34,396,174,395.75233441140665,198.94211732040327,2021-04-08 18:46:50,2021-04-08 18:46:52.555555584
35,483,163,452.1868114796557,176.77285064214522,2021-04-08 18:46:55,2021-04-08 18:46:56.750000000
60,348,236,347.1464393809442,232.0505351405377,2021-04-08 18:48:00,2021-04-08 18:48:01.250000000
61,385,216,369.91104623304,220.4391790060617,2021-04-08 18:48:05,2021-04-08 18:48:07.333333248
62,385,216,382.68070722780516,219.77228641921204,2021-04-08 18:48:10,2021-04-08 18:48:12.249999872
63,368,211,383.45110344374746,220.19172999586306,2021-04-08 18:48:15,2021-04-08 18:48:16.750000128
64,372,202,385.84430837468005,217.4206271503862,2021-04-08 18:48:20,2021-04-08 18:48:21.333333248
65,363,234,368.0599895826791,224.76601976047237,2021-04-08 18:48:25,2021-04-08 18:48:26.333333376
66,359,229,367.00938002405775,228.24250128561877,2021-04-08 18:48:30,2021-04-08 18:48:31.500000000
