,x,y,x_pf,y_pf,time,av_time
0,325,239,322.8805597252049,234.15881895424621,2021-04-08 18:44:00,2021-04-08 18:44:02.749999872
1,375,220,346.14707242153054,222.87949855726717,2021-04-08 18:44:05,2021-04-08 18:44:07.333333376
2,389,189,370.4947295189578,204.9406123016365,2021-04-08 18:44:10,2021-04-08 18:44:12.000000000
3,405,178,389.03234672692975,189.8147676885019,2021-04-08 18:44:15,2021-04-08 18:44:17.666666667
4,495,175,442.1588748105834,180.54399616074977,2021-04-08 18:44:20,2021-04-08 18:44:22.749999957
5,379,202,411.43110869109677,191.20183484703216,2021-04-08 18:44:25,2021-04-08 18:44:26.799999949
6,502,175,457.1884166340986,183.7248630727881,2021-04-08 18:44:30,2021-04-08 18:44:33.000000000
7,352,229,404.5137260438421,201.86084122563142,2021-04-08 18:44:35,2021-04-08 18:44:37.250000064
8,577,170,475.0747188107173,189.68966486445925,2021-04-08 18:44:40,2021-04-08 18:44:42.625000000
9,371,208,426.9413439840516,195.180441391847,2021-04-08 18:44:45,2021-04-08 18:44:47.800000000
10,481,171,452.94097951113645,182.5413995086999,2021-04-08 18:44:50,2021-04-08 18:44:52.388888832
11,609,158,524.2425254018425,172.54265084597063,2021-04-08 18:44:55,2021-04-08 18:44:57.000000000
12,505,151,514.3331587599419,156.78293746112578,2021-04-08 18:45:00,2021-04-08 18:45:02.125000000
13,499,156,505.56837475930837,153.7770002449708,2021-04-08 18:45:05,2021-04-08 18:45:06.800000000
14,502,180,504.72928397234284,165.01064193148525,2021-04-08 18:45:10,2021-04-08 18:45:11.375000000
15,478,161,488.1344103103403,160.57595370626723,2021-04-08 18:45:15,2021-04-08 18:45:18.000000000
16,483,169,485.501424172093,162.73147068357883,2021-04-08 18:45:20,2021-04-08 18:45:21.125000000
17,464,160,472.46412150452716,159.20720194331665,2021-04-08 18:45:25,2021-04-08 18:45:25.750000000
18,465,154,468.190308833569,154.390504996823,2021-04-08 18:45:30,2021-04-08 18:45:32.666666667
19,518,167,493.9409966898045,157.72411384632645,2021-04-08 18:45:35,2021-04-08 18:45:36.833333333
20,512,160,504.2867559877387,155.32626668510005,2021-04-08 18:45:40,2021-04-08 18:45:42.000000000
21,481,172,491.9708412219384,161.47517242199248,2021-04-08 18:45:45,2021-04-08 18:45:47.125000000
22,421,150,453.7755892684952,153.82261791662035,2021-04-08 18:45:50,2021-04-08 18:45:52.333333333
23,373,213,410.51138144429376,183.83319081024905,2021-04-08 18:45:55,2021-04-08 18:45:56.500000000
24,364,235,386.66490895994195,208.6660095372294,2021-04-08 18:46:05,2021-04-08 18:46:06.750000000
25,363,209,371.5575805832835,207.1899253065288,2021-04-08 18:46:10,2021-04-08 18:46:10.166666667
26,328,250,348.7798498943499,224.2387205165255,2021-04-08 18:46:15,2021-04-08 18:46:16.166666667
27,345,234,344.42945715156355,224.15959481999843,2021-04-08 18:46:20,2021-04-08 18:46:21.624999936
28,487,173,405.60350611862896,200.6428670591954,2021-04-08 18:46:25,2021-04-08 18:46:26.375000000
29,547,169,457.19693336927844,186.90034388647598,2021-04-08 18:46:30,2021-04-08 18:46:31.875000000
30,399,183,430.5678945882104,183.80509233550512,2021-04-08 18:46:35,2021-04-08 18:46:37.437500032
31,328,250,384.2053129430343,213.21666329842677,2021-04-08 18:46:40,2021-04-08 18:46:42.444444501
32,359,214,371.6257676295105,212.33295056108938,2021-04-08 18:46:45,2021-04-08 18:46:47.750000000
33,357,221,363.57690139104324,214.25222047689343,2021-04-08 18:46:50,2021-04-08 18:46:51.160000000
34,421,183,391.89455790641586,197.44415373928672,2021-04-08 18:46:55,2021-04-08 18:46:56.666666752
59,368,211,368.78991125983794,211.21851557429946,2021-04-08 18:48:00,2021-04-08 18:48:00.666666752
60,367,219,367.5495092690341,212.78196933229685,2021-04-08 18:48:05,2021-04-08 18:48:06.750000128
61,379,207,371.2854532733858,208.06542420924515,2021-04-08 18:48:10,2021-04-08 18:48:11.666666581
62,393,182,382.11454929283013,193.79452703957259,2021-04-08 18:48:15,2021-04-08 18:48:17.300000000
63,410,180,395.6266552125046,185.9472080541651,2021-04-08 18:48:20,2021-04-08 18:48:22.000000000
64,382,190,388.2049223307862,188.14905379710848,2021-04-08 18:48:25,2021-04-08 18:48:27.333333333
65,391,187,389.9619739870935,187.29964561997383,2021-04-08 18:48:30,2021-04-08 18:48:31.666666752
66,471,169,433.4804380524581,174.48640128855996,2021-04-08 18:48:35,2021-04-08 18:48:37.416666624
67,387,209,407.87579576890647,190.33989816485004,2021-04-08 18:48:40,2021-04-08 18:48:42.199999949
68,367,211,385.06387699397726,200.6814865047218,2021-04-08 18:48:45,2021-04-08 18:48:46.583333376
69,427,174,406.3292909982307,188.04167896484597,2021-04-08 18:48:50,2021-04-08 18:48:52.000000000
70,405,160,407.5142253234585,173.93364238202258,2021-04-08 18:48:55,2021-04-08 18:48:57.066666649
71,411,178,409.25124341447315,175.16362987498746,2021-04-08 18:49:00,2021-04-08 18:49:00.500000000
72,451,161,431.1516636225132,165.0240043872164,2021-04-08 18:49:05,2021-04-08 18:49:07.916666624
73,451,165,441.4696145091858,162.7803683093785,2021-04-08 18:49:10,2021-04-08 18:49:12.416666688
74,396,167,418.2374343724641,164.8256280862823,2021-04-08 18:49:15,2021-04-08 18:49:16.722222165
75,378,188,396.8819324718406,178.07487691283296,2021-04-08 18:49:20,2021-04-08 18:49:24.000000000
76,465,153,434.7584814092078,163.2870984976288,2021-04-08 18:49:25,2021-04-08 18:49:27.000000000
77,414,161,424.0182112144761,159.9317018036012,2021-04-08 18:49:30,2021-04-08 18:49:31.250000000
78,405,163,414.72196222548126,160.02847251920446,2021-04-08 18:49:35,2021-04-08 18:49:36.666666752
79,455,157,435.0465102001534,159.12696696240562,2021-04-08 18:49:40,2021-04-08 18:49:42.125000000
80,475,171,454.48802670076395,163.74892735302112,2021-04-08 18:49:45,2021-04-08 18:49:46.499999915
81,368,211,411.2635007894961,185.05214326115433,2021-04-08 18:49:50,2021-04-08 18:49:52.500000000
82,368,212,388.2151469228412,199.34826298361344,2021-04-08 18:49:55,2021-04-08 18:49:57.000000000
83,368,211,377.13514391965856,203.93189595176608,2021-04-08 18:50:00,2021-04-08 18:50:00.000000000
84,386,200,382.14964267009964,200.6570000559496,2021-04-08 18:50:05,2021-04-08 18:50:06.000000000
85,393,199,387.97787426867717,198.65063220256133,2021-04-08 18:50:10,2021-04-08 18:50:11.000000000
86,367,219,376.22570102692237,208.90123903339403,2021-04-08 18:50:15,2021-04-08 18:50:17.000000000
87,472,168,424.86663298605447,185.33350422203762,2021-04-08 18:50:20,2021-04-08 18:50:22.166666752
88,551,171,482.7820643004363,173.27163406312923,2021-04-08 18:50:25,2021-04-08 18:50:25.500000000
89,391,187,439.8255508482302,178.81376993667823,2021-04-08 18:50:30,2021-04-08 18:50:32.249999872
90,367,219,404.02375747590173,196.73844083275156,2021-04-08 18:50:35,2021-04-08 18:50:37.000000000
91,403,206,401.333413084358,201.25723708036753,2021-04-08 18:50:40,2021-04-08 18:50:42.833333333
92,400,170,400.0763575334576,183.35417761582266,2021-04-08 18:50:45,2021-04-08 18:50:47.500000000
93,375,201,385.1557462551568,192.38531840067586,2021-04-08 18:50:50,2021-04-08 18:50:52.500000000
94,456,154,422.2219042435072,170.01173986283783,2021-04-08 18:50:55,2021-04-08 18:50:57.250000000
35,499,161,499.89270472239417,159.7385837795443,2021-04-08 18:52:00,2021-04-08 18:52:01.000000000
36,483,159,491.6377770260441,156.8002871800481,2021-04-08 18:52:05,2021-04-08 18:52:06.166666667
37,487,159,488.2032717705555,157.4818078416209,2021-04-08 18:52:10,2021-04-08 18:52:11.875000000
38,526,180,507.0851808377212,168.01905592795896,2021-04-08 18:52:15,2021-04-08 18:52:16.750000064
39,481,170,492.48436395297523,168.8148805938239,2021-04-08 18:52:20,2021-04-08 18:52:21.555555413
40,548,171,521.6820937538829,169.48176628357567,2021-04-08 18:52:25,2021-04-08 18:52:27.062499968
41,534,177,527.6419839856467,172.1882121476062,2021-04-08 18:52:30,2021-04-08 18:52:31.500000063
42,599,181,564.7733301691683,177.19458227021812,2021-04-08 18:52:35,2021-04-08 18:52:36.266666650
43,522,175,542.3440416617218,173.37066243661633,2021-04-08 18:52:40,2021-04-08 18:52:41.200000000
44,576,179,560.6902111864474,175.63273920160822,2021-04-08 18:52:45,2021-04-08 18:52:46.875000000
45,495,175,524.679839922323,171.83180295365702,2021-04-08 18:52:50,2021-04-08 18:52:52.500000000
46,553,178,537.7331901299814,173.11839073429888,2021-04-08 18:52:55,2021-04-08 18:52:56.500000000
47,509,165,521.7855182273432,164.40483384701187,2021-04-08 18:53:00,2021-04-08 18:53:02.000000000
48,527,172,524.0678797162604,165.87741020072332,2021-04-08 18:53:05,2021-04-08 18:53:06.000000000
49,492,166,505.99559061280826,165.12902904250674,2021-04-08 18:53:10,2021-04-08 18:53:11.250000000
50,505,156,504.2760514080628,157.78778068347188,2021-04-08 18:53:15,2021-04-08 18:53:18.250000000
51,543,172,524.2437908968153,162.13925496297935,2021-04-08 18:53:20,2021-04-08 18:53:21.708333312
52,525,175,524.5165665362282,166.8888171380774,2021-04-08 18:53:25,2021-04-08 18:53:27.111111083
53,509,163,515.8045594148607,162.14302547036573,2021-04-08 18:53:30,2021-04-08 18:53:31.791666688
54,559,180,537.3299180895176,169.2584170711864,2021-04-08 18:53:35,2021-04-08 18:53:36.805555541
55,541,165,538.4855377209033,164.12444287659287,2021-04-08 18:53:40,2021-04-08 18:53:42.500000000
56,518,161,525.2192141639184,160.86746407711192,2021-04-08 18:53:45,2021-04-08 18:53:46.875000000
57,490,178,505.27966139554894,167.8480150401433,2021-04-08 18:53:50,2021-04-08 18:53:52.250000000
58,533,164,519.089801533617,164.39442918818384,2021-04-08 18:53:55,2021-04-08 18:53:57.500000000
