,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:10.420000000,327.3044484724905,236.75979022465037,343.0,222.0,309.0,254.0,327.0,237.0
1,2021-04-08 18:44:20,2021-04-08 18:44:31.486111104,333.55760288145757,243.60473855955576,309.0,254.0,323.0,265.0,386.0,201.0
2,2021-04-08 18:44:40,2021-04-08 18:44:50.563333350,431.5828433935227,174.85188574695147,443.0,186.0,452.0,166.0,393.0,169.0
3,2021-04-08 18:45:00,2021-04-08 18:45:08.359920597,523.2383396366253,167.4971868729397,485.0,156.0,561.0,187.0,560.0,169.0
4,2021-04-08 18:45:20,2021-04-08 18:45:28.658333338,440.0,151.3345997063525,,,,,,
5,2021-04-08 18:45:40,2021-04-08 18:45:45.500000000,431.3520784294716,174.756727957131,443.0,186.0,452.0,166.0,393.0,169.0
6,2021-04-08 18:46:00,2021-04-08 18:46:13.854545459,361.6913258495013,239.8275933191879,414.0,235.0,327.0,237.0,309.0,254.0
7,2021-04-08 18:46:20,2021-04-08 18:46:28.576388928,346.51929400651477,252.96879969544375,323.0,265.0,414.0,235.0,309.0,254.0
8,2021-04-08 18:46:40,2021-04-08 18:46:49.909523822,380.38362120004473,196.47261767250865,374.0,188.0,402.0,187.0,366.0,220.0
9,2021-04-08 18:52:00,2021-04-08 18:52:11.831944405,511.28466710505177,160.88388453975543,485.0,156.0,509.0,146.0,561.0,187.0
10,2021-04-08 18:52:20,2021-04-08 18:52:28.855555584,497.5120879839864,175.95212860541426,492.0,185.0,494.0,169.0,512.0,170.0
11,2021-04-08 18:52:40,2021-04-08 18:52:48.804761929,493.24090147524396,169.29244614879485,494.0,169.0,475.0,169.0,512.0,170.0
12,2021-04-08 18:53:00,2021-04-08 18:53:10.923611093,485.5583992849081,152.79199642454017,,,,,,
13,2021-04-08 18:53:20,2021-04-08 18:53:27.888888875,497.7964127076527,175.22134603919235,494.0,169.0,492.0,185.0,512.0,170.0
14,2021-04-08 18:53:40,2021-04-08 18:53:47.716836754,475.6059166650039,162.21242576268622,464.0,162.0,484.0,145.0,492.0,185.0
15,2021-04-08 18:48:00,2021-04-08 18:48:09.650000000,391.71929592631693,150.67542352106034,,,,,,
16,2021-04-08 18:48:20,2021-04-08 18:48:30.791666688,405.40996612734045,225.18281843124623,,,,,,
17,2021-04-08 18:48:40,2021-04-08 18:48:51.930555584,412.2077829605349,152.70149153087706,414.0,146.0,393.0,159.0,440.0,157.0
18,2021-04-08 18:49:00,2021-04-08 18:49:07.716666624,416.6427678132657,153.70904822700814,414.0,146.0,440.0,157.0,393.0,159.0
19,2021-04-08 18:49:20,2021-04-08 18:49:28.066666688,419.0478513753409,157.89158079253872,,,,,,
20,2021-04-08 18:49:40,2021-04-08 18:49:47.466666688,403.0742192586406,152.7635785541749,,,,,,
21,2021-04-08 18:50:00,2021-04-08 18:50:10.800000000,405.8062247554052,203.31708421215262,413.0,159.0,400.0,219.0,402.0,247.0
22,2021-04-08 18:50:20,2021-04-08 18:50:27.851851776,413.68329097404455,210.93011402738188,,,,,,
23,2021-04-08 18:50:40,2021-04-08 18:50:51.305555456,404.81378315350156,214.63092398270632,402.0,247.0,413.0,159.0,400.0,219.0
