,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:11.357142784,373.3333333333333,210.0,402,247,391,146,327,237
1,2021-04-08 18:44:20,2021-04-08 18:44:29.930555520,558.6666666666666,175.0,544,169,618,169,514,187
2,2021-04-08 18:44:40,2021-04-08 18:44:50.430555563,566.6666666666666,207.66666666666666,629,213,669,163,402,247
3,2021-04-08 18:45:00,2021-04-08 18:45:10.191666688,657.0,176.33333333333334,669,163,637,168,665,198
4,2021-04-08 18:45:20,2021-04-08 18:45:30.708333312,365.0,214.33333333333334,343,222,366,220,386,201
5,2021-04-08 18:45:40,2021-04-08 18:45:51.104166656,569.3333333333334,175.66666666666666,595,157,585,185,528,185
6,2021-04-08 18:46:00,2021-04-08 18:46:09.200000000,365.0,214.33333333333334,366,220,343,222,386,201
7,2021-04-08 18:46:20,2021-04-08 18:46:32.819444480,481.3333333333333,192.66666666666666,544,156,386,235,514,187
8,2021-04-08 18:46:40,2021-04-08 18:46:50.437500096,559.0,178.66666666666666,625,189,528,185,524,162
9,2021-04-08 18:52:00,2021-04-08 18:52:10.493749952,645.3333333333334,174.0,665,198,637,168,634,156
10,2021-04-08 18:52:20,2021-04-08 18:52:31.927655680,604.6666666666666,178.66666666666666,665,198,637,168,512,170
11,2021-04-08 18:52:40,2021-04-08 18:52:49.078333338,633.3333333333334,168.66666666666666,567,146,699,213,634,147
12,2021-04-08 18:53:00,2021-04-08 18:53:10.156249984,468.6666666666667,186.0,512,170,494,169,400,219
13,2021-04-08 18:53:20,2021-04-08 18:53:31.695238042,664.0,199.33333333333334,694,222,669,163,629,213
14,2021-04-08 18:53:40,2021-04-08 18:53:49.347619072,604.0,174.66666666666666,569,155,629,213,614,156
15,2021-04-08 18:48:00,2021-04-08 18:48:10.500000000,382.0,208.0,374,188,386,235,386,201
16,2021-04-08 18:48:20,2021-04-08 18:48:27.000000000,572.3333333333334,179.0,674,186,669,163,374,188
17,2021-04-08 18:48:40,2021-04-08 18:48:53.700000000,383.3333333333333,226.0,309,254,327,237,514,187
18,2021-04-08 18:49:00,2021-04-08 18:49:08.277777749,409.0,204.33333333333334,414,235,413,159,400,219
19,2021-04-08 18:49:20,2021-04-08 18:49:29.700000000,346.0,246.0,309,254,327,237,402,247
20,2021-04-08 18:49:40,2021-04-08 18:49:48.194444416,413.0,225.33333333333334,309,254,386,235,544,187
21,2021-04-08 18:50:00,2021-04-08 18:50:12.900000000,393.6666666666667,185.66666666666666,393,169,402,187,386,201
22,2021-04-08 18:50:20,2021-04-08 18:50:27.666666752,346.0,226.0,309,254,327,237,402,187
23,2021-04-08 18:50:40,2021-04-08 18:50:52.126984107,433.6666666666667,185.0,386,201,560,145,355,209
