,time,av_time,x,y,ax,ay,bx,by,cx,cy
0,2021-04-08 18:44:00,2021-04-08 18:44:06.500000000,351.77501178758246,241.44485578228256,327,237,414,235,309,254
1,2021-04-08 18:44:10,2021-04-08 18:44:15.555555584,356.34936441455415,216.46043180927416,366,220,355,209,343,222
2,2021-04-08 18:44:20,2021-04-08 18:44:25.523809472,356.3589396443764,216.46292615254487,366,220,355,209,343,222
3,2021-04-08 18:44:30,2021-04-08 18:44:34.233333376,320.07388188974846,251.57158590176547,327,237,323,265,309,254
4,2021-04-08 18:44:40,2021-04-08 18:44:45.000000000,391.01624199486594,160.95495824384693,391,146,393,159,386,235
5,2021-04-08 18:44:50,2021-04-08 18:44:54.124999936,468.1684479046155,175.54701545405106,443,186,512,170,452,166
6,2021-04-08 18:45:00,2021-04-08 18:45:04.677777835,526.6956598300044,156.90578995371675,560,169,527,145,485,156
7,2021-04-08 18:45:10,2021-04-08 18:45:14.111111083,529.3849713548273,180.39483344693085,528,185,544,169,514,187
8,2021-04-08 18:45:20,2021-04-08 18:45:25.750000000,515.049132863096,156.61564506035018,533,162,484,145,524,162
9,2021-04-08 18:45:30,2021-04-08 18:45:32.583333376,471.90435470925695,151.1457493251727,484,145,464,162,464,145
10,2021-04-08 18:45:40,2021-04-08 18:45:44.874999936,484.93637200731814,171.74809141471076,528,185,464,162,452,166
11,2021-04-08 18:45:50,2021-04-08 18:45:54.000000000,403.91015153033936,204.939849712081,413,159,402,247,386,235
12,2021-04-08 18:46:00,2021-04-08 18:46:04.400000000,404.0988356914263,204.11291039224844,413,159,402,247,386,235
13,2021-04-08 18:46:10,2021-04-08 18:46:15.166666624,320.0616685822902,251.59257493755337,327,237,323,265,309,254
14,2021-04-08 18:46:20,2021-04-08 18:46:25.833333248,320.06545691918564,251.59282820571758,327,237,323,265,309,254
15,2021-04-08 18:46:30,2021-04-08 18:46:33.166666752,402.9931793226496,208.5877660924014,413,159,402,247,386,235
16,2021-04-08 18:46:40,2021-04-08 18:46:45.833333333,369.210496230774,210.08249753235194,366,220,386,201,355,209
17,2021-04-08 18:46:50,2021-04-08 18:46:54.187499968,470.52307397142454,174.71050926966169,443,186,475,169,494,169
18,2021-04-08 18:52:00,2021-04-08 18:52:03.250000000,516.9627190418302,163.71473005509642,533,162,484,145,528,185
19,2021-04-08 18:52:10,2021-04-08 18:52:15.937499968,587.7504463855554,174.6196091228586,597,169,606,186,560,169
20,2021-04-08 18:52:20,2021-04-08 18:52:23.111111083,514.7041382460468,185.56307833522652,528,185,514,187,492,185
21,2021-04-08 18:52:30,2021-04-08 18:52:34.571428608,514.5327182764643,185.57590197091102,528,185,514,187,492,185
22,2021-04-08 18:52:40,2021-04-08 18:52:43.100000000,490.2236618688561,169.21356897401927,475,169,494,169,512,170
23,2021-04-08 18:52:50,2021-04-08 18:52:55.187499968,488.29088484854293,169.16157508535815,467,185,509,146,492,185
24,2021-04-08 18:53:00,2021-04-08 18:53:05.000000000,514.3030805684645,185.58879426352692,528,185,514,187,492,185
25,2021-04-08 18:53:10,2021-04-08 18:53:15.500000000,470.4334851482327,170.2005983748047,464,162,492,185,452,166
26,2021-04-08 18:53:20,2021-04-08 18:53:24.351190443,510.26313734939777,178.17147716198704,514,187,524,162,492,185
27,2021-04-08 18:53:30,2021-04-08 18:53:32.966666624,547.0298458237263,181.64158989782317,514,187,492,185,660,170
28,2021-04-08 18:53:40,2021-04-08 18:53:43.291666688,519.402052649745,153.3415967056442,510,157,509,146,544,156
29,2021-04-08 18:53:50,2021-04-08 18:53:55.527777707,510.3325290691311,178.0782136342134,514,187,524,162,492,185
30,2021-04-08 18:48:00,2021-04-08 18:48:06.000000000,403.9909980344388,204.59222973519618,413,159,402,247,386,235
31,2021-04-08 18:48:10,2021-04-08 18:48:14.500000000,403.80673183665675,205.3747855434727,413,159,402,247,386,235
32,2021-04-08 18:48:20,2021-04-08 18:48:24.000000000,403.8026466009189,205.39178174029456,413,159,402,247,386,235
33,2021-04-08 18:48:30,2021-04-08 18:48:35.249999872,404.077499227255,204.2096478021513,413,159,402,247,386,235
34,2021-04-08 18:48:40,2021-04-08 18:48:47.466666667,463.68980013528767,175.2211168388366,443,186,452,166,512,170
35,2021-04-08 18:48:50,2021-04-08 18:48:55.111111168,466.9195502456248,175.22637724197943,443,186,512,170,452,166
36,2021-04-08 18:49:00,2021-04-08 18:49:04.055555499,403.35415090887824,148.3449147576118,414,146,391,146,393,159
37,2021-04-08 18:49:10,2021-04-08 18:49:18.000000000,401.09764305219596,148.68497000951908,414,146,391,146,393,159
38,2021-04-08 18:49:30,2021-04-08 18:49:34.500000000,401.33333531702993,148.72393350550198,414,146,391,146,393,159
39,2021-04-08 18:49:40,2021-04-08 18:49:41.666666667,447.15501899213666,148.93956768905514,440,146,464,145,440,157
40,2021-04-08 18:49:50,2021-04-08 18:49:55.200000000,402.9488313086598,208.75543169975288,413,159,402,247,386,235
41,2021-04-08 18:50:00,2021-04-08 18:50:01.333333248,404.0614877874814,204.28153180511416,413,159,402,247,386,235
42,2021-04-08 18:50:10,2021-04-08 18:50:14.857142784,405.81730942654053,203.19262933885983,413,159,400,219,402,247
